,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType,SalePrice_log,SalePrice,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,CentralAir_Y,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_None,FireplaceQu_Po,FireplaceQu_TA,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,HasGasHeating_1,HasSBrkr_1,HasEx_1,HasGd_1,HasGLQ_1,HasPavedDrive_1,HasTA_1
299,301,60,66.0,16226,8,5,0.0,Gd,281,0,747,1028,1210,0,2452,4,1,9,1,1998.0,683,208,0,5,3480,8,50,2.5,0,1,1,1,0,1,0,2,0,1,12.495003937382386,267000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
300,302,20,118.0,13704,7,5,150.0,Gd,0,0,1541,1541,1541,0,1541,3,1,6,1,2001.0,843,468,0,1,3082,4,81,2.0,3,0,1,1,0,1,0,2,0,1,12.230765258120543,205000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
301,303,20,70.0,9800,5,7,0.0,TA,894,0,0,894,894,0,894,3,1,5,0,1975.0,552,256,0,7,1788,34,0,2.0,0,0,0,1,0,0,0,2,0,1,11.917723684090689,149900,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
302,304,75,87.0,18386,7,9,0.0,TA,0,0,1470,1470,1675,0,3493,3,1,10,1,2003.0,870,302,0,5,4963,6,0,3.0,3,1,0,1,0,0,0,0,0,1,12.594730635321955,295000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
303,305,20,80.0,10386,8,5,246.0,Gd,1464,0,536,2000,2000,0,2000,3,1,8,0,2004.0,888,168,0,7,4000,2,0,3.0,3,0,0,1,0,0,0,2,1,1,12.631013530138993,305900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
304,306,60,116.0,13474,7,5,246.0,Gd,700,0,0,700,1122,0,2243,4,1,8,1,1990.0,746,127,0,6,2943,16,268,3.5,3,1,1,1,0,0,0,1,0,1,12.323855681186556,225000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
305,307,50,70.04995836802665,7920,6,7,0.0,TA,0,0,319,319,1035,0,1406,3,1,6,0,,0,0,0,3,1725,58,144,1.0,0,1,1,0,0,1,0,1,0,0,11.401993904262946,89500,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
306,308,30,70.04995836802665,12342,4,5,0.0,TA,262,0,599,861,861,0,861,1,1,4,0,1961.0,539,158,0,3,1722,59,0,1.0,0,0,0,1,0,1,0,1,0,1,11.320553572322774,82500,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
307,309,20,90.0,12378,9,5,0.0,Gd,1274,0,622,1896,1944,0,1944,3,1,8,3,2003.0,708,208,0,11,3840,2,175,3.0,3,0,1,1,0,1,0,2,0,2,12.793859310432293,360000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
308,310,60,70.04995836802665,7685,6,5,112.0,TA,518,0,179,697,697,0,1501,3,1,6,1,1993.0,420,190,0,5,2198,12,63,2.5,0,1,1,1,0,1,0,2,0,1,12.017330520933294,165600,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
309,311,20,50.0,8000,6,6,0.0,TA,680,0,292,972,972,0,972,2,1,5,1,1948.0,240,0,0,5,1944,7,0,2.0,0,0,0,0,0,0,0,1,0,1,11.790557201568507,132000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
310,312,190,65.0,7800,5,7,0.0,TA,507,0,286,793,793,0,1118,3,1,5,1,1939.0,410,0,0,5,1911,56,271,2.0,0,1,1,0,0,0,0,1,0,1,11.694413341015606,119900,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
311,314,70,60.0,9600,7,7,0.0,TA,16,0,712,728,832,0,1641,3,1,6,1,1925.0,546,0,0,8,2369,16,234,2.0,0,1,1,0,0,0,0,0,0,1,12.089538829274224,178000,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
312,315,60,71.0,7795,7,5,0.0,Gd,425,0,291,716,716,0,1432,3,1,6,1,2004.0,432,100,0,7,2148,4,51,3.5,0,1,1,1,0,1,0,2,0,1,12.146853285870204,188500,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
313,316,60,94.0,13005,7,7,278.0,Gd,692,0,153,845,1153,0,2353,4,1,10,1,1983.0,484,288,0,8,3198,29,195,3.5,0,1,1,1,0,1,0,1,0,1,12.468436909997664,260000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
314,317,60,75.0,9000,8,5,0.0,Gd,0,0,1088,1088,1088,0,1959,3,1,8,1,2006.0,1025,208,0,12,3047,1,46,2.5,3,1,1,1,0,0,0,2,0,1,12.506177237980511,270000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
315,318,60,90.0,9900,7,5,256.0,Gd,987,0,360,1347,1372,0,2646,4,1,9,1,1993.0,656,340,0,4,3993,16,204,3.5,3,1,1,1,0,0,1,2,0,2,12.468436909997664,260000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
316,319,80,70.04995836802665,14115,7,5,225.0,TA,1036,0,336,1372,1472,0,1472,3,1,6,2,1980.0,588,233,0,6,2844,29,48,3.0,0,0,1,1,0,0,0,1,0,1,12.141534124392605,187500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1
317,320,60,111.0,16259,9,5,370.0,TA,0,0,1249,1249,1249,0,2596,4,1,9,0,2006.0,840,240,0,9,3845,0,154,3.5,3,1,1,1,0,0,0,2,1,2,12.744444367796099,342643,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
318,321,60,99.0,12099,8,5,388.0,Gd,970,0,166,1136,1136,0,2468,4,1,10,1,2004.0,872,184,0,6,3604,3,154,3.5,3,1,1,1,0,1,0,2,0,2,12.777052192115912,354000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1
319,322,60,86.0,10380,7,5,172.0,Gd,28,1474,0,1502,1553,0,2730,4,1,8,1,1987.0,576,201,0,8,4232,20,96,3.5,0,1,1,1,0,1,0,1,0,1,12.614865543731012,301000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1
320,323,20,49.0,5820,3,8,0.0,TA,256,0,906,1162,1163,0,1163,3,1,6,0,1955.0,220,142,0,7,2325,1,98,2.0,0,0,1,1,0,0,0,1,0,1,11.745425111208466,126175,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
321,324,80,96.0,11275,7,7,300.0,Gd,0,0,710,710,1898,0,2978,5,1,11,1,1961.0,564,240,0,6,3688,3,0,2.5,0,1,0,1,0,0,0,1,0,1,12.396693005138824,242000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
322,325,45,50.0,5000,5,6,0.0,TA,116,0,604,720,803,0,803,2,1,5,0,1941.0,360,0,0,12,1523,57,244,1.0,0,0,1,0,0,0,0,1,0,0,11.37366339763672,87000,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
323,326,120,32.0,10846,8,5,0.0,Gd,1619,0,100,1719,1719,0,1719,1,1,6,2,1993.0,473,122,0,5,3438,15,30,3.5,0,0,1,1,0,1,0,2,0,1,12.688498794774466,324000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
324,327,20,80.0,11600,6,5,175.0,TA,565,0,818,1383,1383,0,1383,3,1,7,0,1960.0,292,0,0,4,2766,46,45,1.5,0,0,1,0,0,0,0,1,0,1,11.886211674714158,145250,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
325,328,75,70.04995836802665,11888,6,6,0.0,TA,0,0,844,844,1445,0,2134,5,1,10,0,1930.0,441,0,0,7,2978,15,328,2.0,0,1,1,0,0,1,0,0,0,1,12.276065017350211,214500,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
326,329,70,60.0,6402,5,5,0.0,TA,0,0,596,596,596,0,1192,3,1,6,0,1920.0,189,0,0,7,1788,59,137,1.0,0,1,1,0,0,0,0,2,0,0,11.26446410567173,78000,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
327,330,90,70.04995836802665,10624,5,4,84.0,TA,40,264,1424,1728,1728,0,1728,6,2,10,0,2002.0,352,155,0,11,3456,43,0,2.5,0,0,0,1,0,1,0,1,0,1,11.686878772093667,119000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
328,331,20,70.0,8176,5,6,0.0,TA,846,0,210,1056,1056,0,1056,3,1,6,0,1958.0,308,0,0,8,2112,15,0,2.0,0,0,0,0,0,0,0,1,0,1,11.842229212112827,139000,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
329,332,20,85.0,10655,8,5,296.0,Gd,1124,479,1603,3206,1629,0,1629,3,1,7,1,2003.0,880,0,0,10,4835,5,0,3.0,3,0,0,0,0,1,0,2,0,2,12.556729517143346,284000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
330,333,120,59.0,8198,7,5,146.0,Gd,720,0,638,1358,1358,0,1358,2,1,6,1,2004.0,484,192,0,7,2716,4,30,3.0,0,0,1,1,0,0,0,2,1,2,12.240474072247505,207000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
331,334,60,59.0,9042,6,5,0.0,TA,828,0,115,943,943,0,1638,3,1,7,2,1998.0,472,100,0,7,2581,10,38,3.5,0,1,1,1,0,1,0,2,0,1,12.165250651009917,192000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
332,336,20,86.0,14157,9,5,200.0,Gd,1249,0,673,1922,1922,0,1922,3,1,8,1,2005.0,676,178,0,7,3844,1,51,3.0,3,0,1,1,0,1,0,2,1,2,12.841129801965446,377426,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
333,337,20,70.0,9135,7,5,113.0,Gd,810,0,726,1536,1536,0,1536,3,1,7,0,2002.0,532,192,0,12,3072,5,74,3.0,0,0,1,1,0,0,0,2,0,1,12.273731294003987,214000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
334,338,20,91.0,14145,7,7,0.0,Gd,213,0,995,1208,1621,0,1621,3,1,8,0,1984.0,440,108,400,5,2829,8,45,3.0,0,0,1,1,0,0,0,1,0,1,12.218495165528731,202500,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
335,339,20,66.0,12400,6,7,176.0,TA,585,0,630,1215,1215,0,1215,3,1,6,0,1958.0,297,0,0,6,2430,11,234,1.0,0,0,1,0,0,1,0,1,0,1,11.951180395901384,155000,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
336,340,60,85.0,14191,8,5,0.0,Gd,0,0,967,967,993,0,1908,4,1,9,0,2002.0,431,135,0,4,2875,8,0,2.5,0,1,0,1,0,0,0,2,0,1,12.220468525813908,202900,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
337,341,20,60.0,8400,4,4,0.0,Fa,0,0,721,721,841,0,841,2,1,4,0,1950.0,294,250,0,9,1562,59,24,1.0,0,0,1,1,0,0,0,1,0,1,11.314474526246393,82000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
338,342,90,70.04995836802665,8544,3,4,340.0,TA,0,0,0,0,1040,0,1040,2,2,6,0,1949.0,400,0,0,5,1040,56,0,2.0,0,0,0,0,0,0,0,0,0,1,11.379394072345706,87500,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
339,343,120,63.0,8849,9,5,616.0,Ex,28,0,1656,1684,1684,0,1684,2,1,6,1,2005.0,564,495,0,7,3368,3,72,2.0,0,0,1,1,0,1,0,2,0,2,12.491251587763836,266000,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1
340,344,160,36.0,2592,5,3,0.0,TA,129,232,175,536,536,0,1112,3,1,4,0,1976.0,336,182,0,4,1648,34,0,1.5,0,1,0,1,0,0,0,1,0,0,11.350406535472453,85000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
341,345,50,65.0,6435,6,5,0.0,TA,0,0,972,972,972,0,1577,3,1,6,1,1939.0,312,0,0,10,2549,56,0,1.0,0,1,0,0,0,0,0,0,0,1,11.850825253582627,140200,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
342,346,20,70.04995836802665,12772,6,8,0.0,TA,498,0,460,958,958,0,958,2,1,5,0,1960.0,301,0,15500,4,1916,9,0,1.0,0,0,0,0,0,1,0,1,0,1,11.928340903931561,151500,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
343,347,20,70.04995836802665,17600,6,5,30.0,TA,1270,0,208,1478,1478,0,1478,3,1,6,2,1960.0,498,0,0,12,2956,49,40,3.0,0,0,1,0,0,1,0,1,0,1,11.967180737247824,157500,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
344,348,160,36.0,2448,7,5,106.0,Gd,573,0,191,764,764,0,1626,2,1,6,0,2003.0,474,0,0,10,2390,4,27,3.5,0,1,1,0,0,0,0,2,1,2,11.944707881395766,154000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1
345,349,60,56.0,20431,9,5,870.0,Ex,1410,0,438,1848,1848,0,2728,4,1,10,2,2006.0,706,0,0,4,4576,0,0,3.5,3,1,0,0,0,1,0,2,0,2,12.988040814744458,437154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
346,350,120,68.0,7820,9,5,362.0,Ex,0,0,1869,1869,1869,0,1869,2,1,6,1,2007.0,617,210,0,12,3738,0,54,2.0,0,0,1,1,0,1,0,2,0,2,12.669998467265833,318061,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1
347,351,120,70.04995836802665,5271,7,5,0.0,TA,1082,0,371,1453,1453,0,1453,2,1,6,1,1986.0,445,0,0,12,2906,20,264,2.5,0,0,1,0,0,1,1,2,0,1,12.154779351142626,190000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
348,352,50,60.0,9084,5,6,0.0,TA,236,380,0,616,616,0,1111,3,1,5,0,1941.0,200,48,0,3,1727,58,0,1.5,0,1,0,1,0,0,0,1,0,1,11.461632170582678,95000,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
349,353,30,60.0,8520,6,8,0.0,TA,0,0,624,624,720,0,720,2,1,5,0,2005.0,484,106,0,5,1344,7,0,1.0,0,0,0,1,0,0,0,0,0,1,11.570250531589494,105900,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
350,354,50,60.0,8400,6,5,0.0,TA,388,0,552,940,1192,0,1595,2,1,6,2,1940.0,240,0,0,6,2535,6,108,1.0,0,1,1,0,0,0,0,1,0,1,11.849397701591439,140000,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
351,355,20,105.0,11249,6,5,0.0,Gd,334,544,322,1200,1200,0,1200,3,1,6,0,1995.0,521,0,0,8,2400,12,26,3.0,0,0,1,0,0,1,0,2,0,1,12.08672588789761,177500,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
352,356,20,70.04995836802665,9248,6,6,106.0,TA,560,0,598,1158,1167,0,1167,3,1,6,0,1992.0,400,120,0,7,2325,17,26,3.0,0,0,1,1,0,1,0,2,0,1,12.061046873479915,173000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
353,357,120,44.0,4224,5,5,0.0,TA,874,0,268,1142,1142,0,1142,3,1,6,1,1976.0,528,536,0,8,2284,31,90,2.5,0,0,1,1,0,0,0,2,0,0,11.805595078933045,134000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
354,358,80,92.0,6930,5,4,120.0,TA,300,294,468,1062,1352,0,1352,3,1,6,0,1958.0,288,168,0,7,2414,48,294,1.5,0,0,1,1,0,1,0,1,0,1,11.77528972943772,130000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1
355,359,60,78.0,12011,8,5,530.0,Gd,956,0,130,1086,1086,0,1924,3,1,7,1,1998.0,592,208,0,6,3010,8,449,3.5,0,1,1,1,0,1,0,2,0,2,12.542544882151384,280000,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
356,360,85,70.04995836802665,7540,6,6,0.0,TA,773,0,115,888,912,0,912,2,1,5,1,1978.0,470,0,0,6,1800,29,192,2.0,0,0,1,0,0,1,0,1,0,1,11.957611286231675,156000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1
357,361,50,70.04995836802665,9144,5,5,0.0,TA,399,0,484,883,988,0,1505,3,1,8,0,1940.0,240,0,0,7,2388,26,0,2.0,0,1,0,0,0,0,0,1,0,1,11.884489021402711,145000,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
358,362,85,64.0,7301,7,5,500.0,Gd,0,0,0,0,495,0,1922,4,1,7,1,2003.0,672,0,0,7,1922,6,177,3.0,0,1,1,0,0,0,0,0,0,1,12.198544379109382,198500,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1
359,363,160,21.0,1680,6,8,510.0,TA,162,0,321,483,483,0,987,2,1,5,0,1972.0,264,250,0,5,1470,2,0,1.5,0,1,0,1,0,0,0,1,0,0,11.6784399034478,118000,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
360,364,60,70.04995836802665,18800,6,5,120.0,TA,712,0,84,796,790,0,1574,3,1,6,1,1976.0,566,306,0,7,2370,30,111,3.5,0,1,1,1,0,1,0,2,0,1,12.154779351142626,190000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1
361,365,70,59.0,10690,5,7,0.0,TA,456,0,216,672,672,0,1344,3,1,6,0,1964.0,468,0,0,7,2016,12,346,1.0,0,1,1,0,0,0,0,1,0,0,11.898187865760873,147000,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1
362,366,20,70.04995836802665,9500,6,5,247.0,TA,609,0,785,1394,1394,0,1394,3,1,6,2,1963.0,514,0,0,7,2788,46,261,2.5,0,0,1,0,0,1,0,1,0,1,11.976659481202367,159000,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
363,367,80,101.0,9150,6,5,305.0,TA,371,0,728,1099,1431,0,1431,3,1,6,1,1962.0,296,64,0,12,2530,46,110,1.5,0,0,1,1,0,1,0,1,0,1,12.013700752882716,165000,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1
364,368,20,78.0,7800,5,6,200.0,TA,540,0,728,1268,1268,0,1268,2,1,7,1,1954.0,244,0,0,3,2536,56,98,1.0,0,0,1,0,0,0,0,2,0,1,11.790557201568507,132000,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
365,369,20,70.04995836802665,9830,5,7,0.0,TA,72,258,733,1063,1287,0,1287,3,1,7,1,1997.0,576,364,0,3,2350,4,199,2.0,0,0,1,1,0,1,0,1,0,1,11.99535161421452,162000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
366,370,60,70.04995836802665,8121,6,5,0.0,TA,0,0,953,953,953,0,1664,3,1,7,1,2000.0,460,100,0,1,2617,6,40,2.5,0,1,1,1,0,1,0,2,0,1,12.057572637211731,172400,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
367,371,50,80.0,17120,4,4,0.0,TA,0,0,0,0,1120,0,1588,4,1,7,1,1991.0,680,0,0,7,1588,49,59,2.0,0,1,1,0,0,0,0,1,0,1,11.808813773969106,134432,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
368,372,120,50.0,7175,6,5,0.0,TA,623,121,0,744,752,0,752,2,1,4,0,1984.0,264,353,0,2,1496,26,90,2.0,0,0,1,1,0,0,0,1,0,1,11.736069016284436,125000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
369,373,20,79.0,10634,5,6,0.0,TA,428,180,0,608,1319,0,1319,3,1,5,0,1953.0,270,66,0,11,1927,56,0,2.0,0,0,0,1,0,0,0,2,0,1,11.719939634354555,123000,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
370,374,60,65.0,8200,7,5,0.0,Gd,0,0,847,847,847,0,1928,4,1,8,1,2003.0,434,100,0,7,2775,3,48,2.5,0,1,1,1,0,0,0,2,0,1,12.299107511497365,219500,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
371,375,30,70.04995836802665,10020,1,1,0.0,Fa,350,0,333,683,904,0,904,1,1,4,0,,0,0,0,3,1587,59,0,1.5,0,0,0,0,0,1,1,0,0,1,11.018629143155449,61000,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
372,376,85,57.0,8846,5,5,0.0,Gd,298,0,572,870,914,0,914,2,1,5,0,1998.0,576,0,0,7,1784,10,0,1.0,0,0,0,0,0,1,0,2,0,1,11.904967552746253,148000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
373,377,60,102.0,11143,8,5,0.0,Gd,0,0,1580,1580,1580,0,2466,4,1,8,1,2004.0,610,159,0,12,4046,2,214,3.0,0,1,1,1,0,1,0,2,0,1,12.736700896592346,340000,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1
374,378,20,88.0,11394,9,2,350.0,Gd,1445,0,411,1856,1856,0,1856,1,1,8,1,2010.0,834,113,0,6,3712,0,0,2.5,3,0,0,1,0,0,0,2,1,2,12.885202034321914,394432,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
375,379,60,60.0,8123,6,5,16.0,TA,0,0,982,982,1007,0,1800,3,1,7,1,2000.0,463,100,0,6,2782,9,63,2.5,0,1,1,1,0,1,0,2,0,1,12.095141084822894,179000,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
376,380,50,50.0,5000,5,6,0.0,TA,218,0,808,1026,1026,0,1691,3,1,6,1,1924.0,308,0,0,5,2717,60,242,2.0,0,1,1,0,0,0,0,0,0,1,11.751942365440726,127000,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1
