MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Age,AgeRemod,HasHouseRemod,HasGarageRemod,TotalSF,TotPorchSF,TotBaths,HasPool,HasMiscFeat,HasModernCircBreak,HasGasHeating,HasCompRoofMatl,HasLandSlope,HasFlatLand,HasPavedStrt,HasCentralAir,HasAlley,SalePrice_log
MSSC_60,RL,93.0,9.400216653174247,Reg,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,8.0,1.4953487812212205,1998.0,1998.0,Hip,VinylSd,VinylSd,BrkFace,2.012033526440284,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,1141.0,1141.0,262144.0,7.061334366910438,2.0797109996732224,7.724888439323074,0,0,2,1,4,1,1.4142135623730951,10,Typ,1,1.7320508075688772,BuiltIn,16.0,2,420.0,9.0,27.0,19683.0,1.7878742218230284,4.820281565605037,0.0,0.0,0.0,No Fence,0.0,July,2006,WD,Abnorml,258000,8,8,0,0,1148.724888439323,4.820281565605037,2.5,0,0,1,1,1,0,1,1,1,0,12.460714863903755
MSSC_60,RL,65.0,9.24619002486988,IR1,AllPub,Inside,Gilbert,Norm,Norm,1Fam,2Story,6.0,1.4953487812212205,1995.0,1996.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,806.0,806.0,262144.0,6.693323668269949,2.03372304777675,7.360739903058278,0,0,2,1,3,1,1.3160740129524924,7,Typ,1,1.7320508075688772,BuiltIn,16.0,2,373.0,9.0,27.0,19683.0,0.0,3.713572066704308,0.0,0.0,0.0,No Fence,0.0,May,2007,WD,Normal,168000,12,11,0,0,813.3607399030583,3.713572066704308,2.5,0,0,1,1,1,0,1,1,1,0,12.031719258385396
MSSC_20,RL,71.0,9.209540051805414,IR1,AllPub,Corner,Sawyer,Artery,Norm,1Fam,1Story,4.0,1.4142135623730951,1976.0,1993.0,Gable,Plywood,Plywood,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,4.0,7.018401799069201,1.0,0.0,165.0,1281.0,1953125.0,7.390798521735676,0.0,7.390798521735676,1,0,2,0,3,1,1.3160740129524924,8,Min1,1,1.7320508075688772,Attchd,4.0,2,490.0,9.0,27.0,19683.0,1.757131886054717,4.3694478524670215,0.0,0.0,0.0,GdWo,0.0,June,2009,WD,Normal,150000,33,16,0,1,1288.3907985217356,4.3694478524670215,3.0,0,0,1,1,1,0,1,1,1,0,11.918390573078392
MSSC_50,RL,51.0,9.257319373170178,Reg,AllPub,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,6.0,1.4953487812212205,1936.0,1950.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1064.0,1064.0,1953125.0,7.062191632286556,0.0,7.402451520818244,0,0,1,0,3,1,1.3160740129524924,6,Maj2,0,0.0,Detchd,4.0,1,240.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Mar,2008,WD,Normal,115000,72,58,0,0,1071.4024515208182,0.0,1.0,0,0,0,1,1,0,1,1,1,0,11.652687407345388
MSSC_70,RL,63.0,9.653550746326605,Reg,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6.0,1.6265765616977859,1915.0,1976.0,Gable,Wd Sdng,Plywood,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,16.0,9.0,1.0,1.0,0.0,1.0,0.0,840.0,840.0,1953125.0,6.734591659972948,2.045702691419236,7.427144133408616,0,0,2,0,4,1,1.3160740129524924,8,Typ,0,0.0,Attchd,4.0,1,308.0,9.0,27.0,19683.0,0.0,0.0,0.7087683061191127,0.0,0.0,No Fence,0.0,Mar,2008,WD,Normal,177000,93,32,0,1,847.4271441334087,0.7087683061191127,2.0,0,0,1,1,1,0,1,1,1,0,12.083905011555967
MSSC_60,RL,109.0,9.557823197546,Reg,AllPub,Corner,NridgHt,Norm,Norm,1Fam,2Story,7.0,1.4953487812212205,2006.0,2006.0,Gable,VinylSd,VinylSd,BrkFace,1.9258220450052628,1.4142135623730951,1.3160740129524924,PConc,25.0,16.0,1.0,1.0,0.0,1.0,0.0,1063.0,1063.0,1953125.0,6.977281341630747,2.080051604267915,7.6838639802564295,0,0,2,1,3,1,1.4142135623730951,9,Typ,1,2.0,Attchd,9.0,3,947.0,9.0,27.0,19683.0,1.8346098354356497,4.143134726391533,0.0,0.0,0.0,No Fence,0.0,Aug,2007,New,Partial,280000,1,1,0,0,1070.6838639802563,4.143134726391533,2.5,0,0,1,1,1,0,1,1,1,0,12.542544882151386
MSSC_60,other,85.0,9.287394001418473,Reg,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,8.0,1.4953487812212205,2007.0,2008.0,Gable,VinylSd,VinylSd,Stone,1.7254630513334037,1.4142135623730951,1.3160740129524924,PConc,25.0,9.0,1.0,6.0,6.672032945461067,1.0,0.0,245.0,1034.0,1953125.0,6.957497370876951,2.0714525565291084,7.639642287858013,1,0,2,1,3,1,1.4953487812212205,8,Typ,1,2.0,Attchd,16.0,3,836.0,9.0,27.0,19683.0,0.0,4.634728988229636,0.0,0.0,0.0,No Fence,0.0,Apr,2008,New,Partial,339750,1,0,0,1,1041.6396422878581,4.634728988229636,3.5,0,0,1,1,1,0,1,1,1,0,12.73596533201339
MSSC_20,RL,68.0,9.166597449028265,Reg,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5.0,1.3160740129524924,1958.0,1958.0,Gable,Other,Other,None,0.0,1.3160740129524924,1.189207115002721,CBlock,9.0,4.0,1.0,1.0,0.0,1.0,0.0,1276.0,1276.0,19683.0,7.152268856032539,0.0,7.152268856032539,0,0,1,0,3,1,1.3160740129524924,5,Mod,0,0.0,Attchd,4.0,1,350.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,June,2009,COD,Abnorml,60000,51,51,0,0,1283.1522688560326,0.0,1.0,0,0,0,1,1,0,1,1,1,0,11.002099841204238
MSSC_190,RL,100.0,10.453081864230466,Reg,AllPub,Inside,Gilbert,Norm,Norm,2fmCon,1Story,5.0,1.4953487812212205,1955.0,1955.0,Hip,Wd Sdng,Wd Sdng,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.4142135623730951,3.0,6.963189985870238,1.0,0.0,0.0,1056.0,19683.0,6.963189985870238,0.0,6.963189985870238,1,0,1,0,3,1,1.3160740129524924,5,Typ,0,0.0,Attchd,16.0,2,572.0,9.0,27.0,19683.0,1.8839936846137324,0.0,0.0,0.0,0.0,No Fence,0.0,Jan,2006,WD,Normal,145000,51,51,0,0,1062.9631899858703,0.0,2.0,0,0,1,1,1,0,0,1,0,0,11.884489021402711
MSSC_20,other,73.5,8.390268497842571,other,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7.0,1.4953487812212205,2009.0,2009.0,Gable,MetalSd,MetalSd,Stone,1.95596482071691,1.4953487812212205,1.3160740129524924,PConc,25.0,9.0,1.7320508075688772,6.0,6.361302477572996,1.0,0.0,892.0,1470.0,1953125.0,7.2991214627108,0.0,7.2991214627108,1,0,2,1,2,1,1.4142135623730951,7,Typ,1,2.0,Attchd,16.0,2,484.0,9.0,27.0,19683.0,0.0,4.976733742420574,0.0,0.0,0.0,No Fence,0.0,June,2010,New,Partial,222000,1,1,0,0,1477.299121462711,4.976733742420574,3.5,0,0,1,1,1,0,1,1,1,0,12.310432660854417
MSSC_30,RM,56.0,9.10063710688422,Reg,AllPub,Inside,OldTown,Artery,Norm,1Fam,1Story,5.0,1.5650845800732873,1927.0,1950.0,Gable,WdShing,Wd Shng,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,1008.0,1008.0,262144.0,6.9363427358340495,0.0,6.9363427358340495,0,0,1,0,2,1,1.3160740129524924,5,Typ,1,2.0,Detchd,4.0,2,360.0,9.0,27.0,19683.0,0.0,0.0,0.7026589523465382,0.0,0.0,No Fence,0.0,Mar,2010,WD,Normal,115000,83,60,0,0,1014.936342735834,0.7026589523465382,1.0,0,0,0,1,1,0,1,1,1,1,11.652687407345388
MSSC_60,RL,59.0,9.326254996572539,other,AllPub,CulDSac,SawyerW,Norm,Norm,1Fam,2Story,7.0,1.4953487812212205,1993.0,1993.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,4.0,3.9318256327243257,2.449489742783178,0.7388320933565726,499.0,1080.0,1953125.0,6.985641817639208,2.0700974206795366,7.6487397889562425,0,1,2,1,3,1,1.4142135623730951,9,Typ,1,1.7320508075688772,Attchd,4.0,3,678.0,9.0,27.0,19683.0,1.8378799982871266,5.236441962829949,0.0,0.0,0.0,No Fence,0.0,Dec,2008,WD,Normal,228000,15,15,0,0,1087.6487397889562,5.236441962829949,3.0,0,0,1,1,1,0,1,1,1,0,12.337100907936577
MSSC_20,RL,73.0,9.093806555720231,IR1,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1Story,7.0,1.4953487812212205,2007.0,2007.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,6.0,3.2188758248682006,1.0,0.0,1316.0,1340.0,1953125.0,7.201170883281678,0.0,7.201170883281678,0,0,2,0,3,1,1.4142135623730951,6,Typ,0,0.0,Attchd,16.0,2,396.0,9.0,27.0,19683.0,1.7254630513334037,3.4339872044851463,0.0,0.0,0.0,No Fence,0.0,Aug,2007,New,Partial,181134,0,0,0,0,1347.2011708832817,3.4339872044851463,2.0,0,0,1,1,1,0,1,1,1,0,12.106992367829498
MSSC_60,RL,74.0,8.967631665167133,Reg,AllPub,Inside,Sawyer,Norm,Norm,1Fam,2Story,6.0,1.6265765616977859,1978.0,1978.0,Hip,HdBoard,HdBoard,BrkFace,1.8434216945775423,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,5.0,5.3471075307174685,1.0,0.0,463.0,672.0,19683.0,6.511745329644728,2.0270520851482137,7.244941546337007,0,0,1,1,3,1,1.3160740129524924,6,Typ,1,1.7320508075688772,Attchd,16.0,2,440.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Mar,2006,WD,Normal,149500,28,28,0,0,679.244941546337,0.0,1.5,0,0,1,1,1,0,1,1,1,0,11.915051671812877
MSSC_70,RL,86.0,10.017753298664472,IR1,AllPub,Inside,Crawfor,Artery,Norm,1Fam,2Story,6.0,1.5650845800732873,1918.0,1950.0,Hip,Wd Sdng,Stucco,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,16.0,9.0,1.0,4.0,7.029087564149662,1.0,0.0,242.0,1370.0,19683.0,7.223295679562314,2.096162323440964,7.872836175025724,1,0,2,1,4,1,1.3160740129524924,10,Typ,1,2.0,Detchd,4.0,3,864.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Nov,2007,WD,Normal,239000,89,57,0,0,1377.8728361750257,0.0,3.5,0,0,0,1,1,0,1,1,0,0,12.384218830913648
MSSC_50,RL,60.0,9.007121989469242,Reg,AllPub,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5.0,1.5650845800732873,1940.0,1950.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,9.0,1.0,5.0,5.746203190540153,1.0,0.0,444.0,756.0,512.0,6.6293632534374485,1.9369466978095553,7.034387929915503,1,0,1,1,3,1,1.3160740129524924,7,Typ,0,0.0,Detchd,4.0,1,240.0,9.0,27.0,512.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Apr,2007,WD,AdjLand,126000,67,57,0,0,763.0343879299155,0.0,2.5,0,0,0,1,1,0,1,1,0,0,11.744037185933616
MSSC_20,RL,65.0,9.042040056544483,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1968.0,1968.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,4.0,6.654152520183219,1.0,0.0,281.0,1056.0,1953125.0,6.963189985870238,0.0,6.963189985870238,1,0,1,0,3,1,1.3160740129524924,6,Typ,1,1.4142135623730951,Attchd,4.0,1,304.0,9.0,27.0,19683.0,0.0,4.454347296253507,0.7127089022209009,0.0,0.0,No Fence,0.0,July,2010,WD,Normal,142000,42,42,0,0,1062.9631899858703,5.167056198474408,2.0,0,0,1,1,1,0,1,1,1,0,11.863582336583399
MSSC_90,RM,78.0,8.862341963516347,Reg,AllPub,Inside,Mitchel,Norm,Norm,Duplex,SFoyer,7.0,1.4953487812212205,1997.0,1998.0,Gable,VinylSd,VinylSd,BrkFace,1.8410740844298052,1.3160740129524924,1.4142135623730951,PConc,16.0,16.0,2.0,6.0,7.177782416195197,1.0,0.0,35.0,1344.0,1953125.0,7.20414929203594,0.0,7.20414929203594,2,0,2,0,2,2,1.3160740129524924,8,Typ,0,0.0,Attchd,16.0,4,784.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Nov,2008,WD,Alloca,206300,11,10,0,0,1351.204149292036,0.0,4.0,0,0,1,1,1,0,1,1,1,0,12.237086699059343
MSSC_20,RL,80.0,9.719324300862802,IR1,AllPub,HasFrontage,NWAmes,Norm,Norm,1Fam,1Story,6.0,1.6265765616977859,1977.0,2000.0,Gable,CemntBd,CmentBd,Stone,1.765447506801529,1.4142135623730951,1.3160740129524924,CBlock,16.0,9.0,1.0,5.0,7.1284959456800365,1.0,0.0,356.0,1602.0,262144.0,7.3796321526095525,0.0,7.3796321526095525,0,1,2,0,3,1,1.4142135623730951,8,Typ,1,1.7320508075688772,Attchd,16.0,2,529.0,9.0,27.0,19683.0,1.8694605040153234,0.0,0.0,0.0,0.0,No Fence,0.0,June,2009,WD,Normal,215000,32,9,0,0,1609.3796321526095,0.0,2.5,0,0,1,1,1,0,1,1,1,0,12.2783933071098
MSSC_20,RL,100.0,9.987415012471414,Reg,AllPub,Inside,Mitchel,Artery,Norm,1Fam,1Story,5.0,1.4953487812212205,1954.0,1954.0,Hip,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,988.0,988.0,1953125.0,6.8966943316227125,0.0,6.8966943316227125,0,0,1,0,2,1,1.3160740129524924,4,Typ,0,0.0,Attchd,9.0,2,520.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Feb,2008,WD,Normal,113000,54,54,0,0,994.8966943316227,0.0,1.0,0,0,0,1,1,1,0,1,1,0,11.635143097694478
MSSC_60,RL,80.0,9.127067452782361,Reg,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8.0,1.4953487812212205,1998.0,1998.0,Gable,VinylSd,VinylSd,BrkFace,1.9686785871062156,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,6.894670039433482,1.0,0.0,484.0,1470.0,262144.0,7.293697720601438,2.086545868792951,7.875119281040293,1,0,2,1,4,1,1.4142135623730951,8,Typ,1,1.7320508075688772,Attchd,16.0,3,696.0,9.0,27.0,19683.0,0.0,4.204692619390966,0.0,0.0,0.0,No Fence,0.0,June,2008,WD,Normal,315000,10,10,0,0,1477.8751192810403,4.204692619390966,3.5,0,0,1,1,1,0,1,1,1,0,12.66032791780777
MSSC_20,RL,72.0,9.105090961257085,Reg,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6.0,1.4953487812212205,1956.0,1956.0,Gable,Wd Sdng,Wd Sdng,BrkFace,1.6710010327416251,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.0,2.0,6.424869023905388,1.0,0.0,580.0,1196.0,262144.0,7.087573705557973,0.0,7.087573705557973,1,0,1,0,2,1,1.3160740129524924,6,Typ,1,2.0,Attchd,9.0,1,297.0,9.0,27.0,19683.0,0.0,3.8066624897703196,0.0,0.0,0.0,No Fence,0.0,May,2008,WD,Normal,139000,52,52,0,0,1203.087573705558,3.8066624897703196,2.0,0,0,0,1,1,0,1,1,1,0,11.842229212112828
MSSC_60,RM,60.0,8.12533508671429,Reg,AllPub,Inside,OldTown,Norm,Norm,1Fam,2Story,7.0,1.6817928305074292,1946.0,1992.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.4142135623730951,CBlock,9.0,9.0,1.0,1.0,0.0,1.0,0.0,651.0,651.0,262144.0,6.56244409369372,2.0184294433408136,7.237059026124737,0,0,1,1,3,1,1.3160740129524924,6,Typ,2,2.0,Detchd,4.0,1,240.0,9.0,27.0,512.0,0.0,0.0,0.7017116351057587,0.0,0.0,No Fence,0.0,Sept,2009,WD,Normal,135000,63,17,0,1,658.2370590261247,0.7017116351057587,1.5,0,0,1,1,1,0,0,1,1,1,11.813030057420567
MSSC_80,RL,66.5,9.45727857185611,Reg,AllPub,Inside,SawyerW,Norm,Norm,1Fam,SLvl,7.0,1.4953487812212205,1989.0,1989.0,Gable,Wd Sdng,Wd Sdng,BrkFace,1.7890235001604364,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,2.0,6.0,7.325807502595773,1.0,0.0,0.0,1518.0,262144.0,7.405495663199472,0.0,7.405495663199472,1,1,2,0,2,1,1.4142135623730951,5,Typ,1,1.7320508075688772,Attchd,16.0,2,569.0,9.0,27.0,19683.0,1.6853704905634923,0.0,0.0,0.0,0.7321936644820932,No Fence,0.0,Aug,2009,WD,Normal,275000,20,20,0,0,1525.4054956631994,0.7321936644820932,3.5,0,0,1,1,1,1,0,1,1,0,12.524526376648708
MSSC_20,RL,77.0,9.058819564334941,IR1,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,4.0,1.5650845800732873,1957.0,1957.0,Hip,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,3.0,5.666426688112432,1.0,0.0,619.0,907.0,1953125.0,6.811244378601294,0.0,6.811244378601294,0,0,1,0,3,1,1.3160740129524924,5,Typ,0,0.0,Detchd,4.0,1,352.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,July,2008,WD,Normal,109008,51,51,0,1,913.8112443786013,0.0,1.0,0,0,1,1,1,0,1,1,1,0,11.59917655301345
MSSC_20,RL,64.0,8.81922185757494,Reg,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7.0,1.4953487812212205,2007.0,2007.0,Gable,VinylSd,VinylSd,BrkFace,1.7389471062414084,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.0,6.0,6.499787040655854,1.0,0.0,544.0,1208.0,1953125.0,7.097548850614793,0.0,7.097548850614793,1,0,2,0,2,1,1.4142135623730951,6,Typ,0,0.0,Attchd,9.0,2,628.0,9.0,27.0,19683.0,1.7340313214932865,4.007333185232471,0.0,0.0,0.0,No Fence,0.0,Sept,2007,New,Partial,195400,0,0,0,0,1215.0975488506149,4.007333185232471,3.0,0,0,1,1,1,0,1,1,1,0,12.182804018590819
MSSC_20,RL,130.0,9.346443454968522,IR1,AllPub,Corner,Timber,Norm,Norm,1Fam,1Story,6.0,1.4953487812212205,1988.0,1988.0,Gable,HdBoard,HdBoard,None,0.0,1.3160740129524924,1.3160740129524924,CBlock,16.0,9.0,1.4142135623730951,6.0,6.913737350659685,1.0,0.0,387.0,1392.0,19683.0,7.253470382684528,0.0,7.253470382684528,1,0,2,0,3,1,1.4142135623730951,6,Typ,1,1.7320508075688772,Attchd,4.0,2,576.0,9.0,27.0,19683.0,0.0,0.0,0.7103271485740233,0.0,0.0,No Fence,0.0,Mar,2009,WD,Normal,175000,21,21,0,0,1399.2534703826846,0.7103271485740233,3.0,0,0,1,1,1,0,1,1,1,0,12.072541252905651
MSSC_160,RM,21.0,7.427144133408616,Reg,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6.0,1.4953487812212205,1971.0,1971.0,Gable,HdBoard,HdBoard,BrkFace,1.8642411184013048,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,5.0,5.961005339623274,1.0,0.0,96.0,483.0,19683.0,6.182084906716632,1.977486115075459,6.895682697747868,0,0,1,1,2,1,1.3160740129524924,4,Typ,0,0.0,Detchd,4.0,1,264.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,July,2008,COD,Abnorml,85400,37,37,0,0,489.8956826977479,0.0,1.5,0,0,1,1,1,0,1,1,1,0,11.355101379776661
MSSC_50,RM,60.0,8.628197749459149,IR1,AllPub,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,6.0,1.6265765616977859,1920.0,1998.0,Gable,MetalSd,MetalSd,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,9.0,9.0,1.0,1.0,0.0,1.0,0.0,901.0,901.0,262144.0,6.9930151229329605,1.742136743805324,7.089243155027514,0,0,1,0,4,1,1.3160740129524924,7,Typ,0,0.0,No Garage,0.0,0,0.0,0.0,0.0,0.0,0.0,4.59511985013459,0.0,0.0,0.0,MnPrv,0.0,Sept,2008,ConLD,Abnorml,79900,88,10,0,0,908.0892431550275,4.59511985013459,1.0,0,0,1,1,1,0,0,1,1,0,11.288531131754366
MSSC_160,RM,24.0,7.560601162768557,Reg,AllPub,Inside,BrDale,Norm,Norm,TwnhsE,2Story,5.0,1.4953487812212205,1971.0,1971.0,Gable,HdBoard,HdBoard,BrkFace,1.9361837416040704,1.3160740129524924,1.3160740129524924,CBlock,9.0,9.0,1.0,5.0,6.156978985585555,1.0,0.0,294.0,765.0,1953125.0,6.641182169740591,2.0012901084703705,7.2196420401307355,1,0,1,1,2,1,1.3160740129524924,6,Min1,0,0.0,Detchd,4.0,2,440.0,9.0,27.0,19683.0,1.8694605040153234,3.6109179126442243,0.0,0.0,0.0,No Fence,0.0,Aug,2007,WD,Normal,122500,36,36,0,0,772.2196420401307,3.6109179126442243,2.5,0,0,1,1,1,0,1,1,1,0,11.715866308966918
MSSC_60,RL,100.0,9.290998274993637,IR1,AllPub,Corner,Gilbert,Norm,Norm,1Fam,2Story,6.0,1.4953487812212205,1997.0,1998.0,Gable,VinylSd,VinylSd,None,0.0,1.3160740129524924,1.3160740129524924,PConc,16.0,9.0,1.0,1.0,0.0,1.0,0.0,926.0,926.0,1953125.0,6.831953565565855,2.0176487313006515,7.380879035564116,0,0,2,1,3,1,1.3160740129524924,7,Typ,1,1.7320508075688772,Attchd,16.0,2,470.0,9.0,27.0,19683.0,0.0,3.6109179126442243,0.0,0.0,0.0,No Fence,0.0,July,2008,WD,Normal,181000,11,10,0,0,933.3808790355641,3.6109179126442243,2.5,0,0,1,1,1,0,1,1,1,0,12.106252310247962
MSSC_180,RM,21.0,7.544861068658458,Reg,AllPub,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,4.0,1.6265765616977859,1972.0,1972.0,Gable,CemntBd,CmentBd,None,0.0,1.3160740129524924,1.4142135623730951,CBlock,16.0,9.0,1.7320508075688772,5.0,6.206575926724928,1.0,0.0,135.0,630.0,262144.0,6.447305862541213,0.0,6.447305862541213,1,0,1,0,1,1,1.3160740129524924,3,Typ,0,0.0,No Garage,0.0,0,0.0,0.0,0.0,19683.0,1.7026798402849839,0.0,0.0,0.0,0.0,No Fence,0.0,June,2008,WD,Normal,81000,36,36,0,0,636.4473058625412,0.0,2.0,0,0,1,1,1,0,1,1,1,0,11.302204433654575
MSSC_60,RL,43.0,9.275003885301905,other,AllPub,CulDSac,CollgCr,Pos,Norm,1Fam,2Story,7.0,1.5650845800732873,1996.0,1996.0,Gable,VinylSd,VinylSd,None,0.0,1.4142135623730951,1.3160740129524924,PConc,16.0,9.0,1.7320508075688772,6.0,5.955837369464831,2.23606797749979,0.7288593878135141,70.0,799.0,1953125.0,6.71901315438526,2.044776559637429,7.415776975415394,1,0,2,1,3,1,1.4142135623730951,6,Typ,1,1.7320508075688772,Attchd,9.0,2,550.0,9.0,27.0,19683.0,1.8031780619573843,4.127134385045092,0.0,0.0,0.0,No Fence,0.0,Apr,2009,ConLw,Normal,212000,13,13,0,0,806.4157769754154,4.127134385045092,3.5,0,0,1,1,1,0,1,1,1,0,12.26434155365415
MSSC_50,RM,40.0,8.38958706681109,Reg,AllPub,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,6.0,1.6817928305074292,1920.0,1950.0,Gable,Stucco,Stucco,None,0.0,1.3160740129524924,1.3160740129524924,BrkTil,4.0,9.0,1.0,1.0,0.0,1.0,0.0,648.0,648.0,19683.0,6.5998704992128365,1.9392082175256102,7.020190708311925,0,0,1,0,2,1,1.3160740129524924,6,Typ,0,0.0,Detchd,4.0,2,440.0,9.0,27.0,19683.0,0.0,0.0,0.0,0.0,0.0,No Fence,0.0,Oct,2006,WD,Normal,116000,86,56,0,1,655.0201907083119,0.0,1.0,0,0,0,1,1,0,1,1,1,0,11.661345470088502
MSSC_45,RM,50.0,8.699681400989514,Reg,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,6.0,1.6265765616977859,1926.0,2004.0,Gable,Wd Sdng,Wd Sdng,None,0.0,1.4142135623730951,1.3160740129524924,PConc,9.0,9.0,1.0,1.0,0.0,1.0,0.0,884.0,884.0,262144.0,6.807934943699926,0.0,6.807934943699926,0,0,1,0,2,1,1.3160740129524924,4,Typ,0,0.0,Detchd,4.0,1,180.0,9.0,27.0,19683.0,0.0,0.0,0.6960316138420678,0.0,0.0,No Fence,0.0,Jan,2009,WD,Normal,119000,83,5,0,0,890.8079349436999,0.6960316138420678,1.0,0,0,1,1,1,0,1,1,1,0,11.686878772093667
MSSC_30,RL,40.0,8.361941906144946,Reg,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1Story,5.0,1.5650845800732873,1913.0,2002.0,Gable,WdShing,Stucco,None,0.0,1.3160740129524924,1.3160740129524924,PConc,9.0,9.0,1.0,2.0,5.902633333401366,1.0,0.0,75.0,440.0,19683.0,6.543911845564792,0.0,6.543911845564792,0,0,1,0,2,1,1.4142135623730951,4,Typ,1,2.0,Detchd,4.0,1,352.0,16.0,27.0,512.0,0.0,0.0,0.6537774330630485,0.0,0.0,MnPrv,0.0,Mar,2007,WD,Normal,90350,94,5,0,1,446.54391184556476,0.6537774330630485,1.0,0,0,1,1,1,0,1,1,0,0,11.411446296020374
