,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,MiscVal,MoSold,SalePrice,SalePrice_log,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
501,502,60,75.0,9803,7,5,0.0,Gd,400,0,466,866,866,0,1768,3,1,7,0,2005.0,603,0,0,2,226700,12.33138283649562,2634,3,108,2.5,0,1,1,0,0,0,0,2,0,1
502,503,20,70.0,9170,5,7,0.0,TA,698,96,420,1214,1214,0,1214,2,1,6,0,1965.0,461,0,400,4,140000,11.84939770159144,2428,42,184,2.0,0,0,1,0,0,0,0,1,0,1
503,504,20,100.0,15602,7,8,0.0,TA,1247,0,254,1501,1801,0,1801,1,1,6,2,1959.0,484,0,0,3,289000,12.57418196709457,3302,13,215,3.0,0,0,1,0,0,1,0,1,0,1
504,505,160,24.0,2308,6,5,0.0,TA,257,495,103,855,855,0,1322,3,1,6,1,1974.0,440,260,0,6,147000,11.898187865760873,2177,35,0,3.0,0,1,0,1,0,0,0,1,0,1
505,506,90,60.0,7596,5,5,360.0,TA,0,0,960,960,960,0,1960,4,2,10,0,1952.0,400,0,0,7,124500,11.732060994886899,2920,57,0,2.0,0,1,0,0,0,0,0,1,0,1
506,507,60,80.0,9554,8,5,125.0,Gd,380,0,397,777,1065,0,1911,3,1,8,1,1993.0,471,182,0,9,215000,12.2783933071098,2688,12,81,2.5,0,1,1,1,0,1,0,2,0,1
507,508,20,75.0,7862,6,5,0.0,Gd,27,0,1191,1218,1218,0,1218,2,1,4,0,2009.0,676,0,0,9,208300,12.246734627249063,2436,0,102,2.0,0,0,1,0,0,1,0,2,0,1
508,509,70,60.0,9600,7,9,0.0,TA,141,0,548,689,689,0,1378,3,1,7,1,1928.0,360,0,0,10,161000,11.9891596439666,2067,3,116,2.0,0,1,1,0,0,0,0,0,0,1
509,510,20,80.0,9600,5,6,132.0,TA,991,0,50,1041,1041,0,1041,3,1,6,0,1959.0,270,224,0,7,124500,11.732060994886899,2082,50,88,2.0,0,0,1,1,0,0,0,1,0,1
510,511,20,75.0,14559,5,7,70.0,Gd,650,180,178,1008,1363,0,1363,2,1,6,2,1951.0,288,324,2000,6,164900,12.01309450854769,2371,9,210,2.0,0,0,1,1,0,0,0,1,0,1
511,512,120,40.0,6792,7,5,94.0,Gd,0,0,1368,1368,1368,0,1368,2,1,6,1,2005.0,474,132,0,3,202665,12.219309648562168,2736,0,35,2.0,0,0,1,1,0,1,0,2,1,2
512,513,20,70.0,9100,5,5,0.0,TA,521,174,169,864,864,0,864,3,1,5,0,1964.0,624,0,0,7,129900,11.77452020265869,1728,48,0,2.0,0,0,0,0,0,0,0,1,0,1
513,514,20,71.0,9187,6,5,0.0,TA,336,0,748,1084,1080,0,1080,3,1,5,0,1983.0,484,120,0,6,134000,11.805595078933049,2164,24,158,1.5,0,0,1,1,0,0,0,2,0,1
514,515,45,55.0,10594,5,5,0.0,TA,0,0,768,768,789,0,789,2,1,5,0,1926.0,200,0,0,6,96500,11.477298287327077,1557,57,112,1.0,0,0,1,0,0,0,0,0,0,1
515,516,20,94.0,12220,10,5,305.0,Ex,1436,0,570,2006,2020,0,2020,3,1,9,1,2009.0,900,156,0,9,402861,12.906346868281233,4026,0,54,3.5,3,0,1,1,0,0,0,1,0,2
516,517,80,70.04995836802665,10448,6,6,333.0,TA,0,0,689,689,1378,0,2119,3,1,7,1,1972.0,583,0,0,8,158000,11.970350312009105,2808,37,104,2.5,0,1,1,0,0,1,0,1,0,1
517,518,60,79.0,10208,7,5,921.0,Gd,0,0,1264,1264,1277,0,2344,3,1,7,1,1996.0,889,220,0,7,265000,12.487485104968359,3608,12,0,2.5,3,1,0,1,0,1,0,2,0,2
518,519,60,70.04995836802665,9531,6,5,0.0,TA,706,0,88,794,882,0,1796,3,1,7,0,1998.0,546,0,0,5,211000,12.259613412458204,2590,9,36,3.5,0,1,1,0,0,1,0,2,0,1
519,520,70,53.0,10918,7,9,0.0,Gd,0,0,1276,1276,1276,0,2080,3,1,9,2,1926.0,282,0,0,6,234000,12.363076394339839,3356,5,145,1.5,0,1,1,0,0,0,0,0,0,1
520,521,190,60.0,10800,4,7,0.0,TA,0,0,0,0,694,0,1294,3,2,7,0,,0,220,0,8,106250,11.573550086786664,1294,8,324,2.0,0,1,1,1,0,0,0,0,0,1
521,522,20,90.0,11988,6,6,0.0,TA,777,0,467,1244,1244,0,1244,3,1,6,2,1957.0,336,0,0,5,150000,11.918390573078392,2488,50,40,1.5,0,0,1,0,0,1,0,1,0,1
522,523,50,50.0,5000,6,7,0.0,TA,399,0,605,1004,1004,0,1664,3,1,7,2,1950.0,420,0,0,10,159000,11.976659481202368,2668,56,60,2.0,0,1,1,0,0,0,0,1,0,1
524,525,60,95.0,11787,7,5,594.0,Gd,719,0,660,1379,1383,0,2398,3,1,8,1,1996.0,834,239,0,8,315750,12.662706040212738,3777,10,60,3.5,3,1,1,1,0,1,0,2,0,2
525,526,20,62.0,7500,7,5,0.0,Gd,0,0,1257,1257,1266,0,1266,3,1,6,1,2005.0,453,38,0,4,176000,12.078239274020289,2523,1,144,2.0,0,0,1,1,0,0,0,2,0,1
526,527,20,70.0,13300,5,7,0.0,TA,377,0,551,928,928,0,928,2,1,4,0,1956.0,252,261,0,6,132000,11.790557201568507,1856,7,156,1.0,0,0,1,1,0,0,0,1,0,1
527,528,60,67.0,14948,9,5,268.0,Ex,1330,0,122,1452,1476,0,2713,3,1,11,1,2008.0,858,126,0,11,446261,13.008659261632127,4165,0,66,3.5,3,1,1,1,0,1,0,2,1,2
528,529,30,58.0,9098,4,7,0.0,TA,348,0,180,528,605,0,605,2,1,5,0,,0,0,0,7,86000,11.362102575235644,1133,5,144,2.0,0,0,1,0,0,1,0,0,0,1
529,530,20,70.04995836802665,32668,6,3,103.68526170798899,Gd,1219,0,816,2035,2515,0,2515,4,2,9,2,1975.0,484,0,0,3,200624,12.209187788430318,4550,32,200,4.0,0,0,1,0,0,1,0,2,0,1
530,531,80,85.0,10200,6,5,219.0,Gd,783,0,678,1461,1509,0,1509,3,1,5,1,1988.0,600,224,0,8,175000,12.072541252905651,2970,19,0,3.0,0,0,0,1,0,0,0,1,0,1
531,532,70,60.0,6155,6,8,0.0,TA,0,0,611,611,751,0,1362,3,1,6,0,1920.0,502,0,0,6,128000,11.759785542901755,1973,9,84,2.0,0,1,1,0,0,1,0,0,0,1
532,533,20,60.0,7200,5,7,0.0,TA,0,0,0,0,827,0,827,2,1,5,1,1967.0,392,0,0,4,107500,11.585246126549855,827,3,0,1.0,0,0,0,0,0,0,0,0,0,1
533,534,20,50.0,5000,1,3,0.0,Fa,0,0,0,0,334,0,334,1,1,2,0,,0,0,0,1,39300,10.578979797857352,334,57,0,1.0,0,0,0,0,0,0,1,0,0,1
534,535,60,74.0,9056,8,5,0.0,Gd,0,0,707,707,707,0,1414,3,1,6,1,2004.0,403,100,0,10,178000,12.089538829274222,2121,2,35,2.5,0,1,1,1,0,1,0,2,0,1
535,536,190,70.0,7000,5,7,0.0,TA,969,0,148,1117,820,0,1347,3,1,5,0,,0,85,0,1,107500,11.585246126549855,2464,17,148,2.0,0,1,1,1,0,0,0,1,0,1
536,537,60,57.0,8924,7,5,0.0,TA,0,0,880,880,880,0,1724,3,1,8,0,1998.0,527,120,0,7,188000,12.144197241812087,2604,9,155,2.5,0,1,1,1,0,1,0,2,0,1
537,538,20,70.04995836802665,12735,4,5,0.0,TA,600,0,264,864,864,0,864,3,1,5,0,1980.0,576,216,0,4,111250,11.619535200028487,1728,36,0,1.0,0,0,0,1,0,1,0,1,0,1
538,539,20,70.04995836802665,11553,5,5,188.0,TA,673,0,378,1051,1159,0,1159,3,1,7,1,1968.0,336,466,0,7,158000,11.970350312009105,2210,38,0,1.5,0,0,0,1,0,1,0,1,0,1
539,540,20,70.04995836802665,11423,8,5,479.0,Gd,1358,0,223,1581,1601,0,1601,3,1,6,1,2001.0,670,180,2000,5,272000,12.513557345278134,3182,8,0,3.0,0,0,0,1,0,0,0,2,0,1
540,541,20,85.0,14601,9,5,584.0,Ex,1260,0,578,1838,1838,0,1838,2,1,8,1,2006.0,765,270,0,3,315000,12.66032791780777,3676,3,68,3.0,3,0,1,1,0,0,0,2,0,1
541,542,60,70.04995836802665,11000,8,5,72.0,Gd,0,0,969,969,997,0,2285,4,1,8,1,2000.0,648,0,0,6,248000,12.421184025147118,3254,7,56,2.5,3,1,1,0,0,0,0,2,0,2
542,543,20,78.0,10140,7,5,0.0,Gd,144,1127,379,1650,1680,0,1680,3,1,7,1,1998.0,583,78,0,6,213250,12.270220465353926,3330,10,73,3.0,0,0,1,1,0,0,0,2,0,1
543,544,120,34.0,4058,7,5,182.0,TA,584,139,0,723,767,0,767,1,1,4,0,1998.0,367,120,0,6,133000,11.79810440720389,1490,9,40,2.0,0,0,1,1,0,0,0,2,0,1
544,545,60,58.0,17104,7,5,0.0,Gd,554,0,100,654,664,0,1496,3,1,7,1,2006.0,426,100,0,9,179665,12.09884928474215,2150,0,24,3.5,0,1,1,1,0,1,0,2,0,1
545,546,50,70.04995836802665,13837,7,5,178.0,Gd,1002,202,0,1204,1377,0,2183,4,1,9,0,1988.0,786,0,0,2,229000,12.341477282536376,3387,18,0,2.5,3,1,0,0,0,1,0,2,0,1
546,547,50,70.0,8737,6,7,0.0,TA,300,0,765,1065,915,0,1635,3,1,6,1,1950.0,440,0,0,5,210000,12.254862809699606,2700,57,182,1.5,0,1,1,0,0,1,0,0,0,1
547,548,85,54.0,7244,5,7,0.0,TA,619,0,149,768,768,0,768,2,1,5,0,1987.0,624,104,0,4,129500,11.771436160121729,1536,37,0,2.0,0,0,0,1,0,0,0,1,0,1
548,549,20,49.0,8235,5,7,0.0,TA,180,645,0,825,825,0,825,2,1,4,0,1963.0,720,140,0,6,125000,11.736069016284437,1650,13,50,2.0,0,0,1,1,0,1,0,1,0,1
549,550,60,75.0,9375,7,5,0.0,Gd,0,0,912,912,912,0,2094,4,1,8,1,2003.0,615,182,0,11,263000,12.479909311159902,3006,5,182,2.5,0,1,1,1,0,0,0,2,0,1
550,551,120,53.0,4043,6,6,0.0,TA,559,0,510,1069,1069,0,1069,2,1,4,0,1977.0,440,0,0,10,140000,11.84939770159144,2138,31,255,2.0,0,0,1,0,0,0,0,1,0,1
551,552,20,50.0,6000,5,6,0.0,TA,308,0,620,928,928,0,928,3,1,5,0,1957.0,288,0,0,6,112500,11.630708500626612,1856,51,0,1.0,0,0,0,0,0,0,0,1,0,1
552,553,20,87.0,11146,8,5,250.0,Gd,0,0,1709,1709,1717,0,1717,3,1,7,1,2006.0,908,169,0,7,255500,12.450977688625896,3426,3,39,2.0,3,0,1,1,0,1,0,2,1,2
553,554,20,67.0,8777,4,5,0.0,TA,0,0,0,0,1126,0,1126,2,1,5,0,2002.0,520,0,0,5,108000,11.589886506106357,1126,6,96,2.0,0,0,1,0,0,0,0,1,0,1
554,555,60,85.0,10625,7,5,292.0,Gd,866,0,132,998,1006,0,2046,3,1,8,1,2003.0,871,320,0,8,284000,12.556729517143344,3044,4,62,3.5,3,1,1,1,0,0,0,2,0,2
555,556,45,58.0,6380,5,6,0.0,TA,0,0,993,993,1048,0,1048,2,1,5,1,1922.0,280,0,0,8,113000,11.635143097694478,2041,56,116,1.0,0,0,1,0,0,0,0,0,0,1
556,557,20,69.0,14850,5,5,0.0,TA,895,0,197,1092,1092,0,1092,2,1,6,1,1957.0,299,268,0,5,141000,11.856515169360305,2184,49,122,2.0,0,0,1,1,0,1,0,1,0,1
557,558,50,60.0,11040,4,6,0.0,TA,637,0,0,637,897,0,1336,3,1,7,0,1994.0,570,0,0,9,108000,11.589886506106357,1973,56,167,1.5,0,1,1,0,0,0,1,1,0,0
558,559,60,57.0,21872,7,5,0.0,TA,604,0,125,729,729,0,1446,3,1,6,1,1996.0,406,264,0,8,175000,12.072541252905651,2175,11,22,3.0,0,1,1,1,0,1,0,2,0,1
559,560,120,70.04995836802665,3196,7,5,18.0,Gd,0,0,1374,1374,1557,0,1557,2,1,7,1,2003.0,420,143,0,10,234000,12.363076394339839,2931,2,20,2.0,0,0,1,1,0,0,0,2,0,1
560,561,20,70.04995836802665,11341,5,6,180.0,TA,1302,0,90,1392,1392,0,1392,3,1,5,1,1957.0,528,0,0,5,121500,11.70766954176274,2784,14,95,2.5,0,0,1,0,0,1,0,1,0,1
561,562,20,77.0,10010,5,5,0.0,TA,1071,123,195,1389,1389,0,1389,2,1,6,1,1975.0,418,240,0,4,170000,12.043553716032399,2778,31,38,2.0,0,0,1,1,0,0,1,1,0,1
562,563,30,63.0,13907,5,6,0.0,TA,290,0,706,996,996,0,996,3,1,6,1,,0,144,0,7,108000,11.589886506106357,1992,39,0,2.0,0,0,0,1,0,0,0,1,0,1
563,564,50,66.0,21780,6,7,0.0,TA,0,0,1163,1163,1163,0,1674,4,1,8,1,1955.0,396,72,0,7,185000,12.128111104060462,2837,58,180,2.0,0,1,1,1,0,0,0,0,0,1
564,565,60,70.04995836802665,13346,7,5,0.0,Gd,728,0,367,1095,1166,0,2295,4,1,9,1,1992.0,590,0,0,7,268000,12.498742259492994,3390,6,40,3.5,0,1,1,0,0,1,0,2,0,2
565,566,70,66.0,6858,6,4,0.0,TA,0,0,806,806,841,0,1647,4,1,6,0,1920.0,216,0,0,5,128000,11.759785542901755,2453,60,202,2.5,0,1,1,0,0,0,0,2,0,1
566,567,60,77.0,11198,9,5,245.0,Gd,0,0,1122,1122,1134,0,2504,4,1,11,1,2005.0,656,144,0,6,325000,12.691580461311874,3626,1,39,2.5,3,1,1,1,0,1,0,2,0,2
567,568,20,70.0,10171,7,5,168.0,Gd,2,0,1515,1517,1535,0,1535,3,1,7,0,2004.0,532,0,0,3,214000,12.273731294003989,3052,6,0,2.0,0,0,0,0,0,1,0,2,0,2
568,569,50,79.0,12327,8,8,0.0,Gd,1441,0,55,1496,1496,0,2132,1,1,5,1,1983.0,612,349,0,9,316600,12.66539442642905,3628,0,40,2.5,0,1,1,1,0,1,1,1,0,1
569,570,90,70.04995836802665,7032,5,5,0.0,TA,943,0,0,943,943,0,943,2,1,4,2,1979.0,600,42,0,12,135960,11.820116003810051,1886,27,0,2.0,0,0,0,1,0,1,0,1,0,1
570,571,90,74.0,13101,5,5,108.0,TA,231,0,1497,1728,1728,0,1728,6,2,10,0,1987.0,576,0,0,11,142600,11.867798786962332,3456,43,0,2.0,0,0,0,0,0,1,0,1,0,1
571,572,20,60.0,7332,6,6,207.0,TA,414,0,450,864,864,0,864,2,1,4,0,1959.0,288,168,0,10,120000,11.695247021764184,1728,47,0,2.0,0,0,0,1,0,0,0,1,0,1
572,573,60,83.0,13159,7,5,0.0,TA,0,0,846,846,846,0,1692,3,1,6,0,2009.0,650,208,0,7,224500,12.321630986164447,2538,0,114,2.5,0,1,1,1,0,1,0,2,0,1
573,574,80,76.0,9967,7,5,0.0,TA,0,0,384,384,774,0,1430,3,1,8,1,2000.0,400,100,0,12,170000,12.043553716032399,1814,7,0,2.5,0,1,0,1,0,1,0,2,0,1
574,575,80,70.0,10500,5,7,82.0,TA,349,0,23,372,576,0,1109,3,1,5,0,1971.0,288,35,0,12,139000,11.842229212112828,1481,2,0,1.5,0,1,0,1,0,0,0,1,0,1
575,576,50,80.0,8480,5,5,0.0,TA,442,0,390,832,832,0,1216,2,1,6,0,1947.0,336,158,0,10,118500,11.682668239557323,2048,58,102,1.0,0,1,1,1,0,0,0,1,0,1
576,577,50,52.0,6292,7,7,0.0,TA,0,0,861,861,877,0,1477,3,1,6,1,1928.0,216,0,0,8,145000,11.884489021402711,2338,59,50,2.5,0,1,1,0,0,0,0,0,0,1
577,578,80,96.0,11777,5,6,97.0,TA,328,551,285,1164,1320,0,1320,3,1,6,2,1966.0,564,160,0,5,164500,12.010665849187564,2484,40,308,2.0,0,0,1,1,0,1,0,1,0,1
578,579,160,34.0,3604,7,5,0.0,Gd,0,0,689,689,703,0,1392,2,1,5,0,2007.0,540,0,0,2,146000,11.891361900690473,2081,1,102,2.0,0,1,1,0,0,0,0,2,0,1
579,580,50,81.0,12150,5,5,335.0,TA,0,0,1050,1050,1050,0,1795,4,1,7,0,1954.0,352,0,0,11,131500,11.786762130599957,2845,54,0,2.0,0,1,0,0,0,0,0,0,0,1
580,581,20,70.04995836802665,14585,6,6,85.0,TA,594,219,331,1144,1429,0,1429,3,1,7,2,1960.0,572,216,0,6,181900,12.111212364506214,2573,20,110,1.5,0,0,1,1,0,1,0,1,0,1
581,582,20,98.0,12704,8,5,306.0,Ex,0,0,2042,2042,2042,0,2042,3,1,8,1,2009.0,1390,0,0,8,253293,12.442302200392747,4084,0,90,2.5,3,0,1,0,0,0,0,2,0,2
582,583,90,81.0,11841,6,5,104.0,TA,816,0,0,816,816,0,816,3,1,5,0,,0,0,0,5,118500,11.682668239557323,1632,17,32,2.0,0,0,1,0,0,0,0,1,0,1
583,584,75,75.0,13500,10,9,0.0,Ex,0,0,1237,1237,1521,0,2775,3,1,9,1,1988.0,880,105,0,7,325000,12.691580461311874,4012,8,502,3.5,0,1,1,1,0,0,0,0,0,1
584,585,50,51.0,6120,4,7,0.0,TA,0,0,884,884,989,0,1573,3,1,6,0,1935.0,240,0,0,7,133000,11.79810440720389,2457,14,174,1.0,0,1,1,0,0,0,0,0,0,1
585,586,20,88.0,11443,8,5,208.0,Gd,1460,0,408,1868,2028,0,2028,2,1,7,2,2005.0,880,326,0,3,369900,12.820987977820545,3896,0,66,3.0,3,0,1,1,0,0,0,2,0,1
586,587,30,55.0,10267,6,7,0.0,TA,210,606,0,816,838,0,838,2,1,5,0,1961.0,275,0,0,5,130000,11.77528972943772,1654,8,112,2.0,0,0,1,0,0,0,0,0,0,1
587,588,85,74.0,8740,5,6,0.0,TA,672,0,168,840,860,0,860,2,1,4,0,1996.0,528,0,0,7,137000,11.827736204810263,1700,27,0,2.0,0,0,0,0,0,1,0,1,0,1
588,589,20,65.0,25095,5,8,0.0,TA,1324,0,113,1437,1473,0,1473,1,1,5,2,1968.0,452,0,0,6,143000,11.870599909242044,2910,6,108,3.0,0,0,1,0,0,1,1,1,0,1
589,590,40,50.0,9100,5,6,0.0,TA,0,0,742,742,779,156,935,2,1,4,0,1988.0,308,0,600,8,79500,11.283512300642423,1677,48,0,1.0,0,0,0,0,0,0,0,0,0,1
590,591,60,64.0,8320,7,5,0.0,Gd,490,0,280,770,770,0,1582,3,1,6,0,2004.0,520,0,0,9,185900,12.132964173709535,2352,4,45,2.5,0,1,1,0,0,0,0,2,0,1
591,592,60,97.0,13478,10,5,420.0,Ex,1338,0,384,1722,1728,0,2296,3,1,10,1,2008.0,842,382,0,6,451950,13.021326833226556,4018,1,274,3.5,3,1,1,1,0,1,0,2,1,2
592,593,20,60.0,6600,5,8,0.0,TA,816,0,0,816,816,0,816,2,1,4,0,1985.0,816,0,0,6,138000,11.835008964139341,1632,5,0,2.0,0,0,0,0,0,0,0,2,0,1
593,594,120,70.04995836802665,4435,6,5,170.0,Gd,685,0,163,848,848,0,848,1,1,4,0,2003.0,420,140,0,5,140000,11.84939770159144,1696,6,0,2.0,0,0,0,1,0,0,0,2,0,1
594,595,20,88.0,7990,5,6,0.0,TA,0,0,924,924,924,0,924,3,1,5,0,1981.0,280,0,0,4,110000,11.608235644774552,1848,33,0,1.0,0,0,0,0,0,1,0,1,0,1
595,596,20,69.0,11302,8,5,238.0,Gd,1422,0,392,1814,1826,0,1826,3,1,7,1,2005.0,758,180,0,8,319000,12.672946381766982,3640,0,195,3.0,3,0,1,1,0,1,0,2,0,2
596,597,70,60.0,3600,6,7,0.0,TA,0,0,684,684,684,0,1368,3,1,7,0,1930.0,216,0,0,10,114504,11.648365035864053,2052,13,158,1.0,0,1,1,0,0,0,0,1,0,1
597,598,120,53.0,3922,7,5,72.0,Gd,0,0,1258,1258,1402,0,1402,2,1,7,1,2006.0,648,120,0,2,194201,12.17664898415669,2660,0,16,2.0,3,0,1,1,0,0,0,2,0,1
598,599,20,80.0,12984,5,6,459.0,TA,1283,147,0,1430,1647,0,1647,3,1,7,1,1977.0,621,0,0,3,217500,12.289954129510877,3077,29,0,3.0,0,0,0,0,0,0,0,1,0,1
599,600,160,24.0,1950,6,6,0.0,TA,81,612,23,716,716,0,1556,3,1,6,1,1980.0,452,161,0,7,151000,11.925035115797062,2272,28,0,3.5,0,1,0,1,0,0,0,1,0,1
600,601,60,74.0,10927,8,5,280.0,Gd,546,0,512,1058,1058,0,1904,3,1,8,1,2003.0,736,179,0,6,275000,12.524526376648708,2962,1,60,3.5,0,1,1,1,0,0,0,2,0,2
601,602,50,50.0,9000,6,6,0.0,TA,0,0,780,780,780,0,1375,3,1,6,1,1979.0,544,0,0,12,141000,11.856515169360305,2155,57,288,1.5,0,1,1,0,0,0,0,2,0,0
602,603,60,80.0,10041,8,5,0.0,Gd,789,0,119,908,927,0,1915,3,1,8,1,1992.0,506,120,0,2,220000,12.301382825334498,2823,14,150,3.5,0,1,1,1,0,1,0,2,0,1
603,604,160,30.0,3182,7,5,0.0,Gd,0,0,600,600,600,0,1200,2,1,4,0,2004.0,480,0,0,6,151000,11.925035115797062,1800,5,172,2.5,0,1,1,0,0,0,0,2,0,1
604,605,20,88.0,12803,7,5,99.0,Gd,922,0,572,1494,1494,0,1494,3,1,6,1,2002.0,530,192,0,9,221000,12.30591798049989,2988,6,36,3.0,0,0,1,1,0,1,0,2,0,1
605,606,60,85.0,13600,7,6,176.0,TA,454,0,314,768,1186,0,1986,3,1,7,3,1965.0,486,0,0,10,205000,12.230765258120545,2754,19,231,2.5,0,1,1,0,0,0,0,1,0,1
606,607,20,82.0,12464,5,5,0.0,TA,732,0,308,1040,1040,0,1040,3,1,6,0,2000.0,576,168,0,11,152000,11.931635799828413,2080,13,0,2.0,0,0,0,1,0,1,1,2,0,1
607,608,20,78.0,7800,5,8,0.0,TA,603,0,293,896,1112,0,2008,3,1,8,0,1948.0,230,103,0,8,225000,12.323855681186558,2904,4,0,4.0,0,1,0,1,0,0,1,1,0,1
608,609,70,78.0,12168,8,6,0.0,TA,428,0,537,965,1940,0,3194,4,1,10,2,1934.0,380,0,0,9,359100,12.791356180214175,4159,9,0,2.5,0,1,0,0,0,0,1,2,0,1
609,610,20,61.0,7943,4,5,192.0,TA,903,0,126,1029,1029,0,1029,3,1,5,0,1961.0,261,64,0,4,118500,11.682668239557323,2058,46,39,2.0,0,0,1,1,0,0,0,1,0,1
610,611,60,70.04995836802665,11050,9,5,204.0,Gd,904,0,536,1440,1476,0,2153,3,1,8,2,2000.0,736,253,0,5,313000,12.65395846952229,3593,9,142,3.5,3,1,1,1,0,0,0,2,0,1
611,612,80,70.04995836802665,10395,6,6,233.0,TA,605,0,427,1032,1032,0,1032,3,1,6,1,1978.0,564,0,500,7,148000,11.904967552746252,2064,29,0,2.5,0,0,0,0,0,1,0,1,0,1
612,613,60,70.04995836802665,11885,8,5,108.0,Gd,990,0,309,1299,1299,0,1872,3,1,7,1,2001.0,531,160,0,11,261500,12.474189562487116,3171,8,122,3.5,0,1,1,1,0,0,0,2,0,1
613,614,20,70.0,8402,5,5,0.0,TA,206,0,914,1120,1120,0,1120,3,1,6,0,,0,0,0,12,147000,11.898187865760873,2240,0,30,1.0,0,0,1,0,0,0,0,2,0,1
614,615,180,21.0,1491,4,6,0.0,TA,150,480,0,630,630,0,630,1,1,3,0,,0,96,0,5,75500,11.231887935237117,1260,38,24,2.0,0,0,1,1,0,0,0,1,0,0
615,616,85,80.0,8800,6,7,156.0,TA,763,0,173,936,1054,0,1054,3,1,6,0,1963.0,480,120,0,5,137500,11.831379196088763,1990,47,0,2.0,0,0,0,1,0,0,0,2,0,1
616,617,60,70.04995836802665,7861,6,5,0.0,Gd,457,0,326,783,807,0,1509,3,1,7,1,2002.0,393,100,0,6,183200,12.118333731222167,2292,3,75,3.5,0,1,1,1,0,1,0,2,0,1
617,618,45,59.0,7227,6,6,0.0,TA,0,0,832,832,832,0,832,2,1,4,0,1962.0,528,0,0,6,105500,11.566466231898259,1664,54,0,1.0,0,0,0,0,0,0,1,1,0,1
618,619,20,90.0,11694,9,5,452.0,Ex,48,0,1774,1822,1828,0,1828,3,1,9,1,2007.0,774,0,0,7,314813,12.659734090733718,3650,0,368,2.0,3,0,1,0,0,0,0,2,0,2
619,620,60,85.0,12244,8,5,226.0,Gd,871,0,611,1482,1482,0,2262,4,1,10,2,2003.0,749,168,0,8,305000,12.628067055589549,3744,5,0,3.5,3,1,0,1,0,0,0,2,1,1
620,621,30,45.0,8248,3,3,0.0,TA,41,0,823,864,864,0,864,2,1,5,0,,0,0,0,9,67000,11.112447898373103,1728,58,100,2.0,0,0,1,0,0,0,0,0,0,1
621,622,60,90.0,10800,6,7,0.0,TA,956,182,384,1522,1548,0,2614,4,1,9,1,1974.0,624,38,0,6,240000,12.388394202324129,4136,11,243,2.5,0,1,1,1,0,0,0,1,0,1
622,623,20,71.0,7064,5,6,153.0,TA,560,0,420,980,980,0,980,3,1,6,0,1986.0,484,192,0,7,135000,11.813030057420567,1960,32,0,1.0,0,0,0,1,0,0,0,1,0,1
623,624,160,70.04995836802665,2117,6,5,513.0,Gd,420,0,336,756,756,0,1512,2,1,4,1,2000.0,440,0,0,6,168500,12.034691028774553,2268,7,32,2.5,0,1,1,0,0,0,0,2,0,1
624,625,60,80.0,10400,6,5,288.0,TA,247,0,485,732,1012,0,1790,4,1,8,1,1972.0,484,148,0,11,165150,12.014609430818936,2522,34,147,3.0,0,1,1,1,0,0,0,1,0,1
625,626,20,87.0,10000,6,6,261.0,TA,0,0,1116,1116,1116,0,1116,3,1,5,0,1962.0,440,0,0,2,160000,11.982929094215963,2232,48,385,1.5,0,0,1,0,0,1,0,1,0,1
626,627,20,70.04995836802665,12342,5,5,0.0,TA,0,0,978,978,1422,0,1422,3,1,6,1,1960.0,286,0,600,8,139900,11.848683160653573,2400,29,36,1.0,0,0,1,0,0,1,0,1,0,1
627,628,80,80.0,9600,6,6,164.0,TA,674,132,350,1156,1520,0,1520,3,1,7,2,1955.0,364,0,0,3,153000,11.938193200374572,2676,38,189,2.0,0,0,1,0,0,0,0,1,0,1
628,629,60,70.0,11606,5,5,192.0,TA,650,0,390,1040,1040,0,2080,5,1,9,2,1969.0,504,335,0,9,135000,11.813030057420567,3120,38,0,2.5,0,1,0,1,0,1,1,2,0,1
629,630,80,82.0,9020,6,5,259.0,TA,624,336,288,1248,1350,0,1350,3,1,6,0,1964.0,520,176,0,6,168500,12.034691028774553,2598,44,0,2.5,0,0,0,1,0,0,0,1,0,1
630,631,70,50.0,9000,5,6,0.0,TA,0,0,636,636,1089,0,1750,3,1,8,0,1937.0,240,0,0,6,124000,11.728036844587175,2386,15,293,1.0,0,1,1,0,0,0,0,0,0,1
631,632,120,34.0,4590,8,5,108.0,Gd,24,0,1530,1554,1554,0,1554,2,1,6,1,2006.0,627,156,0,8,209500,12.25247901834433,3108,1,73,2.0,0,0,1,1,0,0,0,2,1,2
632,633,20,85.0,11900,7,5,209.0,TA,822,0,564,1386,1411,0,1411,3,1,6,1,1977.0,544,192,0,4,82500,11.320553572322773,2797,32,0,2.0,0,0,0,1,0,0,0,1,0,1
