,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageCond,Fence,SalePrice_log_y,SalePrice_y,HasGasHeating,Electrical_combined,GarageType_combined,GarageQual_combined,SaleType_combined,HasPavedDrive,SaleCond_combined,HasCentralAir,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation
405,409,85.0,10800,8,5,2007,2008,100.0,789,0,245,1034,1050,1028,0,2078,1,0,2,1,3,1,8,1,2008.0,3,836,0,102,0,0,0,0,0,4,2008,6,4,2,7,2,5,5,8,5,4,4,1,12.73596533,339750,1,1,1,3,2,1,0,1,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,4,4,3,3
406,410,68.0,9571,5,3,1958,1958,0.0,0,0,1276,1276,1276,0,0,1276,0,0,1,0,3,1,5,0,1958.0,1,350,0,0,0,0,0,0,0,6,2009,4,3,2,2,2,3,3,5,1,2,4,1,11.00209984,60000,1,2,1,3,0,1,0,1,4,2,3,1,4,1,5,1,8,3,3,1,3,2,2,3,3,3,3,2,2
407,411,100.0,34650,5,5,1955,1955,0.0,1056,0,0,1056,1056,0,0,1056,1,0,1,0,3,1,5,0,1955.0,2,572,264,0,0,0,0,0,0,1,2006,4,4,3,4,2,3,3,8,1,4,4,1,11.88448902,145000,1,1,1,3,1,1,1,0,4,2,3,1,1,1,5,1,9,3,3,2,3,4,2,14,14,3,3,3,2
408,412,70.04995836802665,4403,7,5,2009,2009,432.0,578,0,892,1470,1478,0,0,1478,1,0,2,1,2,1,7,1,2009.0,2,484,0,144,0,0,0,0,0,6,2010,6,4,4,7,2,5,4,8,5,4,4,1,12.31043266,222000,1,1,1,3,2,1,0,1,2,2,3,3,4,1,5,1,21,3,3,1,3,2,2,9,9,4,5,3,3
409,413,56.0,8960,5,6,1927,1950,0.0,0,0,1008,1008,1028,0,0,1028,0,0,1,0,2,1,5,1,1927.0,2,360,0,0,130,0,0,0,0,3,2010,4,4,2,2,2,4,3,8,5,2,4,1,11.65268741,115000,1,2,2,3,1,1,1,1,5,2,1,1,4,1,5,1,18,1,3,1,3,2,2,15,15,3,3,3,2
410,414,59.0,11228,7,5,1993,1993,0.0,50,531,499,1080,1080,1017,0,2097,0,1,2,1,3,1,9,1,1993.0,3,678,196,187,0,0,0,0,0,12,2008,5,4,2,5,7,5,4,8,4,2,4,1,12.33710091,228000,1,1,1,3,1,1,1,1,4,2,3,3,4,1,2,1,20,3,3,1,6,2,2,13,13,3,4,3,3
411,415,73.0,8899,7,5,2007,2007,0.0,24,0,1316,1340,1340,0,0,1340,0,0,2,0,3,1,6,0,2007.0,2,396,100,30,0,0,0,0,0,8,2007,5,4,4,7,2,5,4,8,1,4,4,1,12.10699237,181134,1,1,1,3,2,1,0,1,4,2,3,2,4,1,5,1,9,3,3,1,3,2,2,13,13,3,4,3,3
412,416,74.0,7844,6,7,1978,1978,203.0,209,0,463,672,672,728,0,1400,0,0,1,1,3,1,6,1,1978.0,2,440,0,0,0,0,0,0,0,3,2006,4,4,2,6,2,3,3,8,4,4,4,1,11.91505167,149500,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,19,3,3,1,6,4,2,7,7,2,3,3,2
413,417,86.0,22420,6,6,1918,1950,0.0,1128,0,242,1370,1370,1254,0,2624,1,0,2,1,4,1,10,1,1918.0,3,864,0,0,0,0,0,0,0,11,2007,5,4,2,5,2,3,3,8,5,2,4,1,12.38421883,239000,1,2,2,3,1,0,1,0,4,2,3,2,4,1,5,1,7,2,3,1,6,4,2,14,12,3,3,3,1
414,418,60.0,8160,5,6,1940,1950,0.0,312,0,444,756,756,378,0,1134,1,0,1,1,3,1,7,0,1940.0,1,240,0,0,0,0,0,0,0,4,2007,4,4,2,6,2,2,3,8,1,2,4,1,11.74403719,126000,1,0,2,3,1,0,0,0,4,2,3,1,4,1,5,1,8,3,3,1,1,2,2,9,9,3,3,3,1
415,419,65.0,8450,5,6,1968,1968,0.0,775,0,281,1056,1056,0,0,1056,1,0,1,0,3,1,6,1,1968.0,1,304,0,85,184,0,0,0,0,7,2010,4,4,2,5,2,5,3,8,3,2,4,1,11.86358234,142000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,13,13,3,3,3,2
416,420,78.0,7060,7,5,1997,1998,200.0,1309,0,35,1344,1344,0,0,1344,2,0,2,0,2,2,8,0,1997.0,4,784,0,0,0,0,0,0,0,11,2008,5,5,5,7,2,5,3,8,1,4,4,1,12.237086699999999,206300,1,1,1,3,1,1,0,1,5,2,3,1,4,1,5,1,12,3,3,3,7,2,2,13,13,2,3,4,3
417,421,70.04995836802665,16635,6,7,1977,2000,126.0,1246,0,356,1602,1602,0,0,1602,0,1,2,0,3,1,8,1,1977.0,2,529,240,0,0,0,0,0,0,6,2009,5,4,2,6,2,4,4,8,4,4,4,1,12.27839331,215000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,3,1,17,3,3,1,3,2,2,6,6,4,4,3,2
418,422,100.0,21750,5,5,1954,1954,0.0,0,0,988,988,988,0,0,988,0,0,1,0,2,1,4,0,1954.0,2,520,0,0,0,0,0,0,0,2,2008,4,4,2,2,2,5,3,8,1,3,4,1,11.6351431,113000,1,2,1,3,1,0,1,1,4,2,3,1,2,1,5,2,12,1,3,1,3,4,2,7,7,3,3,3,2
419,423,80.0,9200,8,5,1998,1998,473.0,986,0,484,1470,1470,1160,0,2630,1,0,2,1,4,1,8,1,1998.0,3,696,0,66,0,0,0,0,0,6,2008,5,4,2,7,2,4,4,8,4,4,4,1,12.66032792,315000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,14,3,3,1,6,2,2,13,13,2,4,3,3
420,424,72.0,9000,6,5,1956,1956,74.0,616,0,580,1196,1196,0,0,1196,1,0,1,0,2,1,6,1,1956.0,1,297,0,44,0,0,0,0,0,5,2008,5,4,2,3,2,4,3,8,5,3,4,1,11.84222921,139000,1,2,1,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,2,2,14,14,2,3,3,2
421,425,60.0,3378,7,8,1946,1992,0.0,0,0,651,651,707,682,0,1389,0,0,1,1,3,1,6,2,1947.0,1,240,0,0,126,0,0,0,0,9,2009,4,4,2,2,2,4,3,8,5,2,4,1,11.81303006,135000,1,1,2,3,1,0,1,1,5,2,1,1,2,1,5,1,18,3,3,1,6,2,2,7,7,3,3,4,2
422,426,70.04995836802665,12800,7,5,1989,1989,145.0,1518,0,0,1518,1644,0,0,1644,1,1,2,0,2,1,5,1,1989.0,2,569,80,0,0,0,396,0,0,8,2009,5,4,5,7,2,4,4,8,4,4,4,1,12.52452638,275000,1,1,1,3,1,1,1,1,4,2,3,1,3,1,5,2,20,3,3,1,8,2,2,14,14,2,4,3,3
423,427,77.0,8593,4,6,1957,1957,0.0,288,0,619,907,907,0,0,907,0,0,1,0,3,1,5,0,1964.0,1,352,0,0,0,0,0,0,0,7,2008,4,4,2,4,2,5,3,8,1,2,4,1,11.59917655,109008,1,1,2,3,1,1,1,1,4,2,3,2,4,1,5,1,13,3,3,1,3,4,2,9,9,3,3,3,2
424,428,64.0,6762,7,5,2007,2007,108.0,664,0,544,1208,1208,0,0,1208,1,0,2,0,2,1,6,0,2007.0,2,628,105,54,0,0,0,0,0,9,2007,5,4,2,7,2,5,4,8,1,3,4,1,12.18280402,195400,1,1,1,3,2,1,0,1,4,2,3,1,4,1,5,1,6,3,3,1,3,2,2,13,13,2,4,3,3
425,429,130.0,11457,6,5,1988,1988,0.0,1005,0,387,1392,1412,0,0,1412,1,0,2,0,3,1,6,1,1988.0,2,576,0,0,169,0,0,0,0,3,2009,5,4,3,7,2,3,4,8,4,2,4,1,12.07254125,175000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,24,3,3,1,3,2,2,7,7,3,3,3,2
426,430,21.0,1680,6,5,1971,1971,232.0,387,0,96,483,483,504,0,987,0,0,1,1,2,1,4,0,1971.0,1,264,0,0,0,0,0,0,0,7,2008,4,4,2,6,2,3,3,8,1,2,4,1,11.35510138,85400,1,1,2,3,0,1,0,1,5,2,3,1,4,1,5,1,3,3,3,4,6,2,2,7,7,2,3,3,2
427,431,60.0,5586,6,7,1920,1998,0.0,0,0,901,901,1088,110,0,1198,0,0,1,0,4,1,7,0,1920.0,0,0,0,98,0,0,0,0,0,9,2008,4,4,2,2,2,4,3,8,1,1,1,4,11.28853113,79900,1,1,0,1,0,0,0,1,5,2,3,2,1,1,5,1,18,2,3,1,1,2,2,9,9,3,3,3,1
428,432,24.0,1920,5,5,1971,1971,376.0,471,0,294,765,765,600,0,1365,1,0,1,1,2,1,6,0,1971.0,2,440,240,36,0,0,0,0,0,8,2007,4,4,2,6,2,5,3,7,1,2,4,1,11.71586631,122500,1,1,2,3,1,1,1,1,5,2,3,1,4,1,5,1,3,3,3,5,6,2,2,7,7,2,3,3,2
429,433,100.0,10839,6,5,1997,1998,0.0,0,0,926,926,926,678,0,1604,0,0,2,1,3,1,7,1,1997.0,2,470,0,36,0,0,0,0,0,7,2008,5,4,2,2,2,5,3,8,4,4,4,1,12.10625231,181000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,9,3,3,1,6,2,2,13,13,3,3,3,3
430,434,21.0,1890,4,7,1972,1972,0.0,495,0,135,630,630,0,0,630,1,0,1,0,1,1,3,0,1972.0,0,0,88,0,0,0,0,0,0,6,2008,5,4,4,6,2,4,3,8,1,1,1,1,11.30220443,81000,1,1,0,1,1,1,1,1,5,2,3,1,4,1,5,1,11,3,3,4,7,2,2,6,6,3,3,4,2
431,435,43.0,10667,7,6,1996,1996,0.0,385,344,70,799,827,834,0,1661,1,0,2,1,3,1,6,1,1996.0,2,550,158,61,0,0,0,0,0,4,2009,5,4,4,7,6,5,4,8,4,3,4,1,12.26434155,212000,1,1,1,3,0,1,1,1,4,2,3,3,4,1,2,1,6,5,3,1,6,2,2,13,13,3,4,3,3
432,436,40.0,4400,6,8,1920,1950,0.0,0,0,648,648,734,384,0,1118,0,0,1,0,2,1,6,0,1990.0,2,440,0,0,0,0,0,0,0,10,2006,3,4,2,2,2,3,3,8,1,2,4,1,11.66134547,116000,1,2,2,3,1,1,1,1,5,2,3,1,4,1,5,1,18,3,3,1,1,2,2,12,12,3,3,3,1
433,437,50.0,6000,6,7,1926,2004,0.0,0,0,884,884,904,0,0,904,0,0,1,0,2,1,4,0,1926.0,1,180,0,0,105,0,0,0,0,1,2009,4,4,2,2,2,4,3,8,1,2,4,1,11.68687877,119000,1,1,2,3,1,1,1,1,5,2,3,1,4,1,5,1,4,3,3,1,2,2,2,14,14,3,4,3,3
434,438,40.0,4280,5,6,1913,2002,0.0,365,0,75,440,694,0,0,694,0,0,1,0,2,1,4,1,1990.0,1,352,0,0,34,0,0,0,0,3,2007,4,4,2,3,2,3,4,8,5,2,4,4,11.4114463,90350,1,1,2,2,1,0,1,0,4,2,3,1,4,1,5,1,7,3,3,1,3,2,2,15,12,3,3,3,3
435,439,67.0,12354,6,8,1920,2000,0.0,0,0,684,684,684,512,0,1196,0,0,1,0,3,1,7,0,2005.0,2,528,0,46,0,0,0,0,800,8,2009,4,3,3,2,2,4,4,8,1,2,4,5,11.60823564,110000,1,1,2,3,0,1,1,1,4,2,1,1,4,1,1,1,8,3,3,1,1,2,2,14,14,3,3,3,1
436,440,105.0,15431,10,5,2008,2008,200.0,1767,539,788,3094,2402,0,0,2402,1,0,2,0,2,1,10,2,2008.0,3,672,0,72,0,0,170,0,0,4,2009,6,4,5,7,6,5,5,8,5,4,4,1,13.22672339,555000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,16,3,3,1,3,4,2,13,13,4,5,3,3
437,441,92.0,12108,4,4,1955,1955,270.0,133,0,1307,1440,1440,0,0,1440,0,0,2,0,4,2,8,0,1955.0,0,0,0,0,0,0,0,0,0,9,2008,4,4,2,6,2,3,2,8,1,1,1,1,11.6784399,118000,1,0,0,1,1,1,1,0,4,2,3,1,4,1,5,1,8,3,3,3,3,2,2,13,13,2,3,3,2
438,442,52.0,6240,5,7,1930,1992,0.0,0,0,1078,1078,1128,445,0,1573,0,0,2,0,3,1,8,1,1930.0,2,360,0,0,0,0,0,0,0,6,2008,4,4,2,2,2,3,3,8,5,2,4,1,12.00089179,162900,1,1,2,3,1,0,1,1,5,2,3,1,4,1,5,1,4,3,3,1,1,2,2,9,9,3,3,3,3
439,443,53.0,3922,7,5,2006,2007,72.0,0,0,1258,1258,1258,0,0,1258,0,0,2,0,2,1,6,1,2007.0,3,648,144,16,0,0,0,0,0,6,2007,6,4,4,2,2,5,4,8,5,4,4,1,12.05815252,172500,1,1,1,3,2,1,0,1,4,2,3,1,4,1,5,1,1,3,3,5,3,2,2,15,15,2,4,3,3
440,444,70.0,8750,7,5,1994,1995,0.0,642,0,273,915,933,975,0,1908,1,0,2,1,4,1,8,1,1994.0,2,493,144,133,0,0,0,0,0,7,2008,5,4,2,7,2,5,4,8,4,2,4,1,12.25486281,210000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,6,2,2,13,13,3,4,4,3
441,445,73.0,9855,6,5,1956,1956,0.0,0,0,1436,1436,1689,0,0,1689,0,0,1,0,3,1,7,1,1956.0,2,480,0,0,0,0,0,0,0,11,2009,4,4,2,2,2,2,3,8,5,2,4,4,11.75587164,127500,1,1,1,3,0,1,1,1,4,2,3,1,4,1,1,1,8,3,3,1,3,4,2,14,14,3,3,3,2
442,446,137.0,16492,6,6,1966,2002,0.0,247,713,557,1517,1888,0,0,1888,0,0,2,1,2,1,6,1,1966.0,2,578,0,0,0,0,0,0,0,6,2010,4,4,2,6,4,5,4,5,5,4,4,1,12.15477935,190000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,13,4,3,1,3,2,2,4,10,3,4,3,2
443,447,70.04995836802665,11214,7,5,1998,1999,0.0,0,0,930,930,956,930,0,1886,0,0,2,1,4,1,10,1,1998.0,2,431,89,0,0,0,0,0,0,7,2006,5,4,2,2,2,4,4,8,4,4,4,1,12.20557252,199900,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,9,3,3,1,6,2,2,13,13,3,4,3,3
444,448,50.0,8600,6,6,1937,1950,0.0,0,0,780,780,780,596,0,1376,0,0,2,0,3,1,7,1,1937.0,1,198,0,0,0,0,0,0,0,6,2006,4,4,2,2,2,3,3,8,5,2,4,1,11.69107165,119500,1,1,2,3,1,0,1,1,5,2,3,1,1,1,5,1,10,3,3,1,1,2,2,9,9,3,3,3,1
445,449,50.0,6000,3,7,1948,2002,0.0,331,0,318,649,679,504,0,1183,0,0,1,1,2,1,6,0,1981.0,1,308,0,176,0,0,0,0,0,6,2007,4,4,2,6,2,5,3,8,1,2,4,1,11.69524702,120000,1,1,2,3,1,1,1,1,5,2,3,1,4,1,5,1,18,3,3,1,1,2,2,9,9,3,3,4,2
446,450,70.0,5684,6,8,1930,2005,0.0,0,0,813,813,813,0,0,813,0,0,1,0,2,1,5,0,1932.0,1,270,0,113,0,0,0,0,0,6,2006,4,4,2,2,2,5,4,8,1,2,3,1,11.60823564,110000,1,2,2,2,1,0,1,1,5,2,3,1,4,1,5,1,18,3,3,1,3,4,2,14,14,3,3,3,1
447,452,70.04995836802665,9303,6,5,1996,1997,42.0,742,0,130,872,888,868,0,1756,1,0,2,1,3,1,7,0,1996.0,2,422,144,122,0,0,0,0,0,7,2007,6,4,2,6,2,5,3,8,1,4,4,1,12.22587527,204000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,24,3,3,1,6,4,2,13,13,2,4,3,3
448,453,75.0,9000,8,5,2008,2008,0.0,0,0,768,768,786,804,0,1590,0,0,2,1,3,1,6,0,2008.0,2,676,0,30,0,0,0,0,0,6,2009,5,4,2,2,2,5,4,8,1,3,4,1,12.25486281,210000,1,1,1,3,1,1,1,1,2,2,3,1,4,1,5,1,21,3,3,1,6,2,2,13,13,3,4,3,3
449,454,63.0,9297,5,5,1976,1976,0.0,1606,0,122,1728,1728,0,0,1728,2,0,2,0,4,2,8,0,1976.0,2,560,0,0,0,0,0,0,0,7,2006,4,4,2,6,2,3,3,8,1,2,4,1,12.14419724,188000,1,1,2,3,1,1,0,1,4,2,3,1,4,1,5,1,12,3,3,3,3,2,2,10,10,3,3,3,2
450,455,80.0,9600,7,6,1973,1973,320.0,916,0,326,1242,1242,0,0,1242,0,0,1,1,3,1,6,1,1973.0,2,528,0,0,0,0,0,0,0,9,2007,4,4,2,6,2,2,3,8,4,2,4,1,12.07539432,175500,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,17,3,3,1,3,4,2,7,7,2,3,3,2
451,456,34.0,4571,5,5,1916,1950,0.0,0,0,624,624,624,720,0,1344,0,0,1,0,4,1,7,0,1916.0,3,513,0,0,96,0,0,0,0,5,2008,4,4,2,2,2,2,3,8,1,2,3,1,11.49272276,98000,1,1,2,2,0,1,0,0,5,2,1,1,4,1,5,1,18,3,3,1,6,2,2,1,1,3,3,3,1
452,457,70.04995836802665,53227,4,6,1954,1994,0.0,1116,0,248,1364,1663,0,0,1663,1,0,1,0,2,1,6,2,1954.0,2,529,224,137,0,0,0,0,0,3,2008,5,4,5,5,2,5,4,7,5,4,4,1,12.45293272,256000,1,1,1,3,1,1,1,1,4,2,3,2,3,1,2,2,5,3,3,1,3,1,6,10,10,3,3,3,2
453,458,70.04995836802665,5100,8,7,1925,1996,0.0,0,0,588,588,833,833,0,1666,0,0,1,0,3,1,7,1,1925.0,1,228,192,63,0,0,0,0,0,6,2008,4,4,2,2,2,2,4,8,5,2,4,4,11.98915964,161000,1,1,2,3,1,1,1,1,5,2,1,1,4,1,5,1,18,3,3,1,6,4,2,12,15,3,3,4,3
454,459,70.04995836802665,7015,5,4,1950,1950,161.0,185,0,524,709,979,224,0,1203,1,0,1,0,3,1,5,1,1950.0,1,352,0,0,248,0,0,0,0,7,2009,4,4,2,3,2,3,4,8,4,2,4,1,11.60823564,110000,1,1,2,3,1,1,1,1,4,2,3,2,1,1,1,1,4,3,3,1,1,2,2,9,9,1,3,3,2
455,460,75.0,8004,8,5,2009,2009,110.0,544,0,288,832,832,1103,0,1935,1,0,2,1,3,1,8,0,2009.0,2,552,0,150,0,0,0,0,0,12,2009,5,4,2,7,2,5,3,8,1,4,4,1,12.48156194,263435,1,1,3,3,2,1,0,1,2,2,3,2,4,1,5,1,21,7,3,1,6,2,2,13,13,4,4,3,3
456,461,60.0,7200,7,9,1936,2007,0.0,350,210,0,560,575,560,0,1135,1,0,1,0,3,1,6,0,1971.0,2,576,256,0,0,0,0,0,0,4,2009,5,5,2,6,5,5,4,8,1,3,4,4,11.9511804,155000,1,1,2,3,1,1,1,1,4,2,3,1,4,1,5,1,23,2,3,1,6,2,2,14,14,3,4,4,3
457,462,60.0,8281,5,5,1965,1965,0.0,553,311,0,864,864,0,0,864,0,0,1,0,3,1,5,1,1965.0,1,360,0,0,236,0,0,0,0,12,2009,4,4,2,4,5,4,3,8,2,2,4,3,11.04104808,62383,1,1,2,3,1,1,1,1,4,2,3,2,4,1,5,1,19,3,3,1,3,2,2,9,9,3,3,3,2
458,463,74.0,11988,6,7,1934,1995,0.0,326,0,389,715,849,811,0,1660,0,0,1,1,3,1,6,1,1939.0,1,240,0,0,0,0,0,0,0,8,2008,4,4,2,3,2,2,3,8,5,2,4,1,12.14791373,188700,1,2,2,3,1,1,1,1,4,2,3,2,2,1,5,2,7,3,3,1,6,4,2,12,12,3,3,3,2
459,464,60.0,8430,5,5,1978,1978,136.0,616,0,424,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,1978.0,0,0,0,0,0,0,0,0,0,8,2009,5,4,2,4,2,3,3,8,1,1,1,1,11.72803684,124000,1,1,0,1,1,1,1,1,4,2,3,1,2,1,5,2,6,3,3,1,3,2,2,7,7,2,3,3,2
460,465,70.04995836802665,3072,7,5,2004,2004,18.0,0,0,1375,1375,1414,0,0,1414,0,0,2,0,2,1,6,1,2004.0,2,398,144,20,0,0,0,0,0,5,2006,5,4,2,2,2,5,4,8,4,4,4,1,12.09368751,178740,1,1,1,3,1,1,1,1,5,2,3,1,4,1,5,1,1,3,3,5,3,4,2,13,13,2,4,3,3
461,466,85.0,10628,7,5,1970,1970,0.0,778,0,499,1277,1277,0,0,1277,1,0,1,0,2,1,5,1,1970.0,2,526,0,0,0,0,176,0,0,4,2007,4,5,5,7,2,3,3,8,2,2,4,3,12.02574909,167000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,13,3,3,1,3,1,6,10,10,3,3,4,2
462,467,79.0,9480,5,7,1942,1995,224.0,386,0,342,728,888,756,0,1644,0,0,1,1,3,1,7,2,1942.0,1,312,168,0,0,0,0,0,0,6,2007,4,4,2,3,2,5,4,8,5,2,4,1,11.89478071,146500,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,13,1,3,1,6,2,2,9,9,4,3,3,2
463,468,98.0,11428,8,5,2006,2006,248.0,0,0,1626,1626,1634,0,0,1634,0,0,2,0,3,1,7,1,2006.0,3,866,0,44,0,0,0,0,0,5,2007,5,4,2,2,2,5,4,8,5,3,4,1,12.429216199999999,250000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,5,1,16,3,3,1,3,2,2,13,13,4,4,3,3
464,469,76.0,9291,6,5,1993,1993,120.0,426,0,406,832,832,878,0,1710,0,0,2,1,3,1,7,0,1993.0,2,506,144,70,0,0,0,0,0,6,2008,5,4,2,7,2,5,4,8,1,3,4,1,12.1388639,187000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,20,8,3,1,6,2,2,7,7,2,4,3,3
465,470,70.04995836802665,6820,8,5,1985,1985,0.0,368,1120,0,1488,1502,0,0,1502,1,0,1,1,1,1,4,0,1985.0,2,528,0,54,0,0,140,0,0,6,2010,5,4,4,7,5,3,4,8,1,3,4,1,12.26434155,212000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,1,1,22,3,3,5,3,2,2,7,7,3,4,3,3
466,471,92.0,11952,7,6,1977,1977,0.0,0,0,808,808,1161,808,0,1969,0,0,2,1,3,1,8,1,1977.0,2,534,0,0,0,0,276,0,0,11,2007,5,4,2,2,2,3,3,8,5,3,4,1,12.15477935,190000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,17,4,3,1,6,5,7,15,10,3,3,3,2
467,472,35.0,3675,6,5,2005,2005,80.0,459,0,88,547,1072,0,0,1072,1,0,1,0,2,1,5,0,2005.0,2,525,0,28,0,0,0,0,0,6,2008,5,4,5,7,2,5,3,8,1,3,4,1,11.90496755,148000,1,1,0,3,1,1,1,1,5,2,3,1,4,1,5,1,8,3,3,5,8,2,2,13,13,2,3,3,3
468,473,110.0,14977,8,5,2006,2007,304.0,1350,0,626,1976,1976,0,0,1976,1,0,2,0,2,1,7,1,2006.0,3,908,250,63,0,0,0,0,0,7,2007,6,4,5,7,2,5,4,8,6,3,4,1,12.99453001,440000,1,1,1,3,2,1,0,1,4,2,3,2,4,1,5,1,16,3,3,1,3,2,2,13,13,2,4,3,3
469,474,41.0,5330,8,5,2000,2000,0.0,1196,0,298,1494,1652,0,0,1652,1,0,2,0,2,1,6,0,2000.0,2,499,96,48,0,0,0,0,0,8,2007,5,4,4,7,2,5,5,8,1,3,4,1,12.43320822,251000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,22,3,3,5,3,2,2,6,6,3,4,3,3
470,475,80.0,8480,5,6,1963,1963,0.0,630,0,340,970,970,0,0,970,1,0,1,0,2,1,5,0,1996.0,2,624,0,24,0,0,192,0,0,7,2007,4,4,2,7,2,3,3,8,1,2,4,1,11.79433792,132500,1,1,2,3,1,1,1,1,4,2,3,1,4,1,1,1,19,3,3,1,3,4,2,7,7,3,3,3,2
471,476,75.0,13125,6,5,1997,1998,215.0,994,0,484,1478,1493,0,0,1493,1,0,2,0,3,1,7,1,1997.0,2,508,140,39,0,0,0,0,0,4,2008,5,4,5,7,2,5,4,8,4,4,4,1,12.24961095,208900,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,2,6,3,3,1,3,2,2,13,13,2,3,3,3
472,477,105.0,13693,9,5,2006,2006,772.0,0,0,2153,2153,2069,574,0,2643,0,0,2,1,3,1,9,1,2006.0,3,694,414,84,0,0,0,0,0,3,2007,5,4,4,2,2,5,5,8,5,4,4,1,12.84792653,380000,1,1,3,3,1,1,1,1,4,2,3,1,4,1,5,1,16,3,3,1,6,4,2,13,13,2,5,3,3
473,478,79.0,10637,8,5,2007,2008,336.0,1288,0,417,1705,1718,0,0,1718,1,0,2,0,3,1,7,1,2007.0,3,826,208,44,0,0,0,0,0,9,2009,6,4,5,7,2,5,4,8,5,3,4,1,12.60148742,297000,1,1,1,3,1,1,1,1,4,2,3,1,4,1,5,1,6,3,3,1,3,4,2,13,13,4,4,3,3
474,479,50.0,5925,4,7,1937,2000,435.0,168,0,739,907,1131,0,0,1131,0,0,1,0,2,1,7,0,1995.0,2,672,0,72,0,0,0,0,0,3,2007,3,4,2,4,2,3,3,8,1,2,4,4,11.40166983,89471,1,1,2,3,1,1,0,1,5,2,3,1,1,1,5,1,18,3,3,1,3,4,2,12,12,1,3,3,1
475,480,98.0,16033,9,5,2004,2005,378.0,1261,0,572,1833,1850,0,0,1850,1,0,2,0,3,1,8,1,2004.0,3,772,519,112,0,0,0,0,0,3,2006,6,4,5,7,2,5,4,8,5,4,4,1,12.69465266,326000,1,1,1,3,1,1,1,1,4,2,3,2,4,1,3,1,16,3,3,1,3,4,2,13,13,2,4,3,3
476,481,72.0,11846,9,5,2003,2004,562.0,1567,0,225,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,2003.0,3,874,206,49,0,0,0,0,0,8,2006,6,4,5,7,2,5,5,8,5,4,4,1,12.83201108,374000,1,1,1,3,1,1,1,1,4,2,3,2,2,1,5,1,16,3,3,1,3,4,2,13,13,2,4,3,3
477,482,50.0,2500,7,8,1915,2005,0.0,299,0,611,910,916,910,0,1826,1,0,1,1,4,1,7,1,1915.0,1,164,0,0,0,0,0,0,0,6,2009,4,4,2,6,2,5,5,6,5,2,3,1,11.9511804,155000,1,1,1,2,1,1,1,1,5,2,2,1,4,1,1,1,18,3,3,1,6,2,2,12,12,3,4,3,3
478,483,32.0,4500,6,5,1998,1998,116.0,897,0,319,1216,1216,0,0,1216,1,0,2,0,2,1,5,0,1998.0,2,402,0,125,0,0,0,0,0,5,2006,6,4,2,7,2,5,3,8,1,2,4,1,12.00762171,164000,1,1,1,3,1,1,1,1,5,2,3,1,4,1,3,1,12,3,3,4,3,4,2,13,13,2,3,3,3
479,484,70.04995836802665,7758,5,7,1962,2001,0.0,588,0,411,999,999,0,0,999,1,0,1,0,3,1,6,0,1963.0,1,264,0,132,0,0,0,0,0,3,2007,4,4,2,6,2,4,4,8,1,2,4,1,11.79433792,132500,1,1,2,3,1,1,1,1,4,2,3,2,4,1,1,1,19,3,3,1,3,2,2,7,10,3,3,4,2
