,Id,SalePrice_old,SalePrice_log_old,MSSubClass,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,KitchenAbvGr,TotRmsAbvGrd,GarageArea,WoodDeckSF,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasExBsmtQual,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
829,830,147400,11.90090526,160,24,2544,7,0,Gd,0,600,600,520,1223,1,4,480,0,1823,4011,166,2.5,0,1,1,0,0,1,0,0,1,2,0,1
830,831,166000,12.01974307,20,80,11900,6,387,TA,1040,352,1392,1392,1392,1,6,458,0,2784,3965,192,2.5,0,0,1,0,0,1,0,1,1,1,0,1
831,832,151000,11.92503512,160,30,3180,7,0,TA,0,600,600,520,1200,1,4,480,0,1800,4011,166,2.5,0,1,1,0,0,1,0,0,1,2,0,1
832,833,237000,12.37581542,60,44,9548,7,223,Gd,483,458,941,941,1829,1,7,613,192,2770,4013,39,3.5,0,1,1,1,0,1,0,1,1,2,0,1
833,834,167000,12.02574909,20,100,10004,6,180,TA,196,975,1516,1516,1516,1,6,472,0,3032,3973,152,1.5,0,0,1,0,0,1,0,0,1,1,0,1
834,835,139950,11.84904049,20,75,7875,5,136,TA,572,572,1144,1144,1144,1,6,456,0,2288,3969,0,2,0,0,0,0,0,1,0,0,1,1,0,1
835,836,128000,11.75978554,20,60,9600,4,0,TA,442,625,1067,1067,1067,1,4,436,290,2134,4005,0,2,0,0,0,1,0,1,0,0,1,1,0,1
836,837,153500,11.94145585,30,90,8100,5,0,TA,338,1221,1559,1559,1559,1,5,812,0,3118,3980,346,2,0,0,1,0,0,1,0,0,1,0,0,1
837,838,100000,11.51292546,160,21,1680,6,158,TA,330,153,483,483,987,1,5,264,0,1470,3981,0,2.5,0,1,0,0,0,1,0,0,1,1,0,0
838,839,144000,11.87756858,20,75,9525,5,0,TA,0,1099,1099,1099,1099,1,6,352,278,2198,4014,0,1.5,0,0,0,1,0,1,0,0,1,2,0,1
839,840,130500,11.77912851,50,70,11767,5,0,TA,352,416,768,768,1200,1,6,240,0,1968,4003,0,1,0,1,0,0,0,1,0,0,1,1,0,1
840,841,140000,11.8493977,70,70.04995837,12155,6,0,TA,156,516,672,810,1482,1,7,400,0,2154,3958,254,2,0,1,1,0,0,1,0,1,1,0,0,1
841,842,157500,11.96718074,70,60,10440,5,0,TA,0,650,650,958,1539,1,8,686,70,2189,4010,146,2,0,1,1,1,0,1,0,0,1,2,0,1
842,843,174900,12.07196966,80,82,9020,6,183,TA,312,276,1127,1165,1165,1,6,490,0,2292,3974,129,2.5,0,0,1,0,0,1,0,0,1,1,0,1
843,844,141000,11.85651517,90,80,8000,5,0,TA,0,1800,1800,1800,1800,2,10,0,0,3600,3968,0,2,0,0,0,0,0,1,0,0,1,1,0,1
844,845,153900,11.94405832,50,100,12665,5,0,TA,0,876,876,876,1416,1,7,720,418,2292,3958,194,1.5,3,1,1,1,0,1,0,1,1,0,0,1
845,846,171000,12.04941884,85,70.04995837,16647,5,0,TA,1390,0,1390,1701,1701,1,6,611,0,3091,3988,0,3,0,0,0,0,0,1,0,1,1,1,0,1
846,847,213000,12.26904744,60,75,9317,7,137,Gd,513,227,740,1006,1775,1,7,425,234,2515,4002,264,3.5,0,1,1,1,0,1,0,0,1,2,0,1
847,848,133500,11.80185676,20,36,15523,5,0,TA,460,404,864,864,864,1,5,338,0,1728,3981,0,2,0,0,0,0,0,1,0,1,1,1,0,1
848,849,240000,12.3883942,50,75,45600,6,0,TA,0,907,907,1307,2358,1,10,360,486,3265,4005,215,3,0,1,1,1,0,1,0,1,1,0,0,1
849,850,187000,12.1388639,80,80,9600,6,360,Gd,0,528,528,1094,1855,1,7,512,113,2383,4001,100,2.5,0,1,1,1,0,1,0,0,1,1,0,1
850,851,131500,11.78676213,120,36,4435,6,170,Gd,659,189,848,848,848,1,3,420,140,1696,4010,0,2,0,0,0,1,0,1,0,0,1,2,0,1
851,852,215000,12.27839331,120,70.04995837,3196,8,40,Gd,0,1273,1273,1456,1456,1,7,400,143,2729,4009,20,2,0,0,1,1,0,1,0,0,1,2,0,1
852,853,164000,12.00762171,75,53,7128,7,0,TA,364,554,918,918,1646,1,7,240,0,2564,3957,126,2,0,1,1,0,0,1,0,0,1,1,0,1
853,854,158000,11.97035031,80,70.04995837,12095,6,115,TA,564,563,1127,1445,1445,1,7,645,180,2572,3973,0,1.5,0,0,0,1,0,1,0,1,1,1,0,1
854,855,170000,12.04355372,20,102,17920,5,0,TA,306,372,1763,1779,1779,1,6,454,0,3542,3980,730,2.5,0,0,1,0,0,1,0,0,1,1,0,1
855,856,127000,11.75194237,20,70.04995837,6897,5,0,TA,659,381,1040,1040,1040,1,6,260,0,2080,4020,104,2.5,0,0,1,0,0,1,0,1,1,1,0,1
856,857,147000,11.89818787,80,70.04995837,10970,6,0,TA,505,0,940,1026,1026,1,5,576,0,1966,3986,34,2,0,0,1,0,0,1,0,1,1,1,0,1
857,858,174000,12.06681058,60,65,8125,6,0,TA,0,702,702,702,1481,1,6,343,0,2183,4004,36,2.5,0,1,1,0,0,1,0,0,1,2,0,1
858,859,152000,11.9316358,20,80,10400,7,189,TA,0,1090,1090,1370,1370,1,6,479,0,2460,3985,0,2,0,0,0,0,0,1,0,0,1,1,0,1
859,860,250000,12.4292162,60,70.04995837,11029,6,220,TA,619,435,1054,1512,2654,1,9,619,0,3708,3990,287,3.5,0,1,1,0,0,1,0,1,1,1,0,1
860,861,189950,12.15451616,50,55,7642,7,0,Gd,0,912,912,912,1426,1,7,216,0,2338,4005,240,1.5,0,1,1,0,0,1,0,0,1,0,0,1
861,862,131500,11.78676213,190,75,11625,5,0,TA,841,198,1039,1039,1039,1,6,504,0,2078,3975,0,2.5,0,0,0,0,0,1,0,0,1,2,0,1
862,863,152000,11.9316358,20,81,9672,6,0,TA,338,702,1040,1097,1097,1,6,480,0,2137,3995,0,2,0,0,0,0,0,1,0,0,1,2,0,1
863,864,132500,11.79433792,20,70,7931,5,0,TA,1148,0,1148,1148,1148,1,6,672,0,2296,3968,0,2,0,0,0,0,0,1,0,0,1,1,0,1
864,865,250580,12.43153351,20,72,8640,7,0,Gd,0,1372,1372,1372,1372,1,6,529,0,2744,4016,140,2,0,0,1,0,0,1,1,0,1,2,0,1
865,866,148500,11.90834024,20,70.04995837,8750,5,76,TA,828,174,1002,1002,1002,1,5,902,0,2004,3979,0,2,0,0,0,0,0,1,0,1,1,1,0,1
866,867,248900,12.42480649,20,67,10656,8,274,Gd,0,1638,1638,1646,1646,1,6,870,192,3284,4014,80,2,3,0,1,1,0,1,0,1,1,2,1,1
867,868,129000,11.76756768,20,85,6970,4,0,TA,932,108,1040,1120,1120,1,5,544,168,2160,3968,0,2.5,0,0,0,1,0,1,0,0,1,1,0,1
868,869,169000,12.03765399,60,70.04995837,14762,5,0,TA,0,0,0,1547,2320,1,7,672,120,2320,3956,144,2,0,1,1,1,0,1,0,1,1,0,0,1
869,870,236000,12.37158708,60,80,9938,7,246,Gd,750,300,1050,1062,1949,1,8,574,156,2999,4004,90,3.5,0,1,1,1,0,1,0,0,1,2,0,1
870,871,109500,11.60367983,20,60,6600,5,0,TA,0,894,894,894,894,1,5,308,0,1788,3971,0,1,0,0,0,0,0,1,0,0,1,1,0,1
871,872,200500,12.20856953,60,70,8750,6,116,TA,505,299,804,804,1682,1,7,523,0,2486,4008,77,2.5,0,1,1,0,0,1,0,0,1,2,0,1
872,873,116000,11.66134547,20,74,8892,5,0,Gd,0,105,105,910,910,1,5,414,196,1015,4004,150,1,0,0,1,1,0,1,0,0,1,0,0,1
873,874,133000,11.79810441,40,60,12144,5,0,Gd,375,457,832,1036,1268,1,6,288,0,2100,3959,28,1,0,0,1,0,0,1,0,0,1,1,0,1
874,875,66500,11.10495723,50,52,5720,5,0,TA,0,676,676,676,1131,1,5,200,26,1807,3959,0,1.5,0,1,0,1,0,1,0,0,1,1,0,1
875,876,303477,12.6230611,60,75,9000,8,0,Gd,64,1120,1184,1184,2610,1,11,550,208,3794,4014,364,2.5,0,1,1,1,0,1,0,0,1,2,0,1
876,877,132250,11.79244935,20,94,25286,4,0,TA,633,431,1064,1040,1040,1,5,648,0,2104,3970,0,2,0,0,0,0,0,1,0,0,1,2,0,1
877,878,350000,12.76568843,60,74,8834,9,216,Gd,1170,292,1462,1462,2224,1,10,738,184,3686,4014,0,3.5,3,1,0,1,0,1,1,0,1,2,1,2
878,879,148000,11.90496755,85,88,11782,5,0,TA,899,210,1109,1155,1155,1,6,576,192,2264,4005,0,2,0,0,0,1,0,1,0,1,1,1,0,1
879,880,136500,11.82407989,20,70.04995837,7000,5,90,Gd,646,218,864,864,864,1,6,336,0,1728,4014,0,2,0,0,0,0,0,1,0,1,1,1,0,1
880,881,157000,11.96400108,20,60,7024,5,0,TA,980,110,1090,1090,1090,1,5,450,0,2180,4013,49,2.5,0,0,1,0,0,1,1,0,1,2,0,1
881,882,187500,12.14153412,50,44,13758,7,117,Gd,902,254,1156,1187,1717,1,7,400,168,2873,3998,36,2.5,0,1,1,1,0,1,0,1,1,1,0,1
882,883,178000,12.08953883,60,70.04995837,9636,6,0,TA,0,808,808,808,1593,1,7,389,342,2401,4002,40,2.5,0,1,1,1,0,1,0,1,1,2,0,1
883,884,118500,11.68266824,75,60,6204,4,0,Gd,0,795,795,954,2230,1,10,440,0,3025,3956,188,2,0,1,1,0,0,1,0,0,1,2,0,1
884,885,100000,11.51292546,20,65,7150,5,60,TA,432,460,892,892,892,1,5,288,0,1784,3976,0,1,0,0,0,0,0,1,0,0,1,1,0,1
885,886,328900,12.70350903,120,50,5119,9,60,Gd,1238,460,1698,1709,1709,1,5,506,97,3407,4008,65,3,0,0,1,1,0,1,1,1,1,2,0,1
886,887,145000,11.88448902,90,70,8393,5,122,TA,528,1098,1626,1712,1712,2,8,588,272,3338,4011,54,2,0,0,1,1,0,1,0,0,1,1,0,1
887,888,135500,11.81672692,50,59,16466,5,0,TA,0,816,816,872,1393,1,8,300,121,2209,3963,265,1.5,0,1,1,1,0,1,0,1,1,2,0,1
888,889,268000,12.49874226,20,95,15865,8,0,Gd,351,1043,2217,2217,2217,1,8,621,81,4434,3977,431,3,0,0,1,1,0,1,0,1,1,2,0,1
889,890,149500,11.91505167,20,128,12160,6,90,TA,1024,481,1505,1505,1505,1,6,505,0,3010,3962,162,2,0,0,1,0,0,1,0,0,1,1,0,1
890,891,122900,11.7191263,50,60,8064,5,0,TA,0,672,672,672,924,1,6,576,0,1596,4013,0,1,0,1,0,0,0,1,0,0,1,1,0,1
891,892,172500,12.05815252,60,70,11184,6,92,TA,226,192,918,918,1683,1,7,440,243,2601,3987,0,2.5,0,1,0,1,0,1,0,0,1,1,0,1
892,893,154500,11.94794938,20,70,8414,6,0,TA,663,396,1059,1068,1068,1,6,264,192,2127,4009,0,1.5,0,0,0,1,0,1,0,0,1,1,0,1
893,894,165000,12.01370075,20,70.04995837,13284,5,0,TA,1064,319,1383,1383,1383,1,6,354,511,2766,3962,116,2,0,0,1,1,0,1,0,0,1,2,0,1
894,895,118858,11.68568478,90,64,7018,5,0,TA,0,0,0,1535,1535,2,8,400,0,1535,3988,0,2,0,0,0,0,0,1,0,0,1,0,0,1
895,896,140000,11.8493977,60,71,7056,6,415,TA,400,380,780,983,1796,1,8,483,0,2576,3971,50,2.5,0,1,1,0,0,1,0,0,1,1,0,1
896,897,106500,11.57590026,30,50,8765,4,0,TA,285,666,951,951,951,1,6,327,0,1902,3956,28,1,0,0,1,0,0,1,0,0,1,0,0,0
897,898,142953,11.87027118,90,64,7018,5,0,TA,0,0,0,1120,2240,2,12,528,154,2240,3988,0,2,0,1,0,1,0,1,0,0,1,0,0,1
898,899,611657,13.32392695,20,100,12919,9,760,Ex,2188,142,2330,2364,2364,1,11,820,0,4694,4020,67,3.5,3,0,1,0,0,1,1,1,1,2,1,2
899,900,135000,11.81303006,20,65,6993,5,0,TA,465,447,912,1236,1236,1,6,288,0,2148,4000,0,1,0,0,0,0,0,1,0,0,1,1,0,1
900,901,110000,11.60823564,20,70.04995837,7340,4,0,TA,322,536,858,858,858,1,4,684,0,1716,3978,0,1,0,0,0,0,0,1,0,1,1,1,0,1
901,902,153000,11.9381932,20,64,8712,5,0,TA,860,132,992,1306,1306,1,5,756,0,2298,4009,0,2,0,0,0,0,0,1,0,1,1,1,0,1
902,903,180000,12.10071213,60,63,7875,7,0,Gd,0,783,783,807,1509,1,8,393,0,2292,4009,75,2.5,0,1,1,0,0,1,0,0,1,2,0,1
903,904,240000,12.3883942,20,50,14859,7,27,Gd,0,1670,1670,1670,1670,1,7,690,144,3340,4012,60,2,3,0,1,1,0,1,0,1,1,2,0,1
904,905,125500,11.74006104,20,70.04995837,6173,5,75,TA,599,277,876,902,902,1,6,288,0,1778,3974,0,1,0,0,0,0,0,1,0,1,1,1,0,1
905,906,128000,11.75978554,20,80,9920,5,110,TA,354,412,1056,1063,1063,1,6,280,0,2119,3964,164,2,0,0,1,0,0,1,0,0,1,1,1,1
906,907,255000,12.44901882,20,116,13501,8,208,Gd,63,1560,1623,1636,1636,1,8,865,0,3259,4013,60,3,3,0,1,0,0,1,0,1,1,2,1,1
907,908,250000,12.4292162,50,86,11500,7,0,Gd,223,794,1017,1020,2057,1,6,180,0,3074,3993,322,1.5,0,1,1,0,0,1,0,1,1,1,0,1
908,909,131000,11.7829526,20,70.04995837,8885,5,0,TA,301,239,864,902,902,1,5,484,164,1766,3989,0,2,0,0,0,1,0,1,0,1,1,1,0,1
909,910,174000,12.06681058,60,149,12589,6,0,Gd,0,742,742,742,1484,1,8,390,36,2226,4014,24,2.5,0,1,1,1,0,1,0,1,1,2,0,1
910,911,154300,11.94665404,90,80,11600,5,361,TA,443,662,1105,1105,2274,2,12,480,0,3379,3970,0,2,0,1,0,0,0,1,0,0,1,1,0,1
911,912,143500,11.87409031,20,70.04995837,9286,5,0,TA,196,1072,1268,1268,1268,1,5,252,173,2536,3998,0,1.5,0,0,0,1,0,1,0,1,1,1,0,1
912,913,88000,11.38509209,30,51,6120,5,0,TA,489,279,768,1015,1015,1,6,450,0,1783,3956,232,1,0,0,1,0,0,1,0,0,1,0,0,1
913,914,145000,11.88448902,90,82,6270,5,0,TA,284,717,1001,1001,2002,2,8,871,0,3003,3957,0,2,3,1,0,0,0,1,0,0,1,1,0,1
914,915,173733,12.06527492,160,30,3000,6,76,Gd,294,318,612,612,1224,1,4,528,0,1836,4018,234,2.5,0,1,1,0,0,1,0,0,1,2,1,1
915,916,75000,11.22524339,160,21,2001,4,80,TA,0,546,546,546,1092,1,6,286,0,1638,3977,0,1.5,0,1,0,0,0,1,0,0,1,1,0,0
916,917,35311,10.47194981,20,50,9000,2,0,TA,50,430,480,480,480,1,4,308,0,960,3956,0,1,0,0,0,0,0,1,0,0,1,1,0,0
917,918,135000,11.81303006,20,70.04995837,17140,4,0,TA,1059,75,1134,1229,1229,1,6,284,0,2363,3965,0,1,0,0,0,0,0,1,0,0,1,1,0,1
918,919,238000,12.38002595,60,103,13125,7,0,Gd,48,422,1104,912,2127,1,8,833,72,3231,3998,416,3.5,3,1,1,1,0,1,1,1,1,2,0,1
919,920,176500,12.08107616,20,87,11029,6,0,Ex,528,245,1184,1414,1414,1,6,601,0,2598,4010,241,2,0,0,1,0,0,1,0,1,1,1,0,1
920,921,201000,12.21106019,60,70,8462,6,105,Gd,814,114,928,936,1721,1,7,471,300,2649,4001,87,3,0,1,1,1,0,1,0,1,1,2,0,1
921,922,145900,11.89067673,90,67,8777,5,0,TA,1084,188,1272,1272,2200,2,9,0,0,3472,4011,70,5,0,1,1,0,0,1,0,0,1,1,0,1
922,923,169990,12.04349489,20,65,10237,6,0,Gd,28,1288,1316,1316,1316,1,6,397,100,2632,4012,23,2,0,0,1,1,0,1,0,0,1,2,0,1
923,924,193000,12.17044547,120,50,8012,6,0,Gd,165,598,1604,1617,1617,1,5,533,0,3221,4002,69,3,0,0,1,0,0,1,0,0,1,2,0,1
924,925,207500,12.24288662,20,79,10240,6,157,TA,625,0,1686,1686,1686,1,7,612,384,3372,3986,131,3,0,0,1,1,0,1,0,0,1,1,0,1
925,926,175000,12.07254125,20,70.04995837,15611,5,0,TA,767,266,1126,1126,1126,1,6,540,180,2252,3985,0,2.5,0,0,0,1,0,1,0,1,1,2,0,1
926,927,285000,12.56024446,60,93,11999,8,340,Gd,0,1181,1181,1234,2374,1,10,656,104,3555,4011,100,2.5,3,1,1,1,0,1,0,0,1,2,0,2
927,928,176000,12.07823927,60,70.04995837,9900,7,342,TA,552,280,832,1098,1978,1,9,486,0,2810,3976,43,2.5,0,1,1,0,0,1,0,0,1,1,0,1
928,929,236500,12.37370349,20,70.04995837,11838,8,0,Gd,0,1753,1753,1788,1788,1,7,522,202,3541,4010,151,2,0,0,1,1,0,1,0,0,1,2,0,1
929,930,222000,12.31043266,60,70.04995837,13006,7,285,TA,0,964,964,993,2236,1,8,642,0,3200,4003,0,2.5,0,1,0,0,0,1,0,1,1,2,0,1
930,931,201000,12.21106019,20,73,8925,8,0,Gd,16,1450,1466,1466,1466,1,7,610,100,2932,4016,18,2,3,0,1,1,0,1,0,1,1,2,0,1
931,932,117500,11.67419361,20,70,9100,5,0,TA,338,121,925,925,925,1,5,429,0,1850,3974,0,1.5,0,0,0,0,0,1,0,0,1,1,0,1
932,933,320000,12.67607627,20,84,11670,9,302,Ex,0,1905,1905,1905,1905,1,8,788,0,3810,4013,191,2,3,0,1,0,0,1,1,1,1,2,1,1
933,934,190000,12.15477935,20,63,8487,7,210,Gd,20,1480,1500,1500,1500,1,6,570,192,3000,4013,36,2,0,0,1,1,0,1,0,0,1,2,0,1
935,936,79900,11.28853113,30,52,5825,4,108,TA,0,600,600,747,747,1,5,528,0,1347,3959,32,1,0,0,1,0,0,1,0,1,1,2,0,1
936,937,184900,12.12757042,20,67,10083,7,103.6852617,Gd,833,343,1176,1200,1200,1,5,555,0,2376,4012,41,3,0,0,1,0,0,1,0,0,1,2,0,1
937,938,253000,12.44114477,60,75,9675,7,0,Gd,341,772,1113,1113,1971,1,8,689,0,3084,4014,48,2.5,0,1,1,0,0,1,0,0,1,2,0,1
938,939,239799,12.38755635,60,73,8760,7,0,Gd,464,927,1391,1391,1962,1,7,868,0,3353,4012,90,2.5,3,1,1,0,0,1,0,0,1,2,0,1
939,940,244400,12.40656151,70,70.04995837,24090,7,0,TA,0,1032,1032,1207,2403,1,10,349,56,3435,3960,318,2,0,1,1,1,0,1,0,0,1,1,0,1
940,941,150900,11.92437264,90,55,12640,6,0,TA,936,396,1728,1728,1728,2,8,574,40,3456,3982,0,2,0,0,0,1,0,1,0,1,1,1,0,1
941,942,214000,12.27373129,60,70.04995837,8755,7,298,Gd,772,220,992,1022,2060,1,8,390,0,3052,4008,168,3.5,0,1,1,0,0,1,0,1,1,2,0,1
942,943,150000,11.91839057,90,42,7711,4,0,TA,1440,0,1440,1440,1440,2,8,0,321,2880,3984,0,4,0,0,0,1,0,1,0,1,1,2,0,1
943,944,143000,11.87059991,90,100,25000,5,0,TA,0,1632,1632,1632,1632,2,8,576,0,3264,3974,0,2,0,0,0,0,0,1,0,0,1,1,0,1
944,945,137500,11.8313792,20,70.04995837,14375,6,541,TA,111,354,819,1344,1344,1,7,525,0,2163,3967,351,1.5,0,0,1,0,0,1,0,1,1,1,0,1
945,946,124900,11.7352687,50,98,8820,5,0,TA,1088,0,1088,1188,1869,1,7,456,48,2957,4005,244,1,0,1,1,1,0,1,0,0,1,0,0,1
946,947,143000,11.87059991,80,70,8163,5,128,TA,748,102,1144,1144,1144,1,6,796,86,2288,3965,0,2,0,0,0,1,0,1,0,0,1,1,0,1
947,948,270000,12.50617724,20,85,14536,8,236,Gd,1300,316,1616,1629,1629,1,9,808,0,3245,4010,252,3,3,0,1,0,0,1,0,0,1,2,0,1
948,949,192500,12.16785143,60,65,14006,7,144,Gd,0,936,936,936,1776,1,7,474,144,2712,4008,96,2.5,0,1,1,1,0,1,0,1,1,2,0,1
949,950,197500,12.19349386,20,78,9360,6,0,TA,982,179,1161,1381,1381,1,5,676,0,2542,4016,0,2.5,0,0,0,0,0,1,0,0,1,1,0,1
950,951,129000,11.76756768,20,60,7200,5,0,TA,398,317,864,864,864,1,5,720,194,1728,4009,0,2,0,0,0,1,0,1,0,0,1,1,0,1
951,952,119900,11.69441334,20,60,7800,5,0,TA,641,187,828,965,965,1,6,300,421,1793,3971,0,2,0,0,0,1,0,1,0,0,1,1,0,1
952,953,133900,11.80484853,85,60,7200,5,0,TA,660,108,768,768,768,1,5,396,192,1536,4012,0,1.5,0,0,0,1,0,1,0,0,1,1,0,1
953,954,172000,12.05524976,60,70.04995837,11075,5,232,TA,562,29,784,1168,1968,1,7,530,305,2752,3977,189,3,0,1,1,1,0,1,0,1,1,1,0,1
954,955,127500,11.75587164,90,35,9400,6,250,TA,945,0,945,980,980,0,4,0,0,1925,3981,0,3,0,0,0,0,0,1,0,1,1,1,0,1
955,956,145000,11.88448902,90,82,7136,6,423,TA,484,495,979,979,1958,2,8,492,0,2937,3957,0,2,0,1,0,0,0,1,0,1,1,1,0,1
956,957,124000,11.72803684,160,24,1300,6,0,TA,285,276,561,561,1229,1,5,462,150,1790,3989,0,1.5,0,1,0,1,0,1,0,0,1,1,0,1
957,958,132000,11.7905572,20,70,7420,5,0,TA,417,640,1057,1057,1057,1,6,576,0,2114,3969,0,1,0,0,0,0,0,1,0,0,1,1,0,1
958,959,185000,12.1281111,20,65,8450,7,0,Gd,699,638,1337,1337,1337,1,6,531,0,2674,4010,39,3,0,0,1,0,0,1,0,0,1,2,0,1
959,960,155000,11.9511804,160,24,2572,7,0,Gd,604,92,696,696,1416,1,6,484,0,2112,4009,44,3.5,0,1,1,0,0,1,0,0,1,2,0,1
960,961,116500,11.66564655,20,50,7207,5,0,TA,696,162,858,858,858,1,4,0,117,1716,4018,0,2,0,0,0,1,0,1,0,1,1,1,0,1
961,962,272000,12.51355735,60,70.04995837,12227,6,424,TA,896,434,1330,1542,2872,1,11,619,550,4202,4003,282,3.5,0,1,1,1,0,1,0,1,1,1,0,1
962,963,155000,11.9511804,160,24,2308,6,0,TA,556,248,804,804,1548,1,7,440,48,2352,3983,0,3.5,0,1,0,1,0,1,0,0,1,1,0,1
963,964,239000,12.38421883,20,122,11923,9,0,Gd,0,1800,1800,1800,1800,1,7,702,288,3600,4016,136,2,0,0,1,1,0,1,1,1,1,2,0,1
964,965,214900,12.27792808,60,80,11316,7,44,Gd,624,193,817,824,1894,1,8,510,0,2711,4013,40,3.5,0,1,1,0,0,1,0,0,1,2,0,1
965,966,178900,12.09458227,60,65,10237,6,0,Gd,0,783,783,783,1484,1,8,393,0,2267,4014,72,2.5,0,1,1,0,0,1,0,0,1,2,0,1
966,967,160000,11.98292909,50,130,9600,5,0,Gd,428,300,728,976,1308,1,7,256,0,2036,3959,70,2.5,0,1,1,0,0,1,0,1,1,0,0,1
967,968,135000,11.81303006,20,70.04995837,7390,5,151,TA,902,196,1098,1098,1098,1,6,260,0,2196,3963,0,2,0,0,0,0,0,1,0,1,1,1,0,1
968,969,37900,10.54270639,50,50,5925,3,0,TA,0,600,600,600,968,1,6,0,0,1568,3959,0,1,0,1,0,0,0,1,0,0,1,0,0,1
969,970,140000,11.8493977,190,75,10382,6,105,TA,513,75,588,1095,1095,1,6,264,0,1683,3964,0,2,0,0,0,0,0,1,0,0,1,1,0,1
970,971,135000,11.81303006,50,60,10800,4,0,TA,0,720,720,720,1192,1,6,0,0,1912,3956,0,1.5,0,1,0,0,0,1,0,0,1,1,0,1
971,972,173000,12.06104687,160,36,2268,7,106,Gd,567,197,764,764,1626,1,6,474,0,2390,4013,27,2,0,1,1,0,0,1,0,0,1,2,1,2
972,973,99500,11.50791292,120,55,7892,6,0,TA,0,918,918,918,918,1,5,264,28,1836,3989,0,2,0,0,0,1,0,1,0,0,1,1,0,1
973,974,182000,12.11176197,20,95,11639,7,103.6852617,Gd,0,1428,1428,1428,1428,1,6,480,0,2856,4016,120,2,0,0,1,0,0,1,0,0,1,2,0,1
974,975,167500,12.02873863,70,60,11414,7,0,TA,0,728,728,1136,2019,1,8,532,509,2747,4002,135,1,0,1,1,1,0,1,0,1,1,0,0,1
975,976,165000,12.01370075,160,70.04995837,2651,7,0,Gd,641,32,673,673,1382,1,6,490,153,2055,4006,50,3.5,0,1,1,1,0,1,0,0,1,2,0,1
976,977,85500,11.35627165,30,51,5900,4,0,TA,0,440,440,869,869,1,4,0,0,1309,3964,0,1,0,0,0,0,0,1,0,1,1,2,0,1
977,978,199900,12.20557252,120,35,4274,7,103.6852617,Gd,1106,135,1241,1241,1241,1,4,569,0,2482,4014,116,2.5,0,0,1,0,0,1,0,1,1,2,0,1
978,979,110000,11.60823564,20,68,9450,4,0,TA,552,342,894,894,894,1,5,400,0,1788,3961,0,1,0,0,0,0,0,1,0,0,1,1,0,1
979,980,139000,11.84222921,20,80,8816,5,0,TA,651,470,1121,1121,1121,1,5,480,0,2242,3972,80,2,0,0,1,0,0,1,0,0,1,2,0,1
980,981,178400,12.0917835,85,70.04995837,12122,7,210,Ex,867,77,944,999,999,1,6,588,144,1943,4015,76,2,0,0,1,1,0,1,0,1,1,1,1,1
981,982,336000,12.72486644,60,98,12203,8,975,Gd,854,371,1225,1276,2612,1,8,676,250,3837,4008,0,3.5,3,1,0,1,0,1,0,1,1,2,0,2
982,983,159895,11.98227263,20,43,3182,7,16,Gd,0,1266,1266,1266,1266,1,6,388,100,2532,4015,16,2,0,0,1,1,0,1,0,0,1,2,0,1
983,984,255900,12.45254202,60,70.04995837,11250,8,0,Gd,0,1128,1128,1149,2290,1,9,779,0,3418,4010,0,2.5,0,1,0,0,0,1,0,0,1,2,0,1
984,985,126000,11.74403719,90,75,10125,5,0,TA,0,0,0,1302,1734,2,8,539,0,1734,3986,0,2,0,1,0,0,0,1,0,0,1,1,0,1
985,986,125000,11.73606902,190,68,10880,5,0,TA,1040,124,1164,1164,1164,1,5,240,0,2328,3958,48,2,0,0,1,0,0,1,0,0,1,1,0,1
986,987,117000,11.66992921,50,59,5310,6,0,TA,0,485,485,1001,1635,1,5,255,394,2120,4009,0,1,0,1,0,1,0,1,0,0,1,1,0,1
987,988,395192,12.887127,20,83,10159,9,450,Ex,1646,284,1930,1940,1940,1,8,606,168,3870,4020,95,3.5,3,0,1,1,0,1,1,1,1,2,1,2
988,989,195000,12.18075484,60,70.04995837,12046,6,298,TA,156,692,848,1118,2030,1,8,551,0,2878,3983,224,2.5,0,1,1,0,0,1,0,1,1,1,0,1
989,990,197000,12.19095901,60,65,8125,7,0,Gd,0,770,770,778,1576,1,6,614,0,2346,4012,50,2.5,0,1,1,0,0,1,0,0,1,2,0,1
990,991,348000,12.75995776,60,82,9452,8,423,Gd,1074,322,1396,1407,2392,1,7,870,0,3788,4004,70,3.5,3,1,1,0,0,1,0,0,1,2,0,2
991,992,168000,12.03171926,70,121,17671,8,0,Gd,216,700,916,916,1742,1,8,424,0,2658,3995,169,1.5,0,1,1,0,0,1,0,0,1,0,0,1
992,993,187000,12.1388639,60,80,9760,6,340,TA,536,169,822,1020,1851,1,7,440,239,2673,4000,42,2.5,0,1,1,1,0,1,0,0,1,1,0,1
993,994,173900,12.0662357,60,68,8846,6,0,TA,0,750,750,750,1500,1,6,564,0,2250,4012,35,2.5,0,1,1,0,0,1,0,0,1,2,0,1
994,995,337500,12.72932079,20,96,12456,10,230,Ex,1172,528,1700,1718,1718,1,7,786,216,3418,4016,48,3,3,0,1,1,0,1,1,0,1,2,1,2
