,Id,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,MasVnrArea,ExterQual,BsmtCond,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,SalePrice,SalePrice_log,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasGasHeating,HasSBrkr,HasExBsmtQual,HasGd,HasGLQ,HasPavedDrive,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
406,407,50,51.0,10480,6,1936,0.0,TA,TA,Unf,0,1064,1064,Ex,Y,1166,0,1639,0,0,1,0,1,TA,6,Detchd,Unf,240,TA,0,0,0,0,0,115000,11.652687407345388,2703,58,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
407,408,70,63.0,15576,6,1915,0.0,TA,TA,Unf,0,840,840,Ex,Y,840,840,1680,0,0,2,0,1,TA,8,Attchd,Unf,308,TA,0,0,160,0,0,177000,12.083905011555967,2520,32,160,2.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
408,409,60,109.0,14154,7,2006,350.0,Gd,Gd,Unf,0,1063,1063,Ex,Y,1071,1101,2172,0,0,2,1,1,Gd,9,Attchd,RFn,947,TA,192,62,0,0,0,280000,12.542544882151386,3235,1,62,2.5,3,1,1,1,0,1,1,1,1,0,0,1,0,0,2,0,2
409,410,60,85.0,10800,8,2007,100.0,Gd,TA,GLQ,789,245,1034,Ex,Y,1050,1028,2078,1,0,2,1,1,Ex,8,Attchd,Fin,836,TA,0,102,0,0,0,339750,12.73596533201339,3112,0,102,3.5,3,1,1,0,0,1,1,1,1,0,1,1,0,0,2,1,1
410,411,20,68.0,9571,5,1958,0.0,TA,Fa,Unf,0,1276,1276,TA,Y,1276,0,1276,0,0,1,0,1,TA,5,Attchd,Unf,350,TA,0,0,0,0,0,60000,11.002099841204238,2552,51,0,1.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
411,412,190,100.0,34650,5,1955,0.0,TA,TA,Rec,1056,0,1056,TA,N,1056,0,1056,1,0,1,0,1,TA,5,Attchd,Fin,572,TA,264,0,0,0,0,145000,11.884489021402711,2112,51,0,2.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1
412,413,20,70.04995836802665,4403,7,2009,432.0,Ex,TA,GLQ,578,892,1470,Ex,Y,1478,0,1478,1,0,2,1,1,Gd,7,Attchd,Fin,484,TA,0,144,0,0,0,222000,12.310432660854417,2948,1,144,3.5,0,0,1,0,0,1,1,1,1,0,1,1,1,0,2,1,1
413,414,30,56.0,8960,5,1927,0.0,TA,TA,Unf,0,1008,1008,Gd,Y,1028,0,1028,0,0,1,0,1,TA,5,Detchd,Unf,360,TA,0,0,130,0,0,115000,11.652687407345388,2036,60,130,1.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
414,415,60,59.0,11228,7,1993,0.0,Gd,TA,BLQ,50,499,1080,Ex,Y,1080,1017,2097,0,1,2,1,1,Gd,9,Attchd,Unf,678,TA,196,187,0,0,0,228000,12.337100907936577,3177,15,187,3.0,3,1,1,1,0,1,1,1,0,0,0,1,1,0,2,0,1
415,416,20,73.0,8899,7,2007,0.0,Gd,TA,GLQ,24,1316,1340,Ex,Y,1340,0,1340,0,0,2,0,1,Gd,6,Attchd,Fin,396,TA,100,30,0,0,0,181134,12.106992367829498,2680,0,30,2.0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
416,417,60,74.0,7844,6,1978,203.0,TA,TA,ALQ,209,463,672,TA,Y,672,728,1400,0,0,1,1,1,TA,6,Attchd,Fin,440,TA,0,0,0,0,0,149500,11.915051671812877,2072,28,0,1.5,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
417,418,70,86.0,22420,6,1918,0.0,TA,TA,BLQ,1128,242,1370,TA,N,1370,1254,2624,1,0,2,1,1,TA,10,Detchd,Unf,864,TA,0,0,0,0,0,239000,12.384218830913648,3994,57,0,3.5,3,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
418,419,50,60.0,8160,5,1940,0.0,TA,TA,ALQ,312,444,756,Fa,N,756,378,1134,1,0,1,1,1,TA,7,Detchd,Unf,240,TA,0,0,0,0,0,126000,11.744037185933616,1890,57,0,2.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
419,420,20,65.0,8450,5,1968,0.0,TA,TA,BLQ,775,281,1056,Ex,Y,1056,0,1056,1,0,1,0,1,TA,6,Attchd,Unf,304,TA,0,85,184,0,0,142000,11.863582336583399,2112,42,269,2.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
420,421,90,78.0,7060,7,1997,200.0,TA,Gd,GLQ,1309,35,1344,Ex,Y,1344,0,1344,2,0,2,0,2,TA,8,Attchd,Fin,784,TA,0,0,0,0,0,206300,12.237086699059343,2688,10,0,4.0,3,0,0,0,0,1,1,1,0,1,1,1,0,0,2,0,1
421,422,20,70.04995836802665,16635,6,1977,126.0,Gd,TA,ALQ,1246,356,1602,Gd,Y,1602,0,1602,0,1,2,0,1,Gd,8,Attchd,Fin,529,TA,240,0,0,0,0,215000,12.2783933071098,3204,9,0,2.5,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1
422,423,20,100.0,21750,5,1954,0.0,TA,TA,Unf,0,988,988,Ex,Y,988,0,988,0,0,1,0,1,TA,4,Attchd,RFn,520,TA,0,0,0,0,0,113000,11.635143097694478,1976,54,0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
423,424,60,80.0,9200,8,1998,473.0,Gd,TA,GLQ,986,484,1470,Gd,Y,1470,1160,2630,1,0,2,1,1,Gd,8,Attchd,Fin,696,TA,0,66,0,0,0,315000,12.66032791780777,4100,10,66,3.5,3,1,1,0,0,1,1,1,0,0,1,1,0,0,2,0,2
424,425,20,72.0,9000,6,1956,74.0,TA,TA,LwQ,616,580,1196,Gd,Y,1196,0,1196,1,0,1,0,1,TA,6,Attchd,RFn,297,TA,0,44,0,0,0,139000,11.842229212112828,2392,52,44,2.0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
425,426,60,60.0,3378,7,1946,0.0,TA,TA,Unf,0,651,651,Gd,Y,707,682,1389,0,0,1,1,1,TA,6,Detchd,Unf,240,TA,0,0,126,0,0,135000,11.813030057420567,2040,17,126,1.5,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1
426,427,80,70.04995836802665,12800,7,1989,145.0,Gd,TA,GLQ,1518,0,1518,Gd,Y,1644,0,1644,1,1,2,0,1,Gd,5,Attchd,Fin,569,TA,80,0,0,0,396,275000,12.524526376648708,3162,20,396,3.5,0,0,1,1,0,1,1,1,0,1,1,1,0,1,2,0,1
427,428,20,77.0,8593,4,1957,0.0,TA,TA,Rec,288,619,907,Ex,Y,907,0,907,0,0,1,0,1,TA,5,Detchd,Unf,352,TA,0,0,0,0,0,109008,11.59917655301345,1814,51,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
428,429,20,64.0,6762,7,2007,108.0,Gd,TA,GLQ,664,544,1208,Ex,Y,1208,0,1208,1,0,2,0,1,Gd,6,Attchd,RFn,628,TA,105,54,0,0,0,195400,12.182804018590819,2416,0,54,3.0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2,0,1
429,430,20,130.0,11457,6,1988,0.0,TA,TA,GLQ,1005,387,1392,TA,Y,1412,0,1412,1,0,2,0,1,Gd,6,Attchd,Unf,576,TA,0,0,169,0,0,175000,12.072541252905651,2804,21,169,3.0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1
430,431,160,21.0,1680,6,1971,232.0,TA,TA,ALQ,387,96,483,TA,Y,483,504,987,0,0,1,1,1,TA,4,Detchd,Unf,264,TA,0,0,0,0,0,85400,11.355101379776661,1470,37,0,1.5,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0
431,432,50,60.0,5586,6,1920,0.0,TA,TA,Unf,0,901,901,Gd,Y,1088,110,1198,0,0,1,0,1,TA,7,None,None,0,None,0,98,0,0,0,79900,11.288531131754366,2099,10,98,1.0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1
432,433,160,24.0,1920,5,1971,376.0,TA,TA,ALQ,471,294,765,Ex,Y,765,600,1365,1,0,1,1,1,TA,6,Detchd,Unf,440,TA,240,36,0,0,0,122500,11.715866308966918,2130,36,36,2.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0
433,434,60,100.0,10839,6,1997,0.0,TA,TA,Unf,0,926,926,Ex,Y,926,678,1604,0,0,2,1,1,TA,7,Attchd,Fin,470,TA,0,36,0,0,0,181000,12.106252310247962,2530,10,36,2.5,0,1,1,0,0,1,1,1,0,0,0,1,1,0,2,0,1
434,435,180,21.0,1890,4,1972,0.0,TA,TA,ALQ,495,135,630,Gd,Y,630,0,630,1,0,1,0,1,TA,3,None,None,0,None,88,0,0,0,0,81000,11.302204433654575,1260,36,0,2.0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
435,436,60,43.0,10667,7,1996,0.0,Gd,TA,GLQ,385,70,799,Ex,Y,827,834,1661,1,0,2,1,1,Gd,6,Attchd,RFn,550,TA,158,61,0,0,0,212000,12.26434155365415,2460,13,61,3.5,0,1,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
436,437,50,40.0,4400,6,1920,0.0,TA,TA,Unf,0,648,648,TA,Y,734,384,1118,0,0,1,0,1,TA,6,Detchd,Unf,440,TA,0,0,0,0,0,116000,11.661345470088502,1766,56,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
437,438,45,50.0,6000,6,1926,0.0,Gd,TA,Unf,0,884,884,Gd,Y,904,0,904,0,0,1,0,1,TA,4,Detchd,Unf,180,TA,0,0,105,0,0,119000,11.686878772093667,1788,5,105,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
438,439,30,40.0,4280,5,1913,0.0,TA,TA,LwQ,365,75,440,TA,N,694,0,694,0,0,1,0,1,Gd,4,Detchd,Unf,352,Gd,0,0,34,0,0,90350,11.411446296020374,1134,5,34,1.0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,2,0,1
439,440,50,67.0,12354,6,1920,0.0,TA,Fa,Unf,0,684,684,Gd,Y,684,512,1196,0,0,1,0,1,Gd,7,Detchd,Unf,528,TA,0,46,0,0,0,110000,11.608235644774552,1880,9,46,1.0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
440,441,20,105.0,15431,10,2008,200.0,Ex,TA,GLQ,1767,788,3094,Ex,Y,2402,0,2402,1,0,2,0,1,Ex,10,Attchd,Fin,672,TA,0,72,0,0,170,555000,13.226723392728571,5496,1,242,3.0,3,0,1,0,0,1,1,1,1,1,1,1,0,0,2,1,2
441,442,90,92.0,12108,4,1955,270.0,TA,TA,ALQ,133,1307,1440,TA,N,1440,0,1440,0,0,2,0,2,Fa,8,None,None,0,None,0,0,0,0,0,118000,11.678439903447801,2880,53,0,2.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
442,443,50,52.0,6240,5,1930,0.0,TA,TA,Unf,0,1078,1078,TA,Y,1128,445,1573,0,0,2,0,1,TA,8,Detchd,Unf,360,TA,0,0,0,0,0,162900,12.000891794590137,2651,16,0,2.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1
443,444,120,53.0,3922,7,2006,72.0,Gd,TA,Unf,0,1258,1258,Ex,Y,1258,0,1258,0,0,2,0,1,Gd,6,Attchd,Fin,648,TA,144,16,0,0,0,172500,12.058152515453552,2516,0,16,2.0,3,0,1,1,0,1,1,1,1,0,0,1,0,0,2,0,1
444,445,60,70.0,8750,7,1994,0.0,Gd,TA,GLQ,642,273,915,Ex,Y,933,975,1908,1,0,2,1,1,Gd,8,Attchd,Unf,493,TA,144,133,0,0,0,210000,12.254862809699606,2823,13,133,3.5,0,1,1,1,0,1,1,1,0,0,1,1,0,0,2,0,1
445,446,20,73.0,9855,6,1956,0.0,TA,TA,Unf,0,1436,1436,Fa,Y,1689,0,1689,0,0,1,0,1,TA,7,Attchd,Unf,480,TA,0,0,0,0,0,127500,11.755871643580617,3125,53,0,1.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
446,447,20,137.0,16492,6,1966,0.0,Gd,TA,ALQ,247,557,1517,Ex,Y,1888,0,1888,0,0,2,1,1,Gd,6,Attchd,Fin,578,TA,0,0,0,0,0,190000,12.154779351142624,3405,8,0,2.5,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1
447,448,60,70.04995836802665,11214,7,1998,0.0,Gd,TA,Unf,0,930,930,Gd,Y,956,930,1886,0,0,2,1,1,Gd,10,Attchd,Fin,431,TA,89,0,0,0,0,199900,12.205572520488492,2816,7,0,2.5,0,1,0,1,0,1,1,1,0,0,0,1,1,0,2,0,1
448,449,50,50.0,8600,6,1937,0.0,TA,TA,Unf,0,780,780,TA,Y,780,596,1376,0,0,2,0,1,TA,7,Detchd,Unf,198,TA,0,0,0,0,0,119500,11.691071650353702,2156,56,0,2.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
449,450,50,50.0,6000,3,1948,0.0,TA,TA,ALQ,331,318,649,Ex,Y,679,504,1183,0,0,1,1,1,TA,6,Detchd,Unf,308,TA,0,176,0,0,0,120000,11.695247021764184,1832,5,176,1.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
450,451,30,70.0,5684,6,1930,0.0,TA,TA,Unf,0,813,813,Ex,Y,813,0,813,0,0,1,0,1,Gd,5,Detchd,Unf,270,Fa,0,113,0,0,0,110000,11.608235644774552,1626,1,113,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
452,453,60,70.04995836802665,9303,6,1996,42.0,Gd,TA,ALQ,742,130,872,Ex,Y,888,868,1756,1,0,2,1,1,TA,7,Attchd,Fin,422,TA,144,122,0,0,0,204000,12.225875272826354,2628,10,122,3.5,0,1,1,1,0,1,1,1,1,0,0,1,1,0,2,0,1
453,454,60,75.0,9000,8,2008,0.0,Gd,TA,Unf,0,768,768,Ex,Y,786,804,1590,0,0,2,1,1,Gd,6,Attchd,RFn,676,TA,0,30,0,0,0,210000,12.254862809699606,2358,1,30,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,2,0,1
454,455,90,63.0,9297,5,1976,0.0,TA,TA,ALQ,1606,122,1728,TA,Y,1728,0,1728,2,0,2,0,2,TA,8,Detchd,Unf,560,TA,0,0,0,0,0,188000,12.144197241812087,3456,30,0,4.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
455,456,20,80.0,9600,7,1973,320.0,TA,TA,ALQ,916,326,1242,Fa,Y,1242,0,1242,0,0,1,1,1,TA,6,Attchd,Unf,528,TA,0,0,0,0,0,175500,12.075394321888057,2484,34,0,1.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
456,457,70,34.0,4571,5,1916,0.0,TA,TA,Unf,0,624,624,Fa,N,624,720,1344,0,0,1,0,1,TA,7,Detchd,Unf,513,Fa,0,0,96,0,0,98000,11.49272275765271,1968,58,96,1.0,3,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
457,458,20,70.04995836802665,53227,4,1954,0.0,TA,TA,BLQ,1116,248,1364,Ex,Y,1663,0,1663,1,0,1,0,1,Gd,6,Attchd,Fin,529,TA,224,137,0,0,0,256000,12.4529327234617,3027,14,137,2.0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1
458,459,70,70.04995836802665,5100,8,1925,0.0,TA,TA,Unf,0,588,588,Fa,Y,833,833,1666,0,0,1,0,1,Gd,7,Detchd,Unf,228,TA,192,63,0,0,0,161000,11.9891596439666,2254,12,63,1.0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
459,460,50,70.04995836802665,7015,5,1950,161.0,TA,TA,LwQ,185,524,709,TA,Y,979,224,1203,1,0,1,0,1,Gd,5,Detchd,Unf,352,TA,0,0,248,0,0,110000,11.608235644774552,1912,59,248,2.0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
460,461,60,75.0,8004,8,2009,110.0,Gd,TA,GLQ,544,288,832,Ex,Y,832,1103,1935,1,0,2,1,1,TA,8,BuiltIn,Fin,552,TA,0,150,0,0,0,263435,12.481561937216318,2767,0,150,3.5,0,1,1,0,0,1,1,1,0,0,1,1,1,0,2,1,1
461,462,70,60.0,7200,7,1936,0.0,Gd,Gd,ALQ,350,0,560,Ex,Y,575,560,1135,1,0,1,0,1,Gd,6,Detchd,RFn,576,TA,256,0,0,0,0,155000,11.951180395901384,1695,2,0,2.0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,2,0,1
462,463,20,60.0,8281,5,1965,0.0,TA,TA,Rec,553,0,864,Gd,Y,864,0,864,0,0,1,0,1,TA,5,Detchd,Unf,360,TA,0,0,236,0,0,62383,11.041048081342682,1728,44,236,1.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
463,464,70,74.0,11988,6,1934,0.0,TA,TA,LwQ,326,389,715,Fa,Y,849,811,1660,0,0,1,1,1,TA,6,Detchd,Unf,240,TA,0,0,0,0,0,188700,12.147913731356642,2375,13,0,1.5,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1
464,465,20,60.0,8430,5,1978,136.0,TA,TA,Rec,616,424,1040,TA,Y,1040,0,1040,0,0,2,0,1,TA,5,None,None,0,None,0,0,0,0,0,124000,11.728036844587175,2080,31,0,2.0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1
465,466,120,70.04995836802665,3072,7,2004,18.0,Gd,TA,Unf,0,1375,1375,Ex,Y,1414,0,1414,0,0,2,0,1,Gd,6,Attchd,Fin,398,TA,144,20,0,0,0,178740,12.093687514935382,2789,2,20,2.0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,2,0,1
466,467,20,85.0,10628,7,1970,0.0,TA,Gd,GLQ,778,499,1277,TA,Y,1277,0,1277,1,0,1,0,1,TA,5,Attchd,Unf,526,TA,0,0,0,0,176,167000,12.025749091398891,2554,37,176,2.0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,1
467,468,70,79.0,9480,5,1942,224.0,TA,TA,LwQ,386,342,728,Ex,Y,888,756,1644,0,0,1,1,1,Gd,7,Attchd,Unf,312,TA,168,0,0,0,0,146500,11.894780707439258,2372,12,0,1.5,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1
468,469,20,98.0,11428,8,2006,248.0,Gd,TA,Unf,0,1626,1626,Ex,Y,1634,0,1634,0,0,2,0,1,Gd,7,Attchd,RFn,866,TA,0,44,0,0,0,250000,12.429216196844383,3260,1,44,2.0,3,0,1,0,0,1,1,1,0,0,0,1,1,0,2,1,2
469,470,60,76.0,9291,6,1993,120.0,Gd,TA,GLQ,426,406,832,Ex,Y,832,878,1710,0,0,2,1,1,Gd,7,Attchd,RFn,506,TA,144,70,0,0,0,187000,12.138863895836725,2542,15,70,2.5,0,1,1,1,0,1,1,1,0,0,1,1,1,0,2,0,1
470,471,120,70.04995836802665,6820,8,1985,0.0,Gd,TA,GLQ,368,0,1488,TA,Y,1502,0,1502,1,0,1,1,1,Gd,4,Attchd,RFn,528,TA,0,54,0,0,140,212000,12.26434155365415,2990,25,194,2.5,0,0,1,0,0,1,1,1,0,0,1,1,1,0,2,0,2
471,472,60,92.0,11952,7,1977,0.0,TA,TA,Unf,0,808,808,TA,Y,1161,808,1969,0,0,2,1,1,TA,8,Attchd,RFn,534,TA,0,0,0,0,276,190000,12.154779351142624,2777,30,276,2.5,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
472,473,180,35.0,3675,6,2005,80.0,TA,TA,GLQ,459,88,547,Ex,Y,1072,0,1072,1,0,1,0,1,TA,5,Basment,RFn,525,TA,0,28,0,0,0,148000,11.904967552746252,1619,3,28,2.0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,2,0,1
473,474,20,110.0,14977,8,2006,304.0,Gd,TA,GLQ,1350,626,1976,Ex,Y,1976,0,1976,1,0,2,0,1,Gd,7,Attchd,RFn,908,TA,250,63,0,0,0,440000,12.994530005894443,3952,0,63,3.0,3,0,1,1,0,2,1,1,1,1,1,1,1,0,2,0,2
474,475,120,41.0,5330,8,2000,0.0,Gd,TA,GLQ,1196,298,1494,Ex,Y,1652,0,1652,1,0,2,0,1,Ex,6,Attchd,RFn,499,TA,96,48,0,0,0,251000,12.43320821811392,3146,7,48,3.0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,2,0,2
475,476,20,80.0,8480,5,1963,0.0,TA,TA,GLQ,630,340,970,TA,Y,970,0,970,1,0,1,0,1,TA,5,Detchd,Unf,624,TA,0,24,0,0,192,132500,11.794337924408413,1940,44,216,2.0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1
476,477,20,75.0,13125,6,1997,215.0,TA,TA,GLQ,994,484,1478,Ex,Y,1493,0,1493,1,0,2,0,1,Gd,7,Attchd,Fin,508,TA,140,39,0,0,0,208900,12.249610947544657,2971,10,39,3.0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,2,0,1
477,478,60,105.0,13693,9,2006,772.0,Ex,TA,Unf,0,2153,2153,Ex,Y,2069,574,2643,0,0,2,1,1,Ex,9,BuiltIn,Fin,694,TA,414,84,0,0,0,380000,12.84792653170257,4796,1,84,2.5,3,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,2
478,479,20,79.0,10637,8,2007,336.0,Gd,TA,GLQ,1288,417,1705,Ex,Y,1718,0,1718,1,0,2,0,1,Gd,7,Attchd,RFn,826,TA,208,44,0,0,0,297000,12.601487417784837,3423,1,44,3.0,3,0,1,1,0,1,1,1,1,1,1,1,0,0,2,1,1
479,480,30,50.0,5925,4,1937,435.0,TA,TA,Rec,168,739,907,TA,Y,1131,0,1131,0,0,1,0,1,TA,7,Detchd,Unf,672,TA,0,72,0,0,0,89471,11.401669829409995,2038,7,72,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
480,481,20,98.0,16033,9,2004,378.0,Gd,TA,GLQ,1261,572,1833,Ex,Y,1850,0,1850,1,0,2,0,1,Gd,8,Attchd,Fin,772,TA,519,112,0,0,0,326000,12.694652660348845,3683,1,112,3.0,3,0,1,1,0,1,1,1,1,1,1,1,1,0,2,0,2
481,482,20,72.0,11846,9,2003,562.0,Gd,TA,GLQ,1567,225,1792,Ex,Y,1792,0,1792,1,0,2,0,1,Ex,6,Attchd,Fin,874,TA,206,49,0,0,0,374000,12.832011076396668,3584,2,49,3.0,3,0,1,1,0,1,1,1,1,1,1,1,1,0,2,0,2
482,483,70,50.0,2500,7,1915,0.0,Gd,TA,ALQ,299,611,910,Ex,Y,916,910,1826,1,0,1,1,1,Ex,7,Attchd,Unf,164,Fa,0,0,0,0,0,155000,11.951180395901384,2736,4,0,2.5,0,1,0,0,0,1,1,1,0,0,0,1,0,0,2,0,1
483,484,120,32.0,4500,6,1998,116.0,TA,TA,GLQ,897,319,1216,Ex,Y,1216,0,1216,1,0,2,0,1,TA,5,Attchd,Unf,402,TA,0,125,0,0,0,164000,12.007621706806335,2432,8,125,3.0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,2,0,1
484,485,20,70.04995836802665,7758,5,1962,0.0,TA,TA,ALQ,588,411,999,Gd,Y,999,0,999,1,0,1,0,1,Gd,6,Detchd,Unf,264,TA,0,132,0,0,0,132500,11.794337924408413,1998,6,132,2.0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1
485,486,20,80.0,9600,5,1950,0.0,Gd,TA,ALQ,607,506,1113,Gd,Y,1113,0,1113,0,0,1,0,1,Gd,5,Attchd,Unf,264,TA,0,80,120,0,0,147000,11.898187865760873,2226,2,200,1.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1
486,487,20,79.0,10289,5,1965,168.0,TA,TA,ALQ,836,237,1073,TA,Y,1073,0,1073,1,0,1,1,1,TA,6,Attchd,RFn,515,TA,0,0,0,0,0,156000,11.957611286231675,2146,42,0,2.5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1
487,488,20,70.0,12243,5,1971,0.0,TA,TA,ALQ,998,486,1484,Gd,Y,1484,0,1484,0,0,2,0,1,TA,7,Attchd,Unf,487,TA,224,0,0,0,180,175000,12.072541252905651,2968,36,180,2.0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1
488,489,190,60.0,10800,5,1900,0.0,TA,Fa,BLQ,664,290,954,TA,N,1766,648,2414,0,0,2,0,2,TA,10,Attchd,Unf,520,TA,142,0,0,0,0,160000,11.982929094215963,3368,36,0,2.0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1
489,490,180,21.0,1526,4,1970,0.0,TA,TA,GLQ,515,115,630,TA,Y,630,0,630,1,0,1,0,1,Gd,3,Attchd,Unf,286,TA,0,0,0,0,0,86000,11.362102575235644,1260,7,0,2.0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
490,491,160,70.04995836802665,2665,5,1976,0.0,TA,TA,Unf,0,264,264,TA,Y,616,688,1304,0,0,1,1,1,TA,4,BuiltIn,Fin,336,TA,141,24,0,0,0,115000,11.652687407345388,1568,32,24,1.5,0,1,1,1,0,1,1,1,0,0,0,1,0,0,2,0,0
491,492,50,79.0,9490,6,1941,0.0,TA,TA,BLQ,403,238,806,TA,Y,958,620,1578,1,0,1,0,1,Fa,5,Attchd,Unf,240,TA,0,0,32,0,0,133000,11.79810440720389,2384,56,32,2.0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1
492,493,60,105.0,15578,6,2006,0.0,Gd,TA,Unf,0,728,728,Gd,Y,728,728,1456,0,0,2,1,1,TA,8,Attchd,RFn,429,TA,0,0,0,0,0,172785,12.059803326028716,2184,0,0,2.5,0,1,0,0,0,1,1,1,0,0,0,1,1,0,2,0,1
493,494,20,70.0,7931,5,1960,0.0,TA,TA,BLQ,374,363,1269,TA,Y,1269,0,1269,0,0,1,1,1,TA,6,Detchd,Unf,308,TA,0,0,0,0,0,155000,11.951180395901384,2538,48,0,1.5,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
494,495,30,50.0,5784,5,1938,0.0,TA,TA,Unf,0,190,190,Gd,Y,886,0,886,0,0,1,0,1,TA,4,Attchd,Unf,273,TA,144,20,80,0,0,91300,11.421906066583059,1076,13,100,1.0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
495,496,30,60.0,7879,4,1920,0.0,TA,TA,Rec,495,225,720,TA,N,720,0,720,0,0,1,0,1,TA,4,None,None,0,None,0,523,115,0,0,34900,10.460242108190519,1440,59,638,1.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
496,497,20,70.04995836802665,12692,8,1992,0.0,Gd,TA,GLQ,1231,1969,3200,Ex,Y,3228,0,3228,1,0,3,0,1,Gd,10,Attchd,RFn,546,TA,264,75,291,0,0,430000,12.971540487669746,6428,14,366,4.0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,2,0,2
