,Id,LotFrontage,LotArea,LotShape,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log
412,413,70.04995836802665,4403,IR2,Gtl,Somerst,7,5,2009,2009,Stone,432.0,PConc,578,0,892,1470,1478,0,0,1478,1,0,2,1,2,1,7,1,2009.0,2,484,0,144,0,0,0,0,0,6,2010,222000,12.310432660854417
413,414,56.0,8960,Reg,Gtl,OldTown,5,6,1927,1950,None,0.0,CBlock,0,0,1008,1008,1028,0,0,1028,0,0,1,0,2,1,5,1,1927.0,2,360,0,0,130,0,0,0,0,3,2010,115000,11.652687407345388
414,415,59.0,11228,IR2,Gtl,SawyerW,7,5,1993,1993,None,0.0,PConc,50,531,499,1080,1080,1017,0,2097,0,1,2,1,3,1,9,1,1993.0,3,678,196,187,0,0,0,0,0,12,2008,228000,12.337100907936577
415,416,73.0,8899,IR1,Gtl,Gilbert,7,5,2007,2007,None,0.0,PConc,24,0,1316,1340,1340,0,0,1340,0,0,2,0,3,1,6,0,2007.0,2,396,100,30,0,0,0,0,0,8,2007,181134,12.106992367829498
416,417,74.0,7844,Reg,Gtl,Sawyer,6,7,1978,1978,BrkFace,203.0,CBlock,209,0,463,672,672,728,0,1400,0,0,1,1,3,1,6,1,1978.0,2,440,0,0,0,0,0,0,0,3,2006,149500,11.915051671812877
417,418,86.0,22420,IR1,Gtl,Crawfor,6,6,1918,1950,None,0.0,BrkTil,1128,0,242,1370,1370,1254,0,2624,1,0,2,1,4,1,10,1,1918.0,3,864,0,0,0,0,0,0,0,11,2007,239000,12.384218830913648
418,419,60.0,8160,Reg,Gtl,Edwards,5,6,1940,1950,None,0.0,BrkTil,312,0,444,756,756,378,0,1134,1,0,1,1,3,1,7,0,1940.0,1,240,0,0,0,0,0,0,0,4,2007,126000,11.744037185933616
419,420,65.0,8450,Reg,Gtl,NAmes,5,6,1968,1968,None,0.0,CBlock,775,0,281,1056,1056,0,0,1056,1,0,1,0,3,1,6,1,1968.0,1,304,0,85,184,0,0,0,0,7,2010,142000,11.863582336583399
420,421,78.0,7060,Reg,Gtl,Mitchel,7,5,1997,1998,BrkFace,200.0,PConc,1309,0,35,1344,1344,0,0,1344,2,0,2,0,2,2,8,0,1997.0,4,784,0,0,0,0,0,0,0,11,2008,206300,12.237086699059343
421,422,70.04995836802665,16635,IR1,Gtl,NWAmes,6,7,1977,2000,Stone,126.0,CBlock,1246,0,356,1602,1602,0,0,1602,0,1,2,0,3,1,8,1,1977.0,2,529,240,0,0,0,0,0,0,6,2009,215000,12.2783933071098
422,423,100.0,21750,Reg,Mod,Mitchel,5,5,1954,1954,None,0.0,CBlock,0,0,988,988,988,0,0,988,0,0,1,0,2,1,4,0,1954.0,2,520,0,0,0,0,0,0,0,2,2008,113000,11.635143097694478
423,424,80.0,9200,Reg,Gtl,NoRidge,8,5,1998,1998,BrkFace,473.0,PConc,986,0,484,1470,1470,1160,0,2630,1,0,2,1,4,1,8,1,1998.0,3,696,0,66,0,0,0,0,0,6,2008,315000,12.66032791780777
424,425,72.0,9000,Reg,Gtl,NAmes,6,5,1956,1956,BrkFace,74.0,CBlock,616,0,580,1196,1196,0,0,1196,1,0,1,0,2,1,6,1,1956.0,1,297,0,44,0,0,0,0,0,5,2008,139000,11.842229212112828
425,426,60.0,3378,Reg,Gtl,OldTown,7,8,1946,1992,None,0.0,CBlock,0,0,651,651,707,682,0,1389,0,0,1,1,3,1,6,2,1947.0,1,240,0,0,126,0,0,0,0,9,2009,135000,11.813030057420567
426,427,70.04995836802665,12800,Reg,Mod,SawyerW,7,5,1989,1989,BrkFace,145.0,PConc,1518,0,0,1518,1644,0,0,1644,1,1,2,0,2,1,5,1,1989.0,2,569,80,0,0,0,396,0,0,8,2009,275000,12.524526376648708
427,428,77.0,8593,IR1,Gtl,NAmes,4,6,1957,1957,None,0.0,CBlock,288,0,619,907,907,0,0,907,0,0,1,0,3,1,5,0,1964.0,1,352,0,0,0,0,0,0,0,7,2008,109008,11.59917655301345
428,429,64.0,6762,Reg,Gtl,CollgCr,7,5,2007,2007,BrkFace,108.0,PConc,664,0,544,1208,1208,0,0,1208,1,0,2,0,2,1,6,0,2007.0,2,628,105,54,0,0,0,0,0,9,2007,195400,12.182804018590819
429,430,130.0,11457,IR1,Gtl,Timber,6,5,1988,1988,None,0.0,CBlock,1005,0,387,1392,1412,0,0,1412,1,0,2,0,3,1,6,1,1988.0,2,576,0,0,169,0,0,0,0,3,2009,175000,12.072541252905651
430,431,21.0,1680,Reg,Gtl,BrDale,6,5,1971,1971,BrkFace,232.0,CBlock,387,0,96,483,483,504,0,987,0,0,1,1,2,1,4,0,1971.0,1,264,0,0,0,0,0,0,0,7,2008,85400,11.355101379776661
431,432,60.0,5586,IR1,Gtl,OldTown,6,7,1920,1998,None,0.0,BrkTil,0,0,901,901,1088,110,0,1198,0,0,1,0,4,1,7,0,1920.0,0,0,0,98,0,0,0,0,0,9,2008,79900,11.288531131754366
432,433,24.0,1920,Reg,Gtl,BrDale,5,5,1971,1971,BrkFace,376.0,CBlock,471,0,294,765,765,600,0,1365,1,0,1,1,2,1,6,0,1971.0,2,440,240,36,0,0,0,0,0,8,2007,122500,11.715866308966918
433,434,100.0,10839,IR1,Gtl,Gilbert,6,5,1997,1998,None,0.0,PConc,0,0,926,926,926,678,0,1604,0,0,2,1,3,1,7,1,1997.0,2,470,0,36,0,0,0,0,0,7,2008,181000,12.106252310247962
434,435,21.0,1890,Reg,Gtl,MeadowV,4,7,1972,1972,None,0.0,CBlock,495,0,135,630,630,0,0,630,1,0,1,0,1,1,3,0,1972.0,0,0,88,0,0,0,0,0,0,6,2008,81000,11.302204433654575
435,436,43.0,10667,IR2,Gtl,CollgCr,7,6,1996,1996,None,0.0,PConc,385,344,70,799,827,834,0,1661,1,0,2,1,3,1,6,1,1996.0,2,550,158,61,0,0,0,0,0,4,2009,212000,12.26434155365415
436,437,40.0,4400,Reg,Gtl,OldTown,6,8,1920,1950,None,0.0,BrkTil,0,0,648,648,734,384,0,1118,0,0,1,0,2,1,6,0,1990.0,2,440,0,0,0,0,0,0,0,10,2006,116000,11.661345470088502
437,438,50.0,6000,Reg,Gtl,BrkSide,6,7,1926,2004,None,0.0,PConc,0,0,884,884,904,0,0,904,0,0,1,0,2,1,4,0,1926.0,1,180,0,0,105,0,0,0,0,1,2009,119000,11.686878772093667
438,439,40.0,4280,Reg,Gtl,Crawfor,5,6,1913,2002,None,0.0,PConc,365,0,75,440,694,0,0,694,0,0,1,0,2,1,4,1,1990.0,1,352,0,0,34,0,0,0,0,3,2007,90350,11.411446296020374
439,440,67.0,12354,Reg,Gtl,Edwards,6,8,1920,2000,None,0.0,BrkTil,0,0,684,684,684,512,0,1196,0,0,1,0,3,1,7,0,2005.0,2,528,0,46,0,0,0,0,800,8,2009,110000,11.608235644774552
440,441,105.0,15431,Reg,Gtl,NridgHt,10,5,2008,2008,Stone,200.0,PConc,1767,539,788,3094,2402,0,0,2402,1,0,2,0,2,1,10,2,2008.0,3,672,0,72,0,0,170,0,0,4,2009,555000,13.226723392728571
441,442,92.0,12108,Reg,Gtl,Edwards,4,4,1955,1955,BrkFace,270.0,CBlock,133,0,1307,1440,1440,0,0,1440,0,0,2,0,4,2,8,0,1955.0,0,0,0,0,0,0,0,0,0,9,2008,118000,11.678439903447801
442,443,52.0,6240,Reg,Gtl,BrkSide,5,7,1930,1992,None,0.0,PConc,0,0,1078,1078,1128,445,0,1573,0,0,2,0,3,1,8,1,1930.0,2,360,0,0,0,0,0,0,0,6,2008,162900,12.000891794590137
443,444,53.0,3922,Reg,Gtl,Blmngtn,7,5,2006,2007,BrkFace,72.0,PConc,0,0,1258,1258,1258,0,0,1258,0,0,2,0,2,1,6,1,2007.0,3,648,144,16,0,0,0,0,0,6,2007,172500,12.058152515453552
444,445,70.0,8750,Reg,Gtl,CollgCr,7,5,1994,1995,None,0.0,PConc,642,0,273,915,933,975,0,1908,1,0,2,1,4,1,8,1,1994.0,2,493,144,133,0,0,0,0,0,7,2008,210000,12.254862809699606
445,446,73.0,9855,Reg,Gtl,Edwards,6,5,1956,1956,None,0.0,CBlock,0,0,1436,1436,1689,0,0,1689,0,0,1,0,3,1,7,1,1956.0,2,480,0,0,0,0,0,0,0,11,2009,127500,11.755871643580617
446,447,137.0,16492,IR1,Gtl,NAmes,6,6,1966,2002,None,0.0,CBlock,247,713,557,1517,1888,0,0,1888,0,0,2,1,2,1,6,1,1966.0,2,578,0,0,0,0,0,0,0,6,2010,190000,12.154779351142624
447,448,70.04995836802665,11214,IR1,Gtl,Gilbert,7,5,1998,1999,None,0.0,PConc,0,0,930,930,956,930,0,1886,0,0,2,1,4,1,10,1,1998.0,2,431,89,0,0,0,0,0,0,7,2006,199900,12.205572520488492
448,449,50.0,8600,Reg,Gtl,IDOTRR,6,6,1937,1950,None,0.0,BrkTil,0,0,780,780,780,596,0,1376,0,0,2,0,3,1,7,1,1937.0,1,198,0,0,0,0,0,0,0,6,2006,119500,11.691071650353702
449,450,50.0,6000,Reg,Gtl,OldTown,3,7,1948,2002,None,0.0,CBlock,331,0,318,649,679,504,0,1183,0,0,1,1,2,1,6,0,1981.0,1,308,0,176,0,0,0,0,0,6,2007,120000,11.695247021764184
450,451,70.0,5684,Reg,Gtl,OldTown,6,8,1930,2005,None,0.0,BrkTil,0,0,813,813,813,0,0,813,0,0,1,0,2,1,5,0,1932.0,1,270,0,113,0,0,0,0,0,6,2006,110000,11.608235644774552
452,453,70.04995836802665,9303,IR1,Gtl,Timber,6,5,1996,1997,BrkFace,42.0,PConc,742,0,130,872,888,868,0,1756,1,0,2,1,3,1,7,0,1996.0,2,422,144,122,0,0,0,0,0,7,2007,204000,12.225875272826354
453,454,75.0,9000,Reg,Gtl,Somerst,8,5,2008,2008,None,0.0,PConc,0,0,768,768,786,804,0,1590,0,0,2,1,3,1,6,0,2008.0,2,676,0,30,0,0,0,0,0,6,2009,210000,12.254862809699606
454,455,63.0,9297,Reg,Gtl,Mitchel,5,5,1976,1976,None,0.0,CBlock,1606,0,122,1728,1728,0,0,1728,2,0,2,0,4,2,8,0,1976.0,2,560,0,0,0,0,0,0,0,7,2006,188000,12.144197241812087
455,456,80.0,9600,Reg,Gtl,NWAmes,7,6,1973,1973,BrkFace,320.0,CBlock,916,0,326,1242,1242,0,0,1242,0,0,1,1,3,1,6,1,1973.0,2,528,0,0,0,0,0,0,0,9,2007,175500,12.075394321888057
456,457,34.0,4571,Reg,Gtl,OldTown,5,5,1916,1950,None,0.0,BrkTil,0,0,624,624,624,720,0,1344,0,0,1,0,4,1,7,0,1916.0,3,513,0,0,96,0,0,0,0,5,2008,98000,11.49272275765271
457,458,70.04995836802665,53227,IR1,Mod,ClearCr,4,6,1954,1994,None,0.0,CBlock,1116,0,248,1364,1663,0,0,1663,1,0,1,0,2,1,6,2,1954.0,2,529,224,137,0,0,0,0,0,3,2008,256000,12.4529327234617
458,459,70.04995836802665,5100,Reg,Gtl,OldTown,8,7,1925,1996,None,0.0,PConc,0,0,588,588,833,833,0,1666,0,0,1,0,3,1,7,1,1925.0,1,228,192,63,0,0,0,0,0,6,2008,161000,11.9891596439666
459,460,70.04995836802665,7015,IR1,Gtl,BrkSide,5,4,1950,1950,BrkCmn,161.0,CBlock,185,0,524,709,979,224,0,1203,1,0,1,0,3,1,5,1,1950.0,1,352,0,0,248,0,0,0,0,7,2009,110000,11.608235644774552
460,461,75.0,8004,IR1,Gtl,Somerst,8,5,2009,2009,Stone,110.0,PConc,544,0,288,832,832,1103,0,1935,1,0,2,1,3,1,8,0,2009.0,2,552,0,150,0,0,0,0,0,12,2009,263435,12.481561937216318
461,462,60.0,7200,Reg,Gtl,SWISU,7,9,1936,2007,None,0.0,PConc,350,210,0,560,575,560,0,1135,1,0,1,0,3,1,6,0,1971.0,2,576,256,0,0,0,0,0,0,4,2009,155000,11.951180395901384
462,463,60.0,8281,IR1,Gtl,Sawyer,5,5,1965,1965,None,0.0,CBlock,553,311,0,864,864,0,0,864,0,0,1,0,3,1,5,1,1965.0,1,360,0,0,236,0,0,0,0,12,2009,62383,11.041048081342682
463,464,74.0,11988,IR1,Mod,Crawfor,6,7,1934,1995,None,0.0,CBlock,326,0,389,715,849,811,0,1660,0,0,1,1,3,1,6,1,1939.0,1,240,0,0,0,0,0,0,0,8,2008,188700,12.147913731356642
464,465,60.0,8430,Reg,Mod,CollgCr,5,5,1978,1978,BrkFace,136.0,CBlock,616,0,424,1040,1040,0,0,1040,0,0,2,0,3,1,5,0,1978.0,0,0,0,0,0,0,0,0,0,8,2009,124000,11.728036844587175
465,466,70.04995836802665,3072,Reg,Gtl,Blmngtn,7,5,2004,2004,BrkFace,18.0,PConc,0,0,1375,1375,1414,0,0,1414,0,0,2,0,2,1,6,1,2004.0,2,398,144,20,0,0,0,0,0,5,2006,178740,12.093687514935382
466,467,85.0,10628,Reg,Gtl,NAmes,7,5,1970,1970,None,0.0,CBlock,778,0,499,1277,1277,0,0,1277,1,0,1,0,2,1,5,1,1970.0,2,526,0,0,0,0,176,0,0,4,2007,167000,12.025749091398891
467,468,79.0,9480,Reg,Gtl,NAmes,5,7,1942,1995,Stone,224.0,CBlock,386,0,342,728,888,756,0,1644,0,0,1,1,3,1,7,2,1942.0,1,312,168,0,0,0,0,0,0,6,2007,146500,11.894780707439258
468,469,98.0,11428,IR1,Gtl,NridgHt,8,5,2006,2006,Stone,248.0,PConc,0,0,1626,1626,1634,0,0,1634,0,0,2,0,3,1,7,1,2006.0,3,866,0,44,0,0,0,0,0,5,2007,250000,12.429216196844383
469,470,76.0,9291,IR1,Gtl,SawyerW,6,5,1993,1993,BrkFace,120.0,PConc,426,0,406,832,832,878,0,1710,0,0,2,1,3,1,7,0,1993.0,2,506,144,70,0,0,0,0,0,6,2008,187000,12.138863895836725
470,471,70.04995836802665,6820,IR1,Gtl,StoneBr,8,5,1985,1985,None,0.0,PConc,368,1120,0,1488,1502,0,0,1502,1,0,1,1,1,1,4,0,1985.0,2,528,0,54,0,0,140,0,0,6,2010,212000,12.26434155365415
471,472,92.0,11952,Reg,Gtl,NWAmes,7,6,1977,1977,None,0.0,CBlock,0,0,808,808,1161,808,0,1969,0,0,2,1,3,1,8,1,1977.0,2,534,0,0,0,0,276,0,0,11,2007,190000,12.154779351142624
472,473,35.0,3675,Reg,Gtl,Edwards,6,5,2005,2005,BrkFace,80.0,PConc,459,0,88,547,1072,0,0,1072,1,0,1,0,2,1,5,0,2005.0,2,525,0,28,0,0,0,0,0,6,2008,148000,11.904967552746252
473,474,110.0,14977,IR1,Gtl,NridgHt,8,5,2006,2007,BrkFace,304.0,PConc,1350,0,626,1976,1976,0,0,1976,1,0,2,0,2,1,7,1,2006.0,3,908,250,63,0,0,0,0,0,7,2007,440000,12.994530005894443
474,475,41.0,5330,Reg,Gtl,StoneBr,8,5,2000,2000,None,0.0,PConc,1196,0,298,1494,1652,0,0,1652,1,0,2,0,2,1,6,0,2000.0,2,499,96,48,0,0,0,0,0,8,2007,251000,12.43320821811392
475,476,80.0,8480,Reg,Gtl,Sawyer,5,6,1963,1963,None,0.0,CBlock,630,0,340,970,970,0,0,970,1,0,1,0,2,1,5,0,1996.0,2,624,0,24,0,0,192,0,0,7,2007,132500,11.794337924408413
476,477,75.0,13125,Reg,Mod,CollgCr,6,5,1997,1998,BrkFace,215.0,PConc,994,0,484,1478,1493,0,0,1493,1,0,2,0,3,1,7,1,1997.0,2,508,140,39,0,0,0,0,0,4,2008,208900,12.249610947544657
477,478,105.0,13693,Reg,Gtl,NridgHt,9,5,2006,2006,BrkFace,772.0,PConc,0,0,2153,2153,2069,574,0,2643,0,0,2,1,3,1,9,1,2006.0,3,694,414,84,0,0,0,0,0,3,2007,380000,12.84792653170257
478,479,79.0,10637,Reg,Gtl,CollgCr,8,5,2007,2008,Stone,336.0,PConc,1288,0,417,1705,1718,0,0,1718,1,0,2,0,3,1,7,1,2007.0,3,826,208,44,0,0,0,0,0,9,2009,297000,12.601487417784837
479,480,50.0,5925,Reg,Gtl,OldTown,4,7,1937,2000,BrkCmn,435.0,BrkTil,168,0,739,907,1131,0,0,1131,0,0,1,0,2,1,7,0,1995.0,2,672,0,72,0,0,0,0,0,3,2007,89471,11.401669829409995
480,481,98.0,16033,IR1,Gtl,NridgHt,9,5,2004,2005,BrkFace,378.0,PConc,1261,0,572,1833,1850,0,0,1850,1,0,2,0,3,1,8,1,2004.0,3,772,519,112,0,0,0,0,0,3,2006,326000,12.694652660348845
481,482,72.0,11846,IR1,Gtl,NridgHt,9,5,2003,2004,BrkFace,562.0,PConc,1567,0,225,1792,1792,0,0,1792,1,0,2,0,2,1,6,1,2003.0,3,874,206,49,0,0,0,0,0,8,2006,374000,12.832011076396668
482,483,50.0,2500,Reg,Gtl,OldTown,7,8,1915,2005,None,0.0,PConc,299,0,611,910,916,910,0,1826,1,0,1,1,4,1,7,1,1915.0,1,164,0,0,0,0,0,0,0,6,2009,155000,11.951180395901384
483,484,32.0,4500,Reg,Gtl,Mitchel,6,5,1998,1998,BrkFace,116.0,PConc,897,0,319,1216,1216,0,0,1216,1,0,2,0,2,1,5,0,1998.0,2,402,0,125,0,0,0,0,0,5,2006,164000,12.007621706806335
484,485,70.04995836802665,7758,IR1,Gtl,Sawyer,5,7,1962,2001,None,0.0,CBlock,588,0,411,999,999,0,0,999,1,0,1,0,3,1,6,0,1963.0,1,264,0,132,0,0,0,0,0,3,2007,132500,11.794337924408413
485,486,80.0,9600,Reg,Gtl,NAmes,5,7,1950,2007,None,0.0,CBlock,607,0,506,1113,1113,0,0,1113,0,0,1,0,3,1,5,1,1950.0,1,264,0,80,120,0,0,0,0,7,2009,147000,11.898187865760873
486,487,79.0,10289,Reg,Gtl,NAmes,5,7,1965,1965,BrkFace,168.0,CBlock,836,0,237,1073,1073,0,0,1073,1,0,1,1,3,1,6,0,1965.0,2,515,0,0,0,0,0,0,0,6,2007,156000,11.957611286231675
487,488,70.0,12243,IR1,Gtl,NWAmes,5,6,1971,1971,None,0.0,CBlock,998,0,486,1484,1484,0,0,1484,0,0,2,0,3,1,7,1,1971.0,2,487,224,0,0,0,180,0,0,2,2007,175000,12.072541252905651
488,489,60.0,10800,Reg,Gtl,OldTown,5,4,1900,1970,None,0.0,CBlock,664,0,290,954,1766,648,0,2414,0,0,2,0,3,2,10,1,1970.0,2,520,142,0,0,0,0,0,0,5,2006,160000,11.982929094215963
489,490,21.0,1526,Reg,Gtl,MeadowV,4,8,1970,2002,None,0.0,CBlock,515,0,115,630,630,0,0,630,1,0,1,0,1,1,3,0,1970.0,1,286,0,0,0,0,0,0,0,5,2009,86000,11.362102575235644
490,491,70.04995836802665,2665,Reg,Gtl,MeadowV,5,6,1976,1976,None,0.0,PConc,0,0,264,264,616,688,0,1304,0,0,1,1,3,1,4,1,1976.0,1,336,141,24,0,0,0,0,0,6,2008,115000,11.652687407345388
491,492,79.0,9490,Reg,Gtl,NAmes,6,7,1941,1950,None,0.0,CBlock,403,165,238,806,958,620,0,1578,1,0,1,0,3,1,5,2,1941.0,1,240,0,0,32,0,0,0,0,8,2006,133000,11.79810440720389
492,493,105.0,15578,IR1,Gtl,Gilbert,6,5,2006,2006,None,0.0,PConc,0,0,728,728,728,728,0,1456,0,0,2,1,3,1,8,0,2006.0,2,429,0,0,0,0,0,0,0,5,2006,172785,12.059803326028716
493,494,70.0,7931,Reg,Gtl,NAmes,5,6,1960,1960,None,0.0,CBlock,374,532,363,1269,1269,0,0,1269,0,0,1,1,3,1,6,1,1964.0,1,308,0,0,0,0,0,0,0,6,2008,155000,11.951180395901384
494,495,50.0,5784,Reg,Gtl,OldTown,5,8,1938,1996,None,0.0,BrkTil,0,0,190,190,886,0,0,886,0,0,1,0,2,1,4,0,1938.0,1,273,144,20,80,0,0,0,0,12,2009,91300,11.421906066583059
495,496,60.0,7879,Reg,Gtl,IDOTRR,4,5,1920,1950,None,0.0,CBlock,495,0,225,720,720,0,0,720,0,0,1,0,2,1,4,0,1920.0,0,0,0,523,115,0,0,0,0,11,2009,34900,10.460242108190519
496,497,70.04995836802665,12692,IR1,Gtl,NoRidge,8,5,1992,1993,None,0.0,PConc,1231,0,1969,3200,3228,0,0,3228,1,0,3,0,4,1,10,1,1992.0,2,546,264,75,291,0,0,0,0,5,2007,430000,12.971540487669746
497,498,60.0,9120,Reg,Gtl,BrkSide,7,6,1925,1950,None,0.0,PConc,329,0,697,1026,1133,687,0,1820,1,0,2,0,4,1,8,0,1925.0,1,240,0,100,0,0,0,0,0,6,2008,184000,12.122691036591123
498,499,65.0,7800,Reg,Gtl,Sawyer,5,7,1967,2004,BrkFace,89.0,PConc,450,0,414,864,899,0,0,899,0,0,1,0,3,1,5,0,1967.0,1,288,64,0,0,0,0,0,0,6,2009,130000,11.77528972943772
499,500,70.0,7535,IR1,Gtl,NAmes,5,7,1958,1985,None,0.0,CBlock,111,279,522,912,912,0,0,912,0,1,1,0,2,1,5,0,1958.0,1,297,12,285,0,0,0,0,480,6,2007,120000,11.695247021764184
500,501,21.0,1890,Reg,Gtl,BrDale,6,5,1973,1973,BrkFace,285.0,CBlock,356,0,316,672,672,546,0,1218,0,0,1,1,3,1,7,0,1973.0,1,264,144,28,0,0,0,0,0,5,2007,113000,11.635143097694478
501,502,75.0,9803,Reg,Gtl,Somerst,7,5,2005,2005,None,0.0,PConc,400,0,466,866,866,902,0,1768,0,0,2,1,3,1,7,0,2005.0,2,603,0,108,0,0,0,0,0,2,2008,226700,12.33138283649562
502,503,70.0,9170,Reg,Gtl,Edwards,5,7,1965,1965,None,0.0,CBlock,698,96,420,1214,1214,0,0,1214,1,0,1,0,2,1,6,0,1965.0,2,461,0,0,184,0,0,0,400,4,2007,140000,11.84939770159144
503,504,100.0,15602,IR1,Gtl,Crawfor,7,8,1959,1997,None,0.0,CBlock,1247,0,254,1501,1801,0,0,1801,1,0,2,0,1,1,6,2,1959.0,2,484,0,54,0,0,161,0,0,3,2010,289000,12.57418196709457
504,505,24.0,2308,Reg,Gtl,NPkVill,6,5,1974,1974,None,0.0,CBlock,257,495,103,855,855,467,0,1322,0,1,2,1,3,1,6,1,1974.0,2,440,260,0,0,0,0,0,0,6,2009,147000,11.898187865760873
505,506,60.0,7596,Reg,Gtl,OldTown,5,5,1952,1952,BrkFace,360.0,CBlock,0,0,960,960,960,1000,0,1960,0,0,2,0,4,2,10,0,1952.0,2,400,0,0,0,0,0,0,0,7,2009,124500,11.732060994886899
506,507,80.0,9554,IR1,Gtl,SawyerW,8,5,1993,1994,BrkFace,125.0,PConc,380,0,397,777,1065,846,0,1911,0,0,2,1,3,1,8,1,1993.0,2,471,182,81,0,0,0,0,0,9,2006,215000,12.2783933071098
507,508,75.0,7862,IR1,Gtl,Somerst,6,5,2009,2009,None,0.0,PConc,27,0,1191,1218,1218,0,0,1218,0,0,2,0,2,1,4,0,2009.0,2,676,0,102,0,0,0,0,0,9,2009,208300,12.246734627249063
508,509,60.0,9600,Reg,Gtl,OldTown,7,9,1928,2005,None,0.0,BrkTil,141,0,548,689,689,689,0,1378,0,0,2,0,3,1,7,1,1928.0,2,360,0,0,116,0,0,0,0,10,2008,161000,11.9891596439666
509,510,80.0,9600,Reg,Gtl,NAmes,5,6,1959,1959,BrkFace,132.0,CBlock,991,0,50,1041,1041,0,0,1041,1,0,1,0,3,1,6,0,1959.0,1,270,224,88,0,0,0,0,0,7,2009,124500,11.732060994886899
510,511,75.0,14559,Reg,Gtl,NAmes,5,7,1951,2000,BrkCmn,70.0,CBlock,650,180,178,1008,1363,0,0,1363,1,0,1,0,2,1,6,2,1951.0,1,288,324,42,0,0,168,0,2000,6,2009,164900,12.01309450854769
511,512,40.0,6792,IR1,Gtl,NridgHt,7,5,2005,2006,Stone,94.0,PConc,0,0,1368,1368,1368,0,0,1368,0,0,2,0,2,1,6,1,2005.0,2,474,132,35,0,0,0,0,0,3,2006,202665,12.219309648562168
512,513,70.0,9100,Reg,Gtl,NAmes,5,5,1958,1958,None,0.0,CBlock,521,174,169,864,864,0,0,864,1,0,1,0,3,1,5,0,1964.0,2,624,0,0,0,0,0,0,0,7,2006,129900,11.77452020265869
513,514,71.0,9187,Reg,Gtl,Mitchel,6,5,1983,1983,None,0.0,PConc,336,0,748,1084,1080,0,0,1080,0,0,1,1,3,1,5,0,1983.0,2,484,120,0,158,0,0,0,0,6,2007,134000,11.805595078933049
514,515,55.0,10594,Reg,Gtl,Crawfor,5,5,1926,1950,None,0.0,BrkTil,0,0,768,768,789,0,0,789,0,0,1,0,2,1,5,0,1926.0,1,200,0,0,112,0,0,0,0,6,2007,96500,11.477298287327077
515,516,94.0,12220,Reg,Gtl,NridgHt,10,5,2009,2009,BrkFace,305.0,CBlock,1436,0,570,2006,2020,0,0,2020,1,0,2,1,3,1,9,1,2009.0,3,900,156,54,0,0,0,0,0,9,2009,402861,12.906346868281233
516,517,70.04995836802665,10448,IR1,Gtl,NWAmes,6,6,1972,1972,BrkFace,333.0,CBlock,0,0,689,689,1378,741,0,2119,0,0,2,1,3,1,7,1,1972.0,2,583,0,104,0,0,0,0,0,8,2009,158000,11.970350312009105
517,518,79.0,10208,IR1,Gtl,NoRidge,7,5,1996,1997,BrkFace,921.0,PConc,0,0,1264,1264,1277,1067,0,2344,0,0,2,1,3,1,7,1,1996.0,3,889,220,0,0,0,0,0,0,7,2009,265000,12.487485104968359
518,519,70.04995836802665,9531,IR1,Gtl,CollgCr,6,5,1998,1998,None,0.0,PConc,706,0,88,794,882,914,0,1796,1,0,2,1,3,1,7,0,1998.0,2,546,0,36,0,0,0,0,0,5,2007,211000,12.259613412458204
519,520,53.0,10918,Reg,Gtl,Crawfor,7,9,1926,2004,None,0.0,BrkTil,0,0,1276,1276,1276,804,0,2080,0,0,1,1,3,1,9,2,1926.0,1,282,0,0,0,0,145,0,0,6,2009,234000,12.363076394339839
520,521,60.0,10800,Reg,Gtl,OldTown,4,7,1900,2000,None,0.0,BrkTil,0,0,0,0,694,600,0,1294,0,0,2,0,3,2,7,0,1900.0,0,0,220,114,210,0,0,0,0,8,2008,106250,11.573550086786664
521,522,90.0,11988,IR1,Gtl,NAmes,6,6,1957,1957,None,0.0,CBlock,777,0,467,1244,1244,0,0,1244,0,0,1,1,3,1,6,2,1957.0,1,336,0,40,0,0,0,0,0,5,2007,150000,11.918390573078392
522,523,50.0,5000,Reg,Gtl,BrkSide,6,7,1947,1950,None,0.0,CBlock,399,0,605,1004,1004,660,0,1664,0,0,2,0,3,1,7,2,1950.0,2,420,0,24,36,0,0,0,0,10,2006,159000,11.976659481202368
524,525,95.0,11787,IR1,Gtl,NoRidge,7,5,1996,1997,BrkFace,594.0,PConc,719,0,660,1379,1383,1015,0,2398,1,0,2,1,3,1,8,1,1996.0,3,834,239,60,0,0,0,0,0,8,2007,315750,12.662706040212738
525,526,62.0,7500,Reg,Gtl,Somerst,7,5,2005,2005,None,0.0,PConc,0,0,1257,1257,1266,0,0,1266,0,0,2,0,3,1,6,1,2005.0,2,453,38,144,0,0,0,0,0,4,2006,176000,12.078239274020289
