,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageArea,WoodDeckSF,SalePrice,SalePrice_log,TotalSF,Age,AgeRemod,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
517,518,60,79.0,10208,7,5,921.0,Gd,0,1264,1264,1277,2344,3,1,7,1,889,220,265000,12.487485104968359,3608,13,12,0,2.5,3,1,0,1,0,1,0,2,0,2
518,519,60,70.04995836802665,9531,6,5,0.0,TA,706,88,794,882,1796,3,1,7,0,546,0,211000,12.259613412458204,2590,9,9,36,3.5,0,1,1,0,0,1,0,2,0,1
519,520,70,53.0,10918,7,9,0.0,Gd,0,1276,1276,1276,2080,3,1,9,2,282,0,234000,12.363076394339839,3356,83,5,145,1.5,0,1,1,0,0,0,0,0,0,1
520,521,190,60.0,10800,4,7,0.0,TA,0,0,0,694,1294,3,2,7,0,0,220,106250,11.573550086786664,1294,108,8,324,2.0,0,1,1,1,0,0,0,0,0,1
521,522,20,90.0,11988,6,6,0.0,TA,777,467,1244,1244,1244,3,1,6,2,336,0,150000,11.918390573078392,2488,50,50,40,1.5,0,0,1,0,0,1,0,1,0,1
522,523,50,50.0,5000,6,7,0.0,TA,399,605,1004,1004,1664,3,1,7,2,420,0,159000,11.976659481202368,2668,59,56,60,2.0,0,1,1,0,0,0,0,1,0,1
524,525,60,95.0,11787,7,5,594.0,Gd,719,660,1379,1383,2398,3,1,8,1,834,239,315750,12.662706040212738,3777,11,10,60,3.5,3,1,1,1,0,1,0,2,0,2
525,526,20,62.0,7500,7,5,0.0,Gd,0,1257,1257,1266,1266,3,1,6,1,453,38,176000,12.078239274020289,2523,1,1,144,2.0,0,0,1,1,0,0,0,2,0,1
526,527,20,70.0,13300,5,7,0.0,TA,377,551,928,928,928,2,1,4,0,252,261,132000,11.790557201568507,1856,51,7,156,1.0,0,0,1,1,0,0,0,1,0,1
527,528,60,67.0,14948,9,5,268.0,Ex,1330,122,1452,1476,2713,3,1,11,1,858,126,446261,13.008659261632127,4165,0,0,66,3.5,3,1,1,1,0,1,0,2,1,2
528,529,30,58.0,9098,4,7,0.0,TA,348,180,528,605,605,2,1,5,0,0,0,86000,11.362102575235644,1133,87,5,144,2.0,0,0,1,0,0,1,0,0,0,1
529,530,20,70.04995836802665,32668,6,3,103.68526170798899,Gd,1219,816,2035,2515,2515,4,2,9,2,484,0,200624,12.209187788430318,4550,50,32,200,4.0,0,0,1,0,0,1,0,2,0,1
530,531,80,85.0,10200,6,5,219.0,Gd,783,678,1461,1509,1509,3,1,5,1,600,224,175000,12.072541252905651,2970,20,19,0,3.0,0,0,0,1,0,0,0,1,0,1
531,532,70,60.0,6155,6,8,0.0,TA,0,611,611,751,1362,3,1,6,0,502,0,128000,11.759785542901755,1973,88,9,84,2.0,0,1,1,0,0,1,0,0,0,1
532,533,20,60.0,7200,5,7,0.0,TA,0,0,0,827,827,2,1,5,1,392,0,107500,11.585246126549855,827,55,3,0,1.0,0,0,0,0,0,0,0,0,0,1
533,534,20,50.0,5000,1,3,0.0,Fa,0,0,0,334,334,1,1,2,0,0,0,39300,10.578979797857352,334,61,57,0,1.0,0,0,0,0,0,0,1,0,0,1
534,535,60,74.0,9056,8,5,0.0,Gd,0,707,707,707,1414,3,1,6,1,403,100,178000,12.089538829274222,2121,2,2,35,2.5,0,1,1,1,0,1,0,2,0,1
535,536,190,70.0,7000,5,7,0.0,TA,969,148,1117,820,1347,3,1,5,0,0,85,107500,11.585246126549855,2464,98,17,148,2.0,0,1,1,1,0,0,0,1,0,1
536,537,60,57.0,8924,7,5,0.0,TA,0,880,880,880,1724,3,1,8,0,527,120,188000,12.144197241812087,2604,10,9,155,2.5,0,1,1,1,0,1,0,2,0,1
537,538,20,70.04995836802665,12735,4,5,0.0,TA,600,264,864,864,864,3,1,5,0,576,216,111250,11.619535200028487,1728,36,36,0,1.0,0,0,0,1,0,1,0,1,0,1
538,539,20,70.04995836802665,11553,5,5,188.0,TA,673,378,1051,1159,1159,3,1,7,1,336,466,158000,11.970350312009105,2210,38,38,0,1.5,0,0,0,1,0,1,0,1,0,1
539,540,20,70.04995836802665,11423,8,5,479.0,Gd,1358,223,1581,1601,1601,3,1,6,1,670,180,272000,12.513557345278134,3182,9,8,0,3.0,0,0,0,1,0,0,0,2,0,1
540,541,20,85.0,14601,9,5,584.0,Ex,1260,578,1838,1838,1838,2,1,8,1,765,270,315000,12.66032791780777,3676,3,3,68,3.0,3,0,1,1,0,0,0,2,0,1
541,542,60,70.04995836802665,11000,8,5,72.0,Gd,0,969,969,997,2285,4,1,8,1,648,0,248000,12.421184025147118,3254,7,7,56,2.5,3,1,1,0,0,0,0,2,0,2
542,543,20,78.0,10140,7,5,0.0,Gd,144,379,1650,1680,1680,3,1,7,1,583,78,213250,12.270220465353926,3330,11,10,73,3.0,0,0,1,1,0,0,0,2,0,1
543,544,120,34.0,4058,7,5,182.0,TA,584,0,723,767,767,1,1,4,0,367,120,133000,11.79810440720389,1490,9,9,40,2.0,0,0,1,1,0,0,0,2,0,1
544,545,60,58.0,17104,7,5,0.0,Gd,554,100,654,664,1496,3,1,7,1,426,100,179665,12.09884928474215,2150,0,0,24,3.5,0,1,1,1,0,1,0,2,0,1
545,546,50,70.04995836802665,13837,7,5,178.0,Gd,1002,0,1204,1377,2183,4,1,9,0,786,0,229000,12.341477282536376,3387,18,18,0,2.5,3,1,0,0,0,1,0,2,0,1
546,547,50,70.0,8737,6,7,0.0,TA,300,765,1065,915,1635,3,1,6,1,440,0,210000,12.254862809699606,2700,84,57,182,1.5,0,1,1,0,0,1,0,0,0,1
547,548,85,54.0,7244,5,7,0.0,TA,619,149,768,768,768,2,1,5,0,624,104,129500,11.771436160121729,1536,37,37,0,2.0,0,0,0,1,0,0,0,1,0,1
548,549,20,49.0,8235,5,7,0.0,TA,180,0,825,825,825,2,1,4,0,720,140,125000,11.736069016284437,1650,53,13,50,2.0,0,0,1,1,0,1,0,1,0,1
549,550,60,75.0,9375,7,5,0.0,Gd,0,912,912,912,2094,4,1,8,1,615,182,263000,12.479909311159902,3006,6,5,182,2.5,0,1,1,1,0,0,0,2,0,1
550,551,120,53.0,4043,6,6,0.0,TA,559,510,1069,1069,1069,2,1,4,0,440,0,140000,11.84939770159144,2138,31,31,255,2.0,0,0,1,0,0,0,0,1,0,1
551,552,20,50.0,6000,5,6,0.0,TA,308,620,928,928,928,3,1,5,0,288,0,112500,11.630708500626612,1856,51,51,0,1.0,0,0,0,0,0,0,0,1,0,1
552,553,20,87.0,11146,8,5,250.0,Gd,0,1709,1709,1717,1717,3,1,7,1,908,169,255500,12.450977688625896,3426,3,3,39,2.0,3,0,1,1,0,1,0,2,1,2
553,554,20,67.0,8777,4,5,0.0,TA,0,0,0,1126,1126,2,1,5,0,520,0,108000,11.589886506106357,1126,60,6,96,2.0,0,0,1,0,0,0,0,1,0,1
554,555,60,85.0,10625,7,5,292.0,Gd,866,132,998,1006,2046,3,1,8,1,871,320,284000,12.556729517143344,3044,5,4,62,3.5,3,1,1,1,0,0,0,2,0,2
555,556,45,58.0,6380,5,6,0.0,TA,0,993,993,1048,1048,2,1,5,1,280,0,113000,11.635143097694478,2041,84,56,116,1.0,0,0,1,0,0,0,0,0,0,1
556,557,20,69.0,14850,5,5,0.0,TA,895,197,1092,1092,1092,2,1,6,1,299,268,141000,11.856515169360305,2184,49,49,122,2.0,0,0,1,1,0,1,0,1,0,1
557,558,50,60.0,11040,4,6,0.0,TA,637,0,637,897,1336,3,1,7,0,570,0,108000,11.589886506106357,1973,86,56,167,1.5,0,1,1,0,0,0,1,1,0,0
558,559,60,57.0,21872,7,5,0.0,TA,604,125,729,729,1446,3,1,6,1,406,264,175000,12.072541252905651,2175,12,11,22,3.0,0,1,1,1,0,1,0,2,0,1
559,560,120,70.04995836802665,3196,7,5,18.0,Gd,0,1374,1374,1557,1557,2,1,7,1,420,143,234000,12.363076394339839,2931,3,2,20,2.0,0,0,1,1,0,0,0,2,0,1
560,561,20,70.04995836802665,11341,5,6,180.0,TA,1302,90,1392,1392,1392,3,1,5,1,528,0,121500,11.70766954176274,2784,53,14,95,2.5,0,0,1,0,0,1,0,1,0,1
561,562,20,77.0,10010,5,5,0.0,TA,1071,195,1389,1389,1389,2,1,6,1,418,240,170000,12.043553716032399,2778,32,31,38,2.0,0,0,1,1,0,0,1,1,0,1
562,563,30,63.0,13907,5,6,0.0,TA,290,706,996,996,996,3,1,6,1,0,144,108000,11.589886506106357,1992,68,39,0,2.0,0,0,0,1,0,0,0,1,0,1
563,564,50,66.0,21780,6,7,0.0,TA,0,1163,1163,1163,1674,4,1,8,1,396,72,185000,12.128111104060462,2837,90,58,180,2.0,0,1,1,1,0,0,0,0,0,1
564,565,60,70.04995836802665,13346,7,5,0.0,Gd,728,367,1095,1166,2295,4,1,9,1,590,0,268000,12.498742259492994,3390,14,6,40,3.5,0,1,1,0,0,1,0,2,0,2
565,566,70,66.0,6858,6,4,0.0,TA,0,806,806,841,1647,4,1,6,0,216,0,128000,11.759785542901755,2453,95,60,202,2.5,0,1,1,0,0,0,0,2,0,1
566,567,60,77.0,11198,9,5,245.0,Gd,0,1122,1122,1134,2504,4,1,11,1,656,144,325000,12.691580461311874,3626,3,1,39,2.5,3,1,1,1,0,1,0,2,0,2
567,568,20,70.0,10171,7,5,168.0,Gd,2,1515,1517,1535,1535,3,1,7,0,532,0,214000,12.273731294003989,3052,6,6,0,2.0,0,0,0,0,0,1,0,2,0,2
568,569,50,79.0,12327,8,8,0.0,Gd,1441,55,1496,1496,2132,1,1,5,1,612,349,316600,12.66539442642905,3628,26,0,40,2.5,0,1,1,1,0,1,1,1,0,1
569,570,90,70.04995836802665,7032,5,5,0.0,TA,943,0,943,943,943,2,1,4,2,600,42,135960,11.820116003810051,1886,27,27,0,2.0,0,0,0,1,0,1,0,1,0,1
570,571,90,74.0,13101,5,5,108.0,TA,231,1497,1728,1728,1728,6,2,10,0,576,0,142600,11.867798786962332,3456,43,43,0,2.0,0,0,0,0,0,1,0,1,0,1
571,572,20,60.0,7332,6,6,207.0,TA,414,450,864,864,864,2,1,4,0,288,168,120000,11.695247021764184,1728,47,47,0,2.0,0,0,0,1,0,0,0,1,0,1
572,573,60,83.0,13159,7,5,0.0,TA,0,846,846,846,1692,3,1,6,0,650,208,224500,12.321630986164447,2538,0,0,114,2.5,0,1,1,1,0,1,0,2,0,1
573,574,80,76.0,9967,7,5,0.0,TA,0,384,384,774,1430,3,1,8,1,400,100,170000,12.043553716032399,1814,7,7,0,2.5,0,1,0,1,0,1,0,2,0,1
574,575,80,70.0,10500,5,7,82.0,TA,349,23,372,576,1109,3,1,5,0,288,35,139000,11.842229212112828,1481,36,2,0,1.5,0,1,0,1,0,0,0,1,0,1
575,576,50,80.0,8480,5,5,0.0,TA,442,390,832,832,1216,2,1,6,0,336,158,118500,11.682668239557323,2048,61,58,102,1.0,0,1,1,1,0,0,0,1,0,1
576,577,50,52.0,6292,7,7,0.0,TA,0,861,861,877,1477,3,1,6,1,216,0,145000,11.884489021402711,2338,81,59,50,2.5,0,1,1,0,0,0,0,0,0,1
577,578,80,96.0,11777,5,6,97.0,TA,328,285,1164,1320,1320,3,1,6,2,564,160,164500,12.010665849187564,2484,40,40,308,2.0,0,0,1,1,0,1,0,1,0,1
578,579,160,34.0,3604,7,5,0.0,Gd,0,689,689,703,1392,2,1,5,0,540,0,146000,11.891361900690473,2081,1,1,102,2.0,0,1,1,0,0,0,0,2,0,1
579,580,50,81.0,12150,5,5,335.0,TA,0,1050,1050,1050,1795,4,1,7,0,352,0,131500,11.786762130599957,2845,54,54,0,2.0,0,1,0,0,0,0,0,0,0,1
580,581,20,70.04995836802665,14585,6,6,85.0,TA,594,331,1144,1429,1429,3,1,7,2,572,216,181900,12.111212364506214,2573,47,20,110,1.5,0,0,1,1,0,1,0,1,0,1
581,582,20,98.0,12704,8,5,306.0,Ex,0,2042,2042,2042,2042,3,1,8,1,1390,0,253293,12.442302200392747,4084,1,0,90,2.5,3,0,1,0,0,0,0,2,0,2
582,583,90,81.0,11841,6,5,104.0,TA,816,0,816,816,816,3,1,5,0,0,0,118500,11.682668239557323,1632,17,17,32,2.0,0,0,1,0,0,0,0,1,0,1
583,584,75,75.0,13500,10,9,0.0,Ex,0,1237,1237,1521,2775,3,1,9,1,880,105,325000,12.691580461311874,4012,115,8,502,3.5,0,1,1,1,0,0,0,0,0,1
584,585,50,51.0,6120,4,7,0.0,TA,0,884,884,989,1573,3,1,6,0,240,0,133000,11.79810440720389,2457,74,14,174,1.0,0,1,1,0,0,0,0,0,0,1
585,586,20,88.0,11443,8,5,208.0,Gd,1460,408,1868,2028,2028,2,1,7,2,880,326,369900,12.820987977820545,3896,1,0,66,3.0,3,0,1,1,0,0,0,2,0,1
586,587,30,55.0,10267,6,7,0.0,TA,210,0,816,838,838,2,1,5,0,275,0,130000,11.77528972943772,1654,90,8,112,2.0,0,0,1,0,0,0,0,0,0,1
587,588,85,74.0,8740,5,6,0.0,TA,672,168,840,860,860,2,1,4,0,528,0,137000,11.827736204810263,1700,27,27,0,2.0,0,0,0,0,0,1,0,1,0,1
588,589,20,65.0,25095,5,8,0.0,TA,1324,113,1437,1473,1473,1,1,5,2,452,0,143000,11.870599909242044,2910,41,6,108,3.0,0,0,1,0,0,1,1,1,0,1
589,590,40,50.0,9100,5,6,0.0,TA,0,742,742,779,935,2,1,4,0,308,0,79500,11.283512300642423,1677,78,48,0,1.0,0,0,0,0,0,0,0,0,0,1
590,591,60,64.0,8320,7,5,0.0,Gd,490,280,770,770,1582,3,1,6,0,520,0,185900,12.132964173709535,2352,4,4,45,2.5,0,1,1,0,0,0,0,2,0,1
591,592,60,97.0,13478,10,5,420.0,Ex,1338,384,1722,1728,2296,3,1,10,1,842,382,451950,13.021326833226556,4018,1,1,274,3.5,3,1,1,1,0,1,0,2,1,2
592,593,20,60.0,6600,5,8,0.0,TA,816,0,816,816,816,2,1,4,0,816,0,138000,11.835008964139341,1632,26,5,0,2.0,0,0,0,0,0,0,0,2,0,1
593,594,120,70.04995836802665,4435,6,5,170.0,Gd,685,163,848,848,848,1,1,4,0,420,140,140000,11.84939770159144,1696,6,6,0,2.0,0,0,0,1,0,0,0,2,0,1
594,595,20,88.0,7990,5,6,0.0,TA,0,924,924,924,924,3,1,5,0,280,0,110000,11.608235644774552,1848,33,33,0,1.0,0,0,0,0,0,1,0,1,0,1
595,596,20,69.0,11302,8,5,238.0,Gd,1422,392,1814,1826,1826,3,1,7,1,758,180,319000,12.672946381766982,3640,1,0,195,3.0,3,0,1,1,0,1,0,2,0,2
596,597,70,60.0,3600,6,7,0.0,TA,0,684,684,684,1368,3,1,7,0,216,0,114504,11.648365035864053,2052,96,13,158,1.0,0,1,1,0,0,0,0,1,0,1
597,598,120,53.0,3922,7,5,72.0,Gd,0,1258,1258,1402,1402,2,1,7,1,648,120,194201,12.17664898415669,2660,1,0,16,2.0,3,0,1,1,0,0,0,2,0,1
598,599,20,80.0,12984,5,6,459.0,TA,1283,0,1430,1647,1647,3,1,7,1,621,0,217500,12.289954129510877,3077,29,29,0,3.0,0,0,0,0,0,0,0,1,0,1
599,600,160,24.0,1950,6,6,0.0,TA,81,23,716,716,1556,3,1,6,1,452,161,151000,11.925035115797062,2272,28,28,0,3.5,0,1,0,1,0,0,0,1,0,1
600,601,60,74.0,10927,8,5,280.0,Gd,546,512,1058,1058,1904,3,1,8,1,736,179,275000,12.524526376648708,2962,1,1,60,3.5,0,1,1,1,0,0,0,2,0,2
601,602,50,50.0,9000,6,6,0.0,TA,0,780,780,780,1375,3,1,6,1,544,0,141000,11.856515169360305,2155,70,57,288,1.5,0,1,1,0,0,0,0,2,0,0
602,603,60,80.0,10041,8,5,0.0,Gd,789,119,908,927,1915,3,1,8,1,506,120,220000,12.301382825334498,2823,14,14,150,3.5,0,1,1,1,0,1,0,2,0,1
603,604,160,30.0,3182,7,5,0.0,Gd,0,600,600,600,1200,2,1,4,0,480,0,151000,11.925035115797062,1800,6,5,172,2.5,0,1,1,0,0,0,0,2,0,1
604,605,20,88.0,12803,7,5,99.0,Gd,922,572,1494,1494,1494,3,1,6,1,530,192,221000,12.30591798049989,2988,6,6,36,3.0,0,0,1,1,0,1,0,2,0,1
605,606,60,85.0,13600,7,6,176.0,TA,454,314,768,1186,1986,3,1,7,3,486,0,205000,12.230765258120545,2754,44,19,231,2.5,0,1,1,0,0,0,0,1,0,1
606,607,20,82.0,12464,5,5,0.0,TA,732,308,1040,1040,1040,3,1,6,0,576,168,152000,11.931635799828413,2080,13,13,0,2.0,0,0,0,1,0,1,1,2,0,1
607,608,20,78.0,7800,5,8,0.0,TA,603,293,896,1112,2008,3,1,8,0,230,103,225000,12.323855681186558,2904,58,4,0,4.0,0,1,0,1,0,0,1,1,0,1
608,609,70,78.0,12168,8,6,0.0,TA,428,537,965,1940,3194,4,1,10,2,380,0,359100,12.791356180214175,4159,73,9,0,2.5,0,1,0,0,0,0,1,2,0,1
609,610,20,61.0,7943,4,5,192.0,TA,903,126,1029,1029,1029,3,1,5,0,261,64,118500,11.682668239557323,2058,46,46,39,2.0,0,0,1,1,0,0,0,1,0,1
610,611,60,70.04995836802665,11050,9,5,204.0,Gd,904,536,1440,1476,2153,3,1,8,2,736,253,313000,12.65395846952229,3593,9,9,142,3.5,3,1,1,1,0,0,0,2,0,1
611,612,80,70.04995836802665,10395,6,6,233.0,TA,605,427,1032,1032,1032,3,1,6,1,564,0,148000,11.904967552746252,2064,29,29,0,2.5,0,0,0,0,0,1,0,1,0,1
612,613,60,70.04995836802665,11885,8,5,108.0,Gd,990,309,1299,1299,1872,3,1,7,1,531,160,261500,12.474189562487116,3171,8,8,122,3.5,0,1,1,1,0,0,0,2,0,1
613,614,20,70.0,8402,5,5,0.0,TA,206,914,1120,1120,1120,3,1,6,0,0,0,147000,11.898187865760873,2240,0,0,30,1.0,0,0,1,0,0,0,0,2,0,1
614,615,180,21.0,1491,4,6,0.0,TA,150,0,630,630,630,1,1,3,0,0,96,75500,11.231887935237117,1260,38,38,24,2.0,0,0,1,1,0,0,0,1,0,0
615,616,85,80.0,8800,6,7,156.0,TA,763,173,936,1054,1054,3,1,6,0,480,120,137500,11.831379196088763,1990,47,47,0,2.0,0,0,0,1,0,0,0,2,0,1
616,617,60,70.04995836802665,7861,6,5,0.0,Gd,457,326,783,807,1509,3,1,7,1,393,100,183200,12.118333731222167,2292,4,3,75,3.5,0,1,1,1,0,1,0,2,0,1
617,618,45,59.0,7227,6,6,0.0,TA,0,832,832,832,832,2,1,4,0,528,0,105500,11.566466231898259,1664,54,54,0,1.0,0,0,0,0,0,0,1,1,0,1
618,619,20,90.0,11694,9,5,452.0,Ex,48,1774,1822,1828,1828,3,1,9,1,774,0,314813,12.659734090733718,3650,0,0,368,2.0,3,0,1,0,0,0,0,2,0,2
619,620,60,85.0,12244,8,5,226.0,Gd,871,611,1482,1482,2262,4,1,10,2,749,168,305000,12.628067055589549,3744,5,5,0,3.5,3,1,0,1,0,0,0,2,1,1
620,621,30,45.0,8248,3,3,0.0,TA,41,823,864,864,864,2,1,5,0,0,0,67000,11.112447898373103,1728,94,58,100,2.0,0,0,1,0,0,0,0,0,0,1
621,622,60,90.0,10800,6,7,0.0,TA,956,384,1522,1548,2614,4,1,9,1,624,38,240000,12.388394202324129,4136,34,11,243,2.5,0,1,1,1,0,0,0,1,0,1
622,623,20,71.0,7064,5,6,153.0,TA,560,420,980,980,980,3,1,6,0,484,192,135000,11.813030057420567,1960,32,32,0,1.0,0,0,0,1,0,0,0,1,0,1
623,624,160,70.04995836802665,2117,6,5,513.0,Gd,420,336,756,756,1512,2,1,4,1,440,0,168500,12.034691028774553,2268,7,7,32,2.5,0,1,1,0,0,0,0,2,0,1
624,625,60,80.0,10400,6,5,288.0,TA,247,485,732,1012,1790,4,1,8,1,484,148,165150,12.014609430818936,2522,34,34,147,3.0,0,1,1,1,0,0,0,1,0,1
625,626,20,87.0,10000,6,6,261.0,TA,0,1116,1116,1116,1116,3,1,5,0,440,0,160000,11.982929094215963,2232,48,48,385,1.5,0,0,1,0,0,1,0,1,0,1
626,627,20,70.04995836802665,12342,5,5,0.0,TA,0,978,978,1422,1422,3,1,6,1,286,0,139900,11.848683160653573,2400,47,29,36,1.0,0,0,1,0,0,1,0,1,0,1
627,628,80,80.0,9600,6,6,164.0,TA,674,350,1156,1520,1520,3,1,7,2,364,0,153000,11.938193200374572,2676,55,38,189,2.0,0,0,1,0,0,0,0,1,0,1
628,629,60,70.0,11606,5,5,192.0,TA,650,390,1040,1040,2080,5,1,9,2,504,335,135000,11.813030057420567,3120,38,38,0,2.5,0,1,0,1,0,1,1,2,0,1
629,630,80,82.0,9020,6,5,259.0,TA,624,288,1248,1350,1350,3,1,6,0,520,176,168500,12.034691028774553,2598,44,44,0,2.5,0,0,0,1,0,0,0,1,0,1
630,631,70,50.0,9000,5,6,0.0,TA,0,636,636,1089,1750,3,1,8,0,240,0,124000,11.728036844587175,2386,126,15,293,1.0,0,1,1,0,0,0,0,0,0,1
631,632,120,34.0,4590,8,5,108.0,Gd,24,1530,1554,1554,1554,2,1,6,1,627,156,209500,12.25247901834433,3108,1,1,73,2.0,0,0,1,1,0,0,0,2,1,2
632,633,20,85.0,11900,7,5,209.0,TA,822,564,1386,1411,1411,3,1,6,1,544,192,82500,11.320553572322773,2797,32,32,0,2.0,0,0,0,1,0,0,0,1,0,1
633,634,20,80.0,9250,5,7,0.0,TA,480,108,1056,1056,1056,3,1,6,0,260,390,139400,11.845102777308561,2112,53,2,0,1.5,0,0,0,1,0,0,0,1,0,1
634,635,90,64.0,6979,6,5,0.0,TA,1056,0,1056,1056,1056,0,2,4,0,576,264,144000,11.877568578558138,2112,30,30,56,2.0,0,0,1,1,0,0,0,1,0,1
635,636,190,60.0,10896,6,7,0.0,Fa,256,1184,1440,1440,3395,8,2,14,0,0,0,200000,12.206072645530174,4835,93,12,110,2.0,0,1,1,0,0,0,0,1,0,1
636,637,30,51.0,6120,2,3,0.0,Fa,0,264,264,800,800,1,1,4,1,0,0,60000,11.002099841204238,1064,73,59,0,1.0,0,0,0,0,0,0,0,0,0,1
637,638,190,50.0,6000,5,4,0.0,TA,0,811,811,811,1387,3,2,7,0,256,0,93000,11.440354772135393,2198,55,55,0,2.0,0,1,0,0,0,0,0,1,0,1
638,639,30,67.0,8777,5,7,0.0,TA,0,796,796,796,796,2,1,4,0,0,328,85000,11.350406535472453,1592,98,58,164,1.0,0,0,1,1,0,0,0,1,0,1
639,640,120,53.0,3982,8,5,0.0,Gd,1154,366,1520,1567,1567,1,1,7,1,648,312,264561,12.485827127509431,3087,0,0,0,3.0,3,0,0,1,0,0,0,2,0,1
640,641,120,62.0,12677,8,5,472.0,Ex,1218,300,1518,1518,1518,1,1,6,1,588,185,274000,12.520883385370206,3036,5,4,140,1.5,0,0,1,1,0,1,0,2,0,2
641,642,60,70.04995836802665,7050,7,5,0.0,Gd,738,319,1057,1057,1929,3,1,7,1,650,0,226000,12.328290278254423,2986,6,6,235,3.5,0,1,1,0,0,0,0,2,0,1
642,643,80,75.0,13860,8,7,0.0,Gd,1410,542,1952,2000,2704,4,1,9,3,538,269,345000,12.751299696013497,4656,37,14,111,3.5,0,1,1,1,0,0,0,1,0,1
643,644,60,80.0,10793,5,5,263.0,TA,493,0,780,780,1620,4,1,7,0,462,208,152000,11.931635799828413,2400,38,38,0,2.5,0,1,0,1,0,0,0,1,0,1
644,645,20,85.0,9187,9,5,162.0,Ex,1121,645,1766,1766,1766,2,1,7,1,478,195,370878,12.823628446539173,3532,0,0,130,3.5,3,0,1,1,0,0,0,2,1,1
645,646,20,70.04995836802665,10530,6,5,0.0,TA,282,664,981,981,981,3,1,5,0,576,0,143250,11.872346634576987,1962,36,36,352,2.5,0,0,1,0,0,1,0,1,0,1
646,647,20,60.0,7200,5,5,0.0,TA,0,0,0,1048,1048,3,1,7,0,420,0,98300,11.495779306135258,1048,58,58,27,1.0,0,0,1,0,0,0,0,1,0,1
647,648,20,85.0,10452,6,5,216.0,TA,500,594,1094,1094,1094,3,1,5,2,495,0,155000,11.951180395901384,2188,55,55,287,1.0,0,0,1,0,0,1,0,1,1,1
648,649,60,70.0,7700,6,5,351.0,TA,0,756,756,1051,1839,4,1,7,1,442,0,155000,11.951180395901384,2595,44,44,340,1.5,0,1,1,0,0,0,0,1,0,1
649,650,180,21.0,1936,4,6,0.0,TA,131,0,630,630,630,1,1,3,0,0,0,84500,11.344506813345266,1260,37,37,0,2.0,0,0,0,0,0,0,0,1,0,0
650,651,60,65.0,8125,7,6,103.68526170798899,Gd,0,813,813,822,1665,3,1,7,0,562,0,205950,12.235388699864227,2478,1,1,0,2.5,0,1,0,0,0,0,0,2,0,1
651,652,70,60.0,9084,4,5,0.0,TA,0,755,755,755,1510,4,1,7,1,296,120,108000,11.589886506106357,2265,69,59,0,2.0,0,1,0,1,0,0,0,1,0,1
652,653,60,70.0,8750,7,5,0.0,Gd,0,880,880,909,1716,2,1,7,1,512,0,191000,12.160028707028767,2596,13,13,120,2.5,0,1,1,0,0,0,0,2,0,1
653,654,50,60.0,10320,6,7,0.0,TA,0,756,756,756,1469,3,1,7,0,216,57,135000,11.813030057420567,2225,102,13,239,1.0,0,1,1,1,0,0,0,1,0,0
654,655,20,91.0,10437,8,6,660.0,Gd,1696,413,2109,2113,2113,2,1,7,1,839,236,350000,12.765688433465597,4222,13,13,46,3.5,3,0,1,1,0,1,0,2,0,2
655,656,160,21.0,1680,6,5,381.0,TA,0,525,525,525,1092,3,1,6,0,264,0,88000,11.385092093460344,1617,39,39,0,1.5,0,1,0,0,0,0,0,1,0,0
656,657,20,72.0,10007,5,7,54.0,Gd,806,247,1053,1053,1053,3,1,5,0,312,0,145500,11.887931365593685,2106,49,2,0,2.5,0,0,0,0,0,1,0,1,0,1
657,658,70,60.0,7200,7,6,0.0,TA,0,776,776,851,1502,3,1,6,1,270,0,149000,11.911701584927597,2278,77,8,112,1.5,0,1,1,0,0,0,1,0,0,1
658,659,50,78.0,17503,6,5,0.0,TA,0,912,912,912,1458,3,1,6,1,330,192,97500,11.487607656985938,2370,62,60,0,1.5,0,1,0,1,0,0,0,1,0,1
659,660,20,75.0,9937,5,7,0.0,TA,637,849,1486,1486,1486,3,1,7,0,480,0,167000,12.025749091398891,2972,45,10,0,2.0,0,0,0,0,0,0,0,2,0,1
660,661,60,70.04995836802665,12384,7,7,233.0,TA,0,793,793,1142,1935,3,1,7,1,550,0,197900,12.195517131590657,2728,31,31,365,2.5,0,1,1,0,0,0,0,1,0,1
661,662,60,52.0,46589,8,7,528.0,Gd,1361,88,1629,1686,2448,4,1,8,1,711,517,402000,12.904207367601158,4077,15,4,76,3.5,3,1,1,1,0,1,0,2,0,2
662,663,20,120.0,13560,6,3,216.0,TA,0,1392,1392,1392,1392,2,1,5,2,576,0,110000,11.608235644774552,2784,41,41,240,2.0,0,0,1,0,0,0,0,1,0,1
663,664,85,90.0,10012,4,5,0.0,TA,920,38,1138,1181,1181,3,1,6,0,588,0,137500,11.831379196088763,2319,36,36,180,3.0,0,0,1,0,0,0,0,1,0,1
664,665,20,49.0,20896,8,5,0.0,Gd,1721,356,2077,2097,2097,1,1,8,1,1134,192,423000,12.955127458028414,4174,1,0,267,2.5,3,0,1,1,0,1,0,2,0,1
